code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2
5167,"Industrial Materials, Components & Equipment",0.8,0.56,1.04,1.04,29.0,0.03,3.75,0.02,2.5,2.66,4.89,0.02,0.02
5168,Health Care Equipment & Services,7.11,6.9,21.16,1.45,8.0,0.84,11.81,0.08,1.09,58.06,18.08,0.06,0.08
5171,Construction,0.84,0.7,1.01,2.0801,28.0,0.03,3.57,0.01,1.19,1.43,1.1,0.17,0.19
5176,Real Estate Investment Trusts,1.41,1.34,1.72,1.4813,53.0,0.03,2.13,0.07,5.2,1.8,4.35,0.44,0.04
5180,Real Estate Investment Trusts,0.625,0.585,0.785,1.1517,-14.0,-0.05,-8.0,0.03,4.8,-3.95,-3.35,0.52,0.52
5183,Chemicals,8.06,5.16,8.58,3.96,25.0,0.32,3.97,0.12,1.49,8.16,5.39,0.09,0.1
5185,Banking,1.71,1.35,2.04,4.45,21.0,0.08,4.68,0.04,2.05,1.86,2.44,0.37,0.36
5191,Property,0.66,0.5,0.71,1.53,8.0,0.08,12.12,0.04,5.91,5.21,3.89,0.15,0.16
5195,Software,0.47,0.11,0.565,0.1589,10.0,0.05,10.64,0.01,1.6,30.52,-77.16,0.0,0.2
5196,"Travel, Leisure & Hospitality",1.88,1.06,2.24,1.0248,246.0,0.01,0.53,0.02,1.06,0.75,-5.61,1.12,1.26
5197,Wood & Wood Products,0.855,0.72,1.22,1.57,-9.0,-0.09,-10.53,0.03,3.51,-6.04,-5.47,0.0,0.0
5199,Oil & Gas Producers,0.665,0.435,0.785,0.71,-15.0,-0.05,-7.52,0.0,0.75,-6.39,-4.01,0.01,0.01
5200,Property,1.61,1.45,1.92,2.57,11.0,0.14,8.7,0.15,9.32,5.55,7.47,0.0,0.0
5208,"Industrial Materials, Components & Equipment",0.81,0.8,2.891,0.74,13.0,0.06,7.41,0.05,5.91,8.35,9.64,0.1,0.1
5209,"Gas, Water & Multi-Utilities",2.67,2.57,2.83,0.7768,16.0,0.17,6.37,0.15,5.64,22.09,20.03,0.11,0.11
5211,Diversified Industrials,1.71,1.22,1.81,1.96,22.0,0.08,4.68,0.02,0.88,3.9,4.01,0.24,0.3
5212,Real Estate Investment Trusts,1.37,1.26,1.64,1.2414,97.0,0.01,0.73,0.04,3.01,1.14,1.18,0.31,0.28
5216,Digital Services,0.485,0.465,0.79,0.0862,197.0,0.0,0.0,0.01,1.65,2.9,3.03,0.2,0.2
5219,Industrial Engineering,0.925,0.648,1.43,0.7254,13.0,0.07,7.57,0.01,1.08,9.61,10.32,1.19,1.35
5222,Plantation,1.34,1.01,1.67,1.14,19.0,0.07,5.22,0.03,2.24,6.18,3.47,1.41,1.38
5225,Health Care Providers,5.61,4.85,5.86,2.48,50.0,0.11,1.96,0.04,0.71,4.52,0.82,0.42,0.43
5226,Construction,0.525,0.51,0.895,0.92,-5.0,-0.1,-19.05,0.01,1.9,-11.16,-11.36,0.04,0.04
5227,Real Estate Investment Trusts,1.67,1.59,1.9,1.067,28.0,0.06,3.59,0.07,4.04,5.58,6.24,0.32,0.32
5228,Other Financials,1.35,1.32,1.5,1.49,11.0,0.12,8.89,0.07,5.37,8.19,8.35,0.28,0.43
5232,Metals,0.995,0.29,1.31,1.34,5.0,0.19,19.1,0.02,2.01,13.93,7.8,0.14,0.16
5235SS,Real Estate Investment Trusts,6.77,6.6,8.1,7.22,21.0,0.32,4.73,0.3,4.43,4.48,8.58,0.39,0.39
5236,Property,2.06,1.53,2.16,2.15,7.0,0.31,15.05,0.12,5.83,14.49,16.19,0.11,0.15
5246,Transportation & Logistics Services,4.24,3.52,4.69,0.826,20.0,0.21,4.95,0.12,2.72,25.21,24.29,0.43,0.42
5247,Personal Goods,0.485,0.485,1.23,0.45,93.0,0.01,2.06,0.01,2.06,1.16,0.05,0.08,0.05
5248,Automotive,1.51,1.12,1.64,0.4883,13.0,0.12,7.95,0.06,4.3,23.57,19.49,0.31,0.14
5249,Property,1.12,0.85,1.77,3.52,10.0,0.11,9.82,0.02,1.34,3.04,2.41,0.52,0.51
5250,Retailers,1.47,1.21,1.65,0.0687,60.0,0.02,1.36,0.02,1.09,35.52,35.29,11.4,13.35
5254,Plantation,0.615,0.35,0.685,1.16,21.0,0.03,4.88,0.01,1.63,2.49,1.67,0.21,0.22
5257,"Energy, Infrastructure, Equipment & Services",0.64,0.435,0.845,0.7415,25.0,0.03,4.69,0.0,0.78,3.39,8.07,0.13,0.2
5258,Banking,3.78,3.1,4.58,3.59,11.0,0.34,8.99,0.13,3.33,9.57,14.41,0.46,0.42
5263,Construction,1.56,1.5,2.01,0.51,26.0,0.06,3.85,0.04,2.56,11.63,11.55,0.11,0.11
5264,Electricity,0.815,0.8,1.02,1.11,16.0,0.05,6.13,0.05,6.26,4.65,4.62,1.55,1.59
5269,Real Estate Investment Trusts,0.545,0.5,0.71,1.0268,-21.0,-0.03,-5.5,0.03,5.39,-2.54,-2.22,0.98,0.97
5271,Auto Parts,4.06,0.805,4.73,91.08,41.0,0.1,2.46,0.04,1.08,0.11,5.23,0.0,0.0
5272,"Gas, Water & Multi-Utilities",0.71,0.69,0.98,0.43,30.0,0.02,2.82,0.01,1.39,5.56,6.98,2.0,2.12
5273,Building Materials,1.21,0.417,1.307,0.83,30.0,0.04,3.31,0.01,1.1,4.93,4.87,0.14,0.16
5274,Other Financials,6.04,5.53,8.88,3.72,9.0,0.68,11.26,0.23,3.81,18.37,11.5,0.14,0.14
5276,"Industrial Materials, Components & Equipment",0.52,0.375,0.76,0.45,10.0,0.05,9.62,0.02,3.85,11.53,11.72,0.06,0.06
5277,"Industrial Materials, Components & Equipment",0.82,0.705,1.23,0.1865,35.0,0.02,2.44,0.02,1.83,12.44,18.23,0.0,0.0
5278,Agricultural Products,0.66,0.57,1.19,0.63,16.0,0.04,6.06,0.01,1.52,6.38,6.29,0.23,0.25
5279,"Energy, Infrastructure, Equipment & Services",0.455,0.305,2.09,1.05,3.0,0.16,35.16,0.05,11.98,15.62,21.97,0.86,1.21
5280,Real Estate Investment Trusts,0.84,0.79,0.905,1.0136,20.0,0.04,4.76,0.06,7.36,4.09,6.26,0.6,0.61
5281,Construction,0.355,0.335,0.475,0.46,148.0,0.0,0.0,0.01,2.82,0.52,1.11,0.27,0.3
5283,Property,0.53,0.322,0.626,1.25,10.0,0.05,9.43,0.06,11.32,4.08,2.96,0.17,0.17
5284,Chemicals,2.69,1.66,3.54,5.48,8.0,0.33,12.27,0.03,1.22,5.99,1.25,0.0,0.0
5285,Plantation,3.84,3.81,5.295,2.0,21.0,0.18,4.69,0.12,3.01,9.25,7.55,0.27,0.29
5286,Technology Equipment,3.47,2.99,5.52,0.53,61.0,0.06,1.73,0.03,0.86,10.81,14.06,0.05,0.01
5288,Property,0.595,0.535,0.755,1.35,-9.0,-0.06,-10.08,0.01,1.68,-4.71,-5.09,0.34,0.34
5289,Chemicals,0.45,0.338,0.871,0.28,21.0,0.02,4.44,0.0,0.98,7.68,7.98,0.0,0.0
5291,"Industrial Materials, Components & Equipment",0.49,0.31,0.67,0.38,15.0,0.03,6.12,0.01,2.82,8.47,6.87,0.14,0.14
5292,Semiconductors,5.45,2.105,7.35,0.26,66.0,0.08,1.47,0.01,0.18,31.65,28.9,0.02,0.02
5293,Construction,2.58,1.5,2.77,1.58,20.0,0.13,5.04,0.04,1.55,8.09,10.63,0.38,0.41
5295,Personal Goods,0.63,0.37,0.76,0.2048,20.0,0.03,4.76,0.02,2.38,15.58,17.86,0.07,0.07
5296,Retailers,3.66,1.5,4.38,0.1598,50.0,0.07,1.91,0.01,0.39,46.06,55.4,0.89,0.95
5347,Electricity,9.69,9.152,11.233,9.5611,14.0,0.67,6.91,0.8,8.26,7.0,6.31,1.23,1.23
5371,Building Materials,0.83,0.63,1.12,2.79,956.0,0.0,0.0,0.02,2.41,0.03,-3.59,0.07,0.08
5398,Construction,2.84,2.84,4.0,3.52,20.0,0.14,4.93,0.06,2.11,4.03,4.47,0.42,0.35
5436,Metals,3.92,3.16,4.37,3.89,9.0,0.41,10.46,0.1,2.55,10.62,7.75,0.02,0.0
5517,"Travel, Leisure & Hospitality",3.6,3.51,4.5,2.02,-13.0,-0.27,-7.5,0.15,4.17,-13.32,-9.87,0.0,0.0
5533,Food & Beverages,0.81,0.355,0.87,1.84,38.0,0.02,2.47,0.02,1.85,1.15,1.39,0.07,0.07
5614,Transportation & Logistics Services,0.48,0.275,0.8,1.15,3.0,0.19,39.58,0.02,5.21,16.28,17.45,0.23,0.25
5681,Retailers,18.8,17.08,22.1,5.71,38.0,0.5,2.66,0.38,2.02,8.75,4.75,0.02,0.02
5703,Construction,0.945,0.725,1.21,2.29,-4.0,-0.25,-26.46,0.02,2.65,-11.07,-11.18,0.14,0.15
5789,Property,0.445,0.34,0.585,0.86,11.0,0.04,8.99,0.01,3.26,4.92,2.95,0.37,0.32
5797,Metals,1.76,0.88,2.54,4.19,5.0,0.33,18.75,0.03,1.7,7.83,3.82,0.0,0.0
5819,Banking,18.66,14.0,19.68,13.94,15.0,1.26,6.75,0.36,1.93,9.07,9.47,0.1,0.1
5827,Property,0.78,0.5760000000000001,1.125,3.16,7.0,0.11,14.1,0.03,3.81,3.35,13.65,0.05,0.11
5843,Diversified Industrials,0.835,0.475,1.35,1.88,11.0,0.08,9.58,0.02,2.99,4.23,3.5,0.45,0.51
5878,Health Care Providers,1.01,0.77,1.11,0.46,53.0,0.02,1.98,0.01,1.19,4.15,5.6,1.24,1.27
5908,Consumer Services,2.86,2.5,3.86,4.3971,7.0,0.39,13.64,0.1,3.5,8.9,7.58,0.51,0.85
5916,Metals,1.87,0.675,2.93,1.06,15.0,0.13,6.95,0.01,0.53,12.12,3.98,0.13,0.14
5983,Automotive,3.11,2.58,3.73,4.73,7.0,0.45,14.47,0.2,6.43,9.61,8.89,0.0,0.0
6009,Insurance,0.905,0.775,1.0,1.1,49.0,0.02,2.21,0.07,7.29,1.69,-3.51,0.32,0.32
6012,Telecommunications Service Providers,4.42,4.31,5.377999999999999,0.9,25.0,0.17,3.85,0.17,3.85,19.32,19.58,1.11,1.35
6017,Property,1.96,1.85,2.2,3.41,20.0,0.1,5.1,0.12,6.12,2.84,5.12,0.0,0.0
6033,"Gas, Water & Multi-Utilities",15.6,15.379,18.104,6.3824,14.0,1.09,6.99,1.27,8.14,17.09,15.53,0.25,0.25
6068,Personal Goods,0.455,0.34,0.625,0.7553,31.0,0.01,2.2,0.01,2.2,1.92,10.29,0.18,0.16
6084,Media,0.35,0.295,0.48,1.05,-9.0,-0.04,-11.43,0.02,5.71,-3.85,-2.47,0.02,0.02
6114,Property,1.29,1.16,1.59,2.88,10.0,0.12,9.3,0.03,2.33,4.3,2.57,0.17,0.17
6139,Insurance,4.29,4.22,5.09,1.9,10.0,0.43,10.02,0.12,2.8,22.8,26.53,0.0,0.0
6149,Metals,1.51,1.21,2.12,3.3873,47.0,0.03,1.99,0.06,3.97,0.96,-0.78,0.53,0.54
6173,Property,0.44,0.27,0.565,1.53,72.0,0.01,2.27,0.01,1.7,0.4,1.14,0.07,0.07
6238,Construction,0.975,0.8,1.15,1.5495,17.0,0.06,6.15,0.02,2.46,3.72,3.95,0.03,0.04
6262,Plantation,0.99,0.71,1.34,0.67,12.0,0.08,8.08,0.06,6.57,12.22,11.16,0.01,0.01
6351,Retailers,5.52,4.72,5.94,1.36,16.0,0.35,6.34,0.28,4.98,25.41,20.99,0.02,0.02
6399,Media,1.14,0.71,1.26,0.2236,10.0,0.12,10.53,0.08,7.02,52.1,55.84,2.21,2.5
6432,Food & Beverages,3.91,3.53,4.49,2.96,18.0,0.22,5.63,0.35,8.95,7.32,5.83,0.0,0.0
6459,Insurance,1.28,0.765,1.47,3.27,5.0,0.24,18.75,0.03,2.34,7.4,6.05,0.13,0.14
6483,Other Financials,1.4,0.579,1.918,1.34,7.0,0.2,14.29,0.09,6.29,14.57,10.74,0.23,0.34
6491,Diversified Industrials,2.03,1.39,2.12,2.92,11.0,0.18,8.87,0.12,5.91,6.08,3.64,0.05,0.06
6521,Transportation & Logistics Services,1.08,0.83,1.23,3.2252,12.0,0.09,8.33,0.03,3.06,2.79,2.97,0.1,0.09
6599,Retailers,1.28,0.67,1.39,1.21,32.0,0.04,3.12,0.02,1.17,3.3,2.46,1.2,1.24
6633,Agricultural Products,0.69,0.635,0.925,0.4951,16.0,0.04,5.8,0.01,0.96,8.95,6.75,0.54,0.59
6645,Transportation & Logistics Services,3.68,3.63,4.24,2.2165,10.0,0.39,10.6,0.2,5.43,17.42,26.14,0.32,0.54
6718,Property,1.22,0.8240000000000001,1.29,3.27,13.0,0.1,8.2,0.06,4.92,2.92,2.95,0.17,0.17
6742,"Gas, Water & Multi-Utilities",0.695,0.607,0.79,1.63,28.0,0.02,2.88,0.02,2.88,1.5,0.55,1.7,1.71
6815,Property,0.79,0.515,1.08,3.08,2.0,0.33,41.77,0.02,1.9,10.7,10.06,0.12,0.27
6888,Telecommunications Service Providers,3.78,2.66,4.23,1.9,137.0,0.03,0.79,0.05,1.32,1.45,2.16,1.27,1.28
6939,Houshold Goods,0.545,0.46,0.67,1.0815,8.0,0.07,12.84,0.03,5.05,6.63,7.05,0.09,0.11
6947,Telecommunications Service Providers,4.24,3.43,4.5,0.08,29.0,0.15,3.54,0.16,3.68,185.5,192.91,7.59,7.72
6963,"Industrial Materials, Components & Equipment",1.35,0.53,1.565,1.08,20.0,0.07,5.19,0.01,0.89,6.25,7.03,0.06,0.03
6971,"Industrial Materials, Components & Equipment",3.5,0.613,3.74,2.06,44.0,0.08,2.29,0.06,1.71,3.88,12.73,0.15,0.11
7006,Houshold Goods,1.64,0.907,2.385,3.18,6.0,0.27,16.46,0.03,1.79,8.34,2.94,0.05,0.03
7022,Semiconductors,2.26,1.971,3.389,0.43,29.0,0.08,3.54,0.08,3.32,18.23,17.11,0.0,0.0
7025,Wood & Wood Products,0.84,0.39,1.1,0.89,-8.0,-0.11,-13.1,0.02,1.79,-12.13,4.26,0.01,0.01
7029,Packaging Materials,1.68,1.554,2.187,2.15,8.0,0.21,12.5,0.06,3.57,9.79,10.29,0.01,0.01
7033,Industrial Engineering,5.64,0.88,5.64,2.753,32.0,0.18,3.19,0.03,0.53,6.38,2.54,0.18,0.19
7034,Packaging Materials,2.55,1.95,3.35,1.75,12.0,0.21,8.24,0.04,1.76,11.84,12.33,0.08,0.09
7035,Food & Beverages,0.59,0.5,0.76,0.49,11.0,0.05,8.47,0.02,3.39,10.98,13.0,0.08,0.08
7047,Construction,0.71,0.345,0.87,0.9607,10.0,0.07,9.86,0.02,2.46,7.63,10.74,0.01,0.01
7048,Retailers,2.84,2.79,3.8,1.7,-26.0,-0.11,-3.87,0.2,7.04,-6.54,1.18,0.25,0.21
7050,"Industrial Materials, Components & Equipment",1.5,0.38,1.51,0.66,24.0,0.06,4.0,0.01,0.83,9.45,4.58,0.19,0.22
7052,Retailers,2.77,2.0,3.37,1.23,68.0,0.04,1.44,0.08,2.71,3.3,9.98,0.41,0.56
7053,Transportation & Logistics Services,1.27,0.7,2.52,0.8842,-31.0,-0.04,-3.15,0.01,0.92,-4.64,-8.41,0.3,0.33
7060,Automotive,2.28,1.92,2.41,5.73,8.0,0.27,11.84,0.08,3.51,4.71,2.48,0.0,0.0
7062,Houshold Goods,3.21,1.6,4.39,4.05,6.0,0.52,16.2,0.1,3.12,12.77,19.77,0.16,0.17
7076,"Industrial Materials, Components & Equipment",1.26,0.85,1.45,1.55,10.0,0.13,10.32,0.04,3.17,8.23,7.45,0.18,0.17
7081,Pharmaceuticals,0.95,0.442,1.45,1.36,44.0,0.02,2.11,0.02,2.32,1.58,8.14,0.0,0.0
7082,Houshold Goods,0.375,0.125,0.505,0.38,-173.0,-0.0,-0.0,0.01,3.33,-0.58,-8.8,0.15,0.23
7083,Industrial Services,1.15,1.0,1.29,2.58,8.0,0.14,12.17,0.02,1.74,5.29,2.75,0.05,0.05
7084,Agricultural Products,5.58,5.48,7.2,0.95,44.0,0.13,2.33,0.04,0.81,13.47,12.11,0.35,0.39
7085,Agricultural Products,1.07,0.85,1.1,1.7,-5.0,-0.21,-19.63,0.0,0.47,-12.38,2.26,0.18,0.2
7087,Personal Goods,2.29,1.992,2.649,1.6,8.0,0.29,12.66,0.11,4.85,18.31,21.41,0.0,0.0
7088,Houshold Goods,1.36,1.06,2.06,1.6813,7.0,0.2,14.71,0.09,6.62,11.96,13.16,0.04,0.03
7089,Houshold Goods,3.04,2.68,4.86,2.37,8.0,0.38,12.5,0.14,4.61,15.97,19.27,0.02,0.02
7090,Pharmaceuticals,3.0,2.82,4.55,1.01,27.0,0.11,3.67,0.04,1.5,11.14,12.55,0.01,0.01
7091,"Industrial Materials, Components & Equipment",1.46,1.08,1.86,1.889,12.0,0.12,8.22,0.04,2.4,6.21,6.15,0.07,0.08
7095,"Industrial Materials, Components & Equipment",3.11,1.278,3.806,1.27,20.0,0.16,5.14,0.05,1.61,12.39,9.81,0.0,0.0
7100,"Industrial Materials, Components & Equipment",3.04,2.45,3.55,0.45,16.0,0.19,6.25,0.17,5.59,42.98,49.09,0.0,0.0
7103,Food & Beverages,2.1,1.76,2.25,2.1467,13.0,0.16,7.62,0.04,2.14,7.3,8.3,0.0,0.0
7106,Health Care Equipment & Services,3.29,3.04,11.628,1.58,3.0,1.2,36.47,0.17,5.11,75.7,39.57,0.02,0.07
7107,Food & Beverages,0.845,0.68,0.95,0.87,11.0,0.08,9.47,0.03,3.2,8.86,5.21,0.03,0.05
7113,Health Care Equipment & Services,3.82,3.64,9.655,0.86,4.0,1.04,27.23,0.6,15.63,121.47,40.28,0.02,0.04
7130,Personal Goods,0.815,0.598,2.91,0.3,9.0,0.09,11.04,0.02,2.77,28.63,19.61,0.04,0.02
7133,"Industrial Materials, Components & Equipment",1.09,0.32,1.6,1.3632,17.0,0.06,5.5,0.01,0.92,4.64,1.22,0.01,0.02
7137,"Industrial Materials, Components & Equipment",2.33,1.55,2.33,4.06,25.0,0.09,3.86,0.06,2.58,2.29,0.84,0.0,0.0
7140,Building Materials,0.76,0.57,0.89,0.74,12.0,0.06,7.89,0.04,5.26,8.73,6.45,0.0,0.0
7148,Pharmaceuticals,2.9,1.61,4.38,0.9,33.0,0.09,3.1,0.06,2.24,9.86,9.99,0.4,0.39
7149,Houshold Goods,0.71,0.575,2.301,1.02,26.0,0.03,4.23,0.03,4.42,2.71,3.66,0.0,0.0
7152,Houshold Goods,1.64,0.905,1.92,1.33,6.0,0.26,15.85,0.1,6.1,19.77,10.71,0.07,0.07
7153,Health Care Equipment & Services,3.09,2.93,9.543,1.2233,4.0,0.81,26.21,0.14,4.53,65.97,57.06,0.03,0.05
7155,"Industrial Materials, Components & Equipment",1.67,1.04,2.056,0.56,20.0,0.08,4.79,0.03,1.75,14.66,12.21,0.0,0.01
7157,Packaging Materials,0.5,0.29,0.87,0.6492,30.0,0.02,4.0,0.0,1.0,2.53,2.5,0.0,0.0
7160,Technology Equipment,5.01,3.867,6.85,0.7401,51.0,0.1,2.0,0.02,0.3,13.31,15.0,0.0,0.01
7161,Construction,1.17,0.89,1.53,0.92,15.0,0.08,6.84,0.03,2.56,8.28,8.32,0.0,0.0
7162,Building Materials,1.35,0.5,1.6669999999999998,1.66,6.0,0.21,15.56,0.02,1.11,12.89,5.68,0.03,0.05
7167,Food & Beverages,1.53,1.27,2.08,1.19,11.0,0.14,9.15,0.05,3.53,12.03,11.34,0.0,0.01
7169,Wood & Wood Products,0.8,0.655,1.2,1.88,9.0,0.09,11.25,0.03,3.75,4.82,4.54,0.06,0.05
7172,Metals,5.3,2.38,6.28,2.71,42.0,0.13,2.45,0.01,0.19,4.65,4.16,0.47,0.51
7173,Chemicals,2.1,0.68,4.31,1.15,452.0,0.0,0.0,0.01,0.48,0.4,3.87,0.01,0.01
7174,Agricultural Products,0.445,0.32,0.565,0.66,24.0,0.02,4.49,0.0,0.56,2.8,0.6,0.57,0.6
7178,Pharmaceuticals,2.16,2.08,3.0380000000000003,2.45,16.0,0.14,6.48,0.08,3.7,5.51,6.55,0.08,0.08
7179,Property,1.32,0.625,1.8,1.0,7.0,0.19,14.39,0.02,1.89,18.87,41.82,0.25,0.3
7190,Media,0.385,0.23,0.475,0.9944,-13.0,-0.03,-7.79,0.01,2.6,-3.03,-2.91,0.1,0.11
7191,Health Care Equipment & Services,1.46,0.76,5.18,0.35,-16.0,-0.09,-6.16,0.07,4.79,-26.4,-19.28,0.0,0.01
7200,Houshold Goods,0.545,0.505,1.44,0.61,7.0,0.08,14.68,0.02,3.67,13.26,13.65,0.09,0.09
7201,Industrial Services,0.175,0.08,0.255,0.11,-48.0,-0.0,-0.0,0.0,1.71,-3.36,-3.66,0.03,0.03
7202,Houshold Goods,1.5,0.6,1.65,0.79,24.0,0.06,4.0,0.03,2.0,7.91,6.88,0.0,0.0
7203,Houshold Goods,0.845,0.785,1.0,1.26,19.0,0.04,4.73,0.03,3.55,3.56,3.05,0.02,0.02
7204,Semiconductors,4.91,0.75,5.1,0.3866,80.0,0.06,1.22,0.01,0.15,15.8,30.18,0.2,0.27
7205,Food & Beverages,1.86,1.62,2.3,1.11,20.0,0.09,4.84,0.08,4.3,8.24,8.22,0.0,0.0
7207,"Industrial Materials, Components & Equipment",0.84,0.505,0.99,1.44,12.0,0.07,8.33,0.06,6.79,4.84,3.15,0.0,0.0
7210,Transportation & Logistics Services,0.725,0.248,1.045,1.06,21.0,0.04,5.52,0.02,2.07,3.3,4.16,0.2,0.24
7214,Metals,0.575,0.4,0.83,0.85,8.0,0.07,12.17,0.02,3.48,8.42,5.66,0.39,0.0
7216,Food & Beverages,1.91,1.74,2.88,0.96,23.0,0.08,4.19,0.03,1.57,8.57,8.38,0.01,0.02
7217,Metals,0.595,0.24,0.86,1.27,14.0,0.04,6.72,0.02,2.52,3.31,1.4,0.14,0.16
7222,Chemicals,2.23,1.85,2.6,1.61,63.0,0.04,1.79,0.04,1.57,2.19,0.87,0.02,0.02
7225,Metals,0.38,0.12,0.59,0.1329,23.0,0.02,5.26,0.0,1.32,12.26,7.82,0.0,0.01
7227,"Industrial Materials, Components & Equipment",1.28,0.61,1.53,1.33,12.0,0.11,8.59,0.03,2.34,7.91,5.97,0.0,0.01
7229,Industrial Engineering,2.19,2.0,2.39,3.35,11.0,0.2,9.13,0.08,3.65,5.94,6.12,0.06,0.07
7230,Retailers,0.96,0.425,1.88,1.87,3.0,0.3,31.25,0.02,2.08,15.79,13.83,0.02,0.03
7231,"Industrial Materials, Components & Equipment",1.01,0.8,1.25,0.249,17.0,0.06,5.94,0.05,4.9,24.14,24.75,0.0,0.0
7232,Building Materials,0.52,0.24,0.615,1.1995,12.0,0.04,7.69,0.01,2.4,3.66,2.66,0.04,0.03
7233,"Industrial Materials, Components & Equipment",4.56,2.9,4.82,0.53,43.0,0.11,2.41,0.05,1.1,20.17,22.04,0.03,0.04
7235,Building Materials,0.9,0.66,1.05,0.8554,11.0,0.08,8.89,0.03,3.5,9.62,6.82,0.06,0.06
7237,Food & Beverages,1.34,1.31,2.295,0.63,20.0,0.07,5.22,0.06,4.85,10.49,21.8,0.0,0.0
7247,Packaging Materials,2.43,1.69,3.95,0.9856,14.0,0.17,7.0,0.04,1.48,17.61,10.57,0.23,0.3
7248,Packaging Materials,0.95,0.82,1.2,0.586,16.0,0.06,6.32,0.06,5.79,9.9,9.0,0.0,0.0
7249,Property,0.39,0.226,0.43,0.89,9.0,0.04,10.26,0.07,17.95,4.69,4.41,0.08,0.08
7252,Agricultural Products,0.735,0.71,0.955,1.05,148.0,0.0,0.0,0.06,8.16,0.48,1.36,0.2,0.21
7277,"Energy, Infrastructure, Equipment & Services",2.87,2.83,3.95,0.8,29.0,0.1,3.48,0.03,1.08,12.43,15.91,0.32,0.36
7293,"Energy, Infrastructure, Equipment & Services",5.05,4.51,6.56,1.9,15.0,0.35,6.93,0.06,1.19,18.19,8.79,1.34,1.44
7374,Industrial Services,0.945,0.86,1.09,2.0,1094.0,0.0,0.0,0.06,5.82,0.05,-0.41,0.09,0.11
7501,Plantation,0.6,0.3,0.79,1.61,1.0,0.53,88.33,0.1,16.67,32.91,35.14,0.19,0.19
7528,Construction,1.78,1.31,1.79,4.46,10.0,0.18,10.11,0.02,1.12,4.13,3.22,0.09,0.09
7579,Industrial Services,0.505,0.345,0.755,0.645,-24.0,-0.02,-3.96,0.0,0.99,-3.24,-10.02,0.06,0.12
7668,Retailers,2.14,1.6469999999999998,2.35,1.08,16.0,0.13,6.07,0.1,4.51,12.06,10.68,0.01,0.01
7722,Personal Goods,0.56,0.34,0.985,0.92,9.0,0.07,12.5,0.01,1.79,7.08,4.39,0.18,0.18
7757,Consumer Services,2.09,1.9,3.51,3.35,24.0,0.09,4.31,0.07,3.35,2.58,2.58,0.0,0.0
7803,"Industrial Materials, Components & Equipment",0.865,0.8,3.05,0.55,3.0,0.25,28.9,0.0,0.38,45.55,45.02,0.01,0.01
7811,Auto Parts,0.795,0.41,1.16,1.45,10.0,0.08,10.06,0.01,1.26,5.42,0.69,0.22,0.23
8079,Houshold Goods,0.78,0.44,1.27,0.36,16.0,0.05,6.41,0.02,3.21,13.83,11.45,0.12,0.09
8117,Building Materials,0.82,0.35,0.915,1.0961,16.0,0.05,6.1,0.01,1.22,4.79,1.96,0.08,0.07
8125,Packaging Materials,2.31,2.3,2.99,0.84,15.0,0.15,6.49,0.05,2.16,17.92,20.77,0.01,0.02
8176,"Industrial Materials, Components & Equipment",2.43,1.16,3.48,0.66,19.0,0.12,4.94,0.0,0.01,18.91,11.76,0.15,0.17
8206,Property,0.69,0.355,0.755,1.61,11.0,0.06,8.7,0.02,2.9,3.9,2.94,0.32,0.27
8273,Packaging Materials,0.775,0.6,1.25,1.47,5.0,0.15,19.35,0.0,0.32,10.29,10.43,0.03,0.03
8303,Food & Beverages,0.23,0.21,0.33,0.07,43.0,0.01,4.35,0.0,2.17,7.71,183.25,0.12,0.21
8311,Construction,0.23,0.22,0.345,0.2362,-11.0,-0.02,-8.7,0.01,4.35,-8.76,-9.94,0.88,0.1
8419,Building Materials,0.635,0.57,1.02,0.66,28.0,0.02,3.15,0.01,1.18,3.5,4.17,0.04,0.05
8443,Chemicals,0.915,0.54,1.28,1.12,11.0,0.08,8.74,0.02,1.64,7.13,6.83,0.0,0.0
8494,Property,0.57,0.415,1.02,1.31,23.0,0.02,3.51,0.03,5.26,1.87,0.67,0.0,0.0
8524,"Gas, Water & Multi-Utilities",0.86,0.775,0.91,0.4656,31.0,0.03,3.49,0.07,7.67,5.97,5.97,0.36,0.39
8583,Property,0.825,0.525,1.47,1.42,18.0,0.05,6.06,0.02,2.01,3.21,0.6,0.28,0.3
8591,Construction,0.56,0.555,0.79,2.49,-1.0,-0.46,-82.14,0.04,6.25,-18.44,-17.11,0.93,0.92
8613,Property,0.82,0.555,0.945,0.85,-18.0,-0.05,-6.1,0.01,1.52,-5.49,2.07,0.35,0.3
8621,Insurance,13.78,12.6,14.3,5.0023,16.0,0.86,6.24,0.72,5.22,17.12,16.64,0.02,0.02
8664,Property,1.07,0.66,1.23,2.93,-16.0,-0.07,-6.54,0.01,0.93,-2.31,-3.77,0.83,0.79
8869,Metals,4.9,2.26,5.48,0.45,71.0,0.07,1.43,0.02,0.43,15.42,12.0,1.02,0.88
8877,Construction,0.4,0.395,0.645,0.933,-139.0,-0.0,-0.0,0.0,1.25,-0.31,1.91,2.26,2.26
8893,Property,0.205,0.11,0.295,1.0,23.0,0.01,4.88,0.01,4.88,0.88,0.88,0.01,0.01
8966,Personal Goods,0.605,0.438,1.611,1.51,4.0,0.14,23.14,0.01,1.65,9.57,7.42,0.22,0.28
