code,name,Price,EPS,52w low,52w high,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,P/E mid,DPayout avg,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,Price A5,Price A10,Price B
5024,HUP SENG INDUSTRIES BERHAD,0.95,0.05,0.9,0.975,-3.16,-5.89,5.64,18.75,83.99,1.12,1.28,0.69,0.84,0.96,0.52,0.92
5026,MHC PLANTATIONS BHD,0.76,0.1,0.439,0.89,-7.94,34.69,-0.77,42.81,36.35,2.22,0.37,1.43,1.66,0.28,1.07,0.59
5027,KIM LOONG RESOURCES BERHAD,1.41,0.1,1.196,1.6369999999999998,-1.36,5.13,4.82,28.24,63.48,1.77,1.27,1.27,1.33,0.95,0.95,1.34
5029,FAR EAST HOLDINGS BERHAD,2.9,0.22,2.17,3.2,-7.95,6.57,1.38,31.66,39.91,4.97,2.2,2.87,3.73,1.65,2.15,2.51
5031,TIME DOTCOM BERHAD,14.06,0.53,10.344,15.0,22.28,-7.57,9.97,20.74,8.29,2.23,9.1,3.53,1.67,6.82,2.65,11.88
5032,BINTULU PORT HOLDINGS BERHAD,4.3,0.19,3.67,4.35,-15.42,-6.07,-5.98,16.6,71.42,9.13,4.71,4.67,6.85,3.53,3.5,3.89
5036,EDARAN BERHAD,0.91,0.09,0.29,1.2,0.0,0.0,0.0,-1.92,0.0,0.9,0.9,0.9,0.68,0.68,0.68,0.59
5041,PBA HOLDINGS BHD,0.85,0.09,0.82,0.92,-12.75,-8.21,-0.57,6.29,39.18,2.89,2.07,1.32,2.17,1.55,0.99,0.85
5049,COUNTRY VIEW BERHAD,1.12,0.12,0.95,1.4,-22.5,-8.94,0.0,4.9,26.36,7.93,2.65,1.52,5.95,1.99,1.14,1.1
5053,OSK HOLDINGS BERHAD,0.86,0.18,0.72,1.03,-5.23,-13.16,7.07,8.93,94.5,4.76,8.36,2.44,3.57,6.27,1.83,0.82
5054,TRC SYNERGY BERHAD,0.355,0.07,0.295,0.42,-2.89,-1.84,5.58,9.84,46.32,1.22,1.13,0.77,0.92,0.85,0.58,0.34
5056,ENGTEX GROUP BERHAD,0.64,0.08,0.42,0.925,-38.17,-21.22,-11.54,17.31,27.69,31.84,4.67,2.15,23.88,3.5,1.61,0.59
5065,ORNAPAPER BERHAD,1.43,0.21,1.0,2.17,-2.44,15.47,12.33,7.76,11.96,2.71,1.16,1.31,2.03,0.87,0.98,1.39
5066,NTPM HOLDINGS BERHAD,0.55,0.06,0.505,0.87,-49.85,-31.82,-20.11,32.58,55.93,188.82,12.9,3.97,141.62,9.68,2.98,0.63
5072,HIAP TECK VENTURE BERHAD,0.5,0.07,0.15,0.705,0.0,0.0,-30.76,4.75,34.94,0.94,0.94,11.85,0.7,0.7,8.89,0.33
5073,NAIM HOLDINGS BERHAD,0.735,0.12,0.7,1.06,0.0,-5.9,-12.63,7.86,4.41,1.25,1.76,2.82,0.94,1.32,2.11,0.82
5075,PLENITUDE BERHAD,1.0,0.01,0.825,1.23,-45.95,-48.16,-18.17,32.5,27.69,14.1,21.4,0.37,10.58,16.05,0.28,0.96
5080,POH KONG HOLDINGS BERHAD,0.845,0.14,0.465,1.8,-6.16,11.01,-2.82,11.9,27.2,2.57,1.05,2.08,1.93,0.79,1.56,0.91
5081,ESTHETICS INTERNATIONAL GROUP BERHAD,0.415,0.01,0.37,0.5,-27.41,-21.96,0.0,37.75,53.62,1.23,0.6,0.15,0.92,0.45,0.11,0.41
5084,IBRACO BERHAD,0.54,0.07,0.4,0.7,32.64,-8.64,11.32,17.3,42.76,0.29,1.65,0.59,0.22,1.24,0.44,0.5
5088,APEX EQUITY HOLDINGS BERHAD,0.92,0.09,0.82,1.25,8.76,-0.39,2.09,20.5,68.51,1.0,1.58,1.36,0.75,1.18,1.02,0.96
5090,MEDIA CHINESE INTERNATIONAL LIMITED,0.185,-0.0,0.14,0.235,-22.43,-25.74,-16.13,6.88,50.66,0.0,0.0,0.0,0.0,0.0,0.0,0.17
5094,CSC STEEL HOLDINGS BERHAD,1.31,0.14,0.8,2.0,-14.8,-7.44,-5.97,13.31,59.35,5.95,3.53,3.18,4.46,2.65,2.39,1.2
5095,HEVEABOARD BERHAD,0.485,0.02,0.405,0.835,-37.42,-26.66,-8.64,16.88,59.84,6.51,2.22,0.54,4.88,1.66,0.4,0.55
5100,BP PLASTICS HOLDING BHD,1.65,0.18,1.153,1.76,32.23,6.26,5.21,12.36,68.41,0.88,2.2,2.31,0.66,1.65,1.73,1.35
5102,GUAN CHONG BERHAD,2.67,0.18,2.44,3.79,29.4,53.91,10.07,19.86,21.24,0.68,0.4,1.34,0.51,0.3,1.01,2.89
5106,AXIS REAL ESTATE INVESTMENT TRUST,1.91,0.1,1.81,2.25,-3.49,2.28,-4.41,15.36,69.84,2.08,1.49,2.21,1.56,1.12,1.66,1.96
5109,YTL HOSPITALITY REIT,0.875,-0.08,0.69,1.06,0.0,-39.95,-14.36,-6.5,72.3,-1.38,-55.76,-3.58,-1.03,-41.82,-2.68,0.81
5110,UOA REAL ESTATE INVESTMENT TRUST,1.14,0.06,1.07,1.29,-3.07,-20.74,-4.14,16.98,71.72,1.24,4.6,1.31,0.93,3.45,0.98,1.14
5111,TOWER REAL ESTATE INVESTMENT TRUST,0.585,0.02,0.55,0.755,-23.41,-19.81,-17.02,15.85,9.02,1.3,0.91,0.71,0.98,0.68,0.53,0.62
5116,AL-AQAR HEALTHCARE REIT,1.27,0.02,1.25,1.41,-47.2,-29.23,-14.42,37.79,65.45,41.57,3.17,0.85,31.18,2.38,0.64,1.3
5120,AMFIRST REAL ESTATE INVESTMENT TRUST,0.4,0.0,0.37,0.445,23.79,-20.67,-10.55,20.06,77.96,0.0,0.0,0.0,0.0,0.0,0.0,0.39
5121,HEKTAR REAL ESTATE INVESTMENT TRUST,0.595,-0.05,0.49,0.71,0.0,0.0,0.0,18.45,69.34,-0.85,-0.85,-0.85,-0.64,-0.64,-0.64,0.56
5123,QUILL CAPITA TRUST,0.885,0.07,0.7,0.955,-33.69,-23.42,-10.23,20.58,39.23,17.04,5.48,1.88,12.78,4.11,1.41,0.78
5125,PANTECH GROUP HOLDINGS BERHAD,0.505,0.04,0.34,0.58,8.4,-2.91,-6.3,10.66,34.84,0.36,0.63,0.81,0.27,0.47,0.61,0.42
5126,SARAWAK OIL PALMS BERHAD,3.35,0.37,2.95,4.44,-5.08,13.56,0.89,17.57,24.43,6.2,2.44,4.38,4.65,1.83,3.28,3.44
5127,AMANAHRAYA REAL ESTATE INVESTMENT TRUST,0.65,-0.02,0.605,0.71,0.0,0.0,0.0,-26.43,70.39,-0.34,-0.34,-0.34,-0.26,-0.26,-0.26,0.64
5129,MELATI EHSAN HOLDINGS BERHAD,0.6,0.01,0.335,0.855,-2.35,-21.96,-8.43,32.53,32.15,0.16,0.48,0.27,0.12,0.36,0.2,0.51
5130,ATRIUM REAL ESTATE INVESTMENT TRUST,1.45,0.11,1.0,1.58,-11.04,-3.7,0.7,29.7,77.81,3.96,2.41,1.87,2.97,1.81,1.4,1.19
5131,ZHULIAN CORPORATION BERHAD,1.88,0.11,1.216,2.01,-3.96,-2.48,-6.02,14.09,68.61,2.35,2.12,2.66,1.76,1.59,2.0,1.48
5132,DELEUM BERHAD,0.525,0.03,0.46,0.72,-38.65,-30.37,-10.81,21.12,59.29,14.56,4.85,0.94,10.92,3.64,0.7,0.55
5133,PETRA ENERGY BERHAD,0.85,0.1,0.55,1.28,0.0,-19.41,-4.92,7.65,11.03,1.11,4.24,1.49,0.83,3.18,1.12,0.79
5134,SOUTHERN ACIDS (M) BERHAD,3.89,0.27,3.5,4.2,-13.03,3.06,11.54,11.47,22.57,7.67,2.8,1.91,5.75,2.1,1.43,3.73
5135,SARAWAK PLANTATION BERHAD,2.2,0.28,1.5,2.78,0.0,23.63,6.0,50.12,53.79,4.31,1.61,3.16,3.23,1.21,2.37,1.92
5136,COMPLETE LOGISTIC SERVICES BERHAD,1.21,0.03,0.545,1.8,68.29,120.76,0.0,7.94,37.6,0.06,0.03,0.41,0.04,0.02,0.31,0.96
5138,HAP SENG PLANTATIONS HOLDINGS BERHAD,1.82,0.16,1.42,2.14,-12.51,-1.31,-6.08,34.5,78.75,6.32,3.08,4.08,4.74,2.31,3.06,1.66
5139,AEON CREDIT SERVICE (M) BERHAD,12.2,1.45,8.67,13.38,-14.11,-2.47,11.56,12.56,34.76,49.57,22.5,11.25,37.18,16.88,8.44,10.22
5140,TASCO BERHAD,1.04,0.05,0.202,1.475,-33.79,-21.93,-5.85,71.5,23.77,9.88,3.09,0.86,7.41,2.32,0.64,0.62
5142,WAH SEONG CORPORATION BERHAD,0.725,-0.31,0.38,0.91,0.0,0.0,0.0,18.61,44.46,-4.48,-4.48,-4.48,-3.36,-3.36,-3.36,0.55
5143,LUXCHEM CORPORATION BERHAD,0.725,0.06,0.685,1.47,4.57,1.8,7.19,20.7,46.79,0.7,0.79,0.6,0.52,0.59,0.45,0.94
5147,SAMCHEM HOLDINGS BERHAD,0.72,0.1,0.35,1.03,22.15,58.81,9.75,31.76,52.09,0.6,0.26,0.94,0.45,0.2,0.7,0.57
5151,HEXTAR GLOBAL BERHAD,0.99,0.03,0.375,1.137,0.0,0.0,4.71,10.93,12.95,0.34,0.34,0.27,0.26,0.26,0.2,0.63
5159,YOONG ONN CORPORATION BERHAD,1.09,0.14,0.6,1.26,-13.69,-5.59,-1.8,8.35,26.41,4.36,2.45,1.97,3.27,1.84,1.48,0.82
5160,HOMERITZ CORPORATION BERHAD,0.545,0.06,0.495,0.965,-9.36,-0.41,1.04,11.61,47.23,1.52,0.92,0.82,1.14,0.69,0.62,0.65
5162,VSTECS BERHAD,2.64,0.24,1.67,3.05,12.14,2.73,1.85,8.22,32.67,1.79,2.76,2.87,1.34,2.07,2.15,2.13
5167,TURBO-MECH BERHAD,0.8,0.03,0.56,1.04,18.56,-8.97,-5.82,19.16,45.97,0.19,0.74,0.64,0.14,0.55,0.48,0.72
5168,HARTALEGA HOLDINGS BERHAD,7.11,0.84,6.9,21.16,14.34,13.89,10.05,52.16,47.02,6.36,6.47,7.57,4.77,4.85,5.68,11.61
5171,KIMLUN CORPORATION BERHAD,0.84,0.03,0.7,1.01,-51.73,-36.97,-18.67,25.22,19.56,87.37,8.08,1.34,65.53,6.06,1.01,0.8
5176,SUNWAY REAL ESTATE INVESTMENT TRUST,1.41,0.03,1.34,1.72,-23.7,-19.09,-10.49,19.4,29.32,2.09,1.5,0.76,1.57,1.12,0.57,1.47
5180,CAPITALAND MALAYSIA MALL TRUST,0.625,-0.05,0.585,0.785,0.0,0.0,0.0,4.69,95.02,-0.98,-0.98,-0.98,-0.74,-0.74,-0.74,0.65
5183,PETRONAS CHEMICALS GROUP BERHAD,8.06,0.32,5.16,8.58,-26.89,-10.23,-6.67,25.98,47.43,38.97,8.97,7.02,29.23,6.73,5.26,6.29
5185,AFFIN BANK BERHAD,1.71,0.08,1.35,2.04,-22.9,-10.36,-9.82,12.5,32.68,5.93,2.03,1.94,4.45,1.52,1.46,1.58
5191,TAMBUN INDAH LAND BERHAD,0.66,0.08,0.5,0.71,-33.23,-24.49,-24.25,8.3,36.75,17.6,6.97,7.07,13.2,5.23,5.3,0.57
5195,CENSOF HOLDINGS BERHAD,0.47,0.05,0.11,0.565,0.0,0.0,0.0,7.75,8.77,0.54,0.54,0.54,0.4,0.4,0.4,0.26
5196,BERJAYA FOOD BERHAD,1.88,0.01,1.06,2.24,0.0,0.0,0.0,16.34,6.44,0.11,0.11,0.11,0.08,0.08,0.08,1.45
5197,FOCUS LUMBER BERHAD,0.855,-0.09,0.72,1.22,0.0,0.0,0.0,-1.89,66.66,-1.5,-1.5,-1.5,-1.12,-1.12,-1.12,0.88
5199,HIBISCUS PETROLEUM BERHAD,0.665,-0.05,0.435,0.785,0.0,0.0,0.0,-6.43,0.0,-0.5,-0.5,-0.5,-0.38,-0.38,-0.38,0.55
5200,UOA DEVELOPMENT BHD,1.61,0.14,1.45,1.92,-13.15,-7.46,-4.67,7.78,46.13,4.83,3.24,2.71,3.62,2.43,2.03,1.61
5208,EITA RESOURCES BERHAD,0.81,0.06,0.8,2.891,-4.6,-2.44,0.0,19.5,22.69,0.96,0.84,0.74,0.72,0.63,0.55,1.49
5209,GAS MALAYSIA BERHAD,2.67,0.17,2.57,2.83,4.26,16.27,-3.07,19.12,79.59,2.45,1.46,3.63,1.84,1.1,2.72,2.66
5211,SUNWAY BERHAD,1.71,0.08,1.22,1.81,-17.16,-14.81,-9.22,18.28,28.77,3.42,2.83,1.79,2.56,2.12,1.34,1.41
5212,PAVILION REAL ESTATE INV TRUST,1.37,0.01,1.26,1.64,-43.07,-30.48,0.0,45.7,35.3,8.39,1.14,0.14,6.29,0.86,0.11,1.39
5216,DATASONIC GROUP BERHAD,0.485,0.0,0.465,0.79,-58.34,-40.1,-5.42,52.0,50.83,0.0,0.0,0.0,0.0,0.0,0.0,0.57
5219,PESTECH INTERNATIONAL BERHAD,0.925,0.07,0.648,1.43,-18.64,-5.92,-17.7,42.77,8.76,2.83,1.09,2.6,2.12,0.82,1.95,0.91
5222,FGV HOLDINGS BERHAD,1.34,0.07,1.01,1.67,0.85,6.64,-9.51,17.31,26.81,0.83,0.63,1.58,0.62,0.47,1.18,1.23
5225,IHH HEALTHCARE BERHAD,5.61,0.11,4.85,5.86,-41.43,-27.53,8.76,164.14,32.05,69.46,12.76,0.94,52.1,9.57,0.7,5.18
5226,GABUNGAN AQRS BERHAD,0.525,-0.1,0.51,0.895,0.0,0.0,0.0,6.75,8.36,-1.08,-1.08,-1.08,-0.81,-0.81,-0.81,0.64
5227,IGB REAL ESTATE INVESTMENT TRUST,1.67,0.06,1.59,1.9,-12.07,-1.93,0.0,21.28,46.03,1.92,0.97,0.88,1.44,0.73,0.66,1.69
5228,ELK-DESA RESOURCES BERHAD,1.35,0.12,1.32,1.5,8.42,3.57,0.0,13.43,56.92,1.24,1.55,1.88,0.93,1.16,1.41,1.38
5232,LEON FUAT BERHAD,0.995,0.19,0.29,1.31,-29.27,9.02,0.0,12.25,15.06,22.98,1.41,2.19,17.24,1.06,1.64,0.63
5235SS,KLCC REAL ESTATE INVESTMENT TRUST,6.77,0.32,6.6,8.1,-21.04,-17.52,0.0,23.22,60.07,23.46,17.16,5.12,17.6,12.87,3.84,7.1
5236,MATRIX CONCEPTS HOLDINGS BERHAD,2.06,0.31,1.53,2.16,4.51,2.39,0.0,7.41,18.3,2.89,3.22,3.67,2.17,2.42,2.75,1.74
5246,WESTPORTS HOLDINGS BERHAD,4.24,0.21,3.52,4.69,0.14,5.32,7.44,22.12,50.04,3.11,2.39,2.17,2.33,1.79,1.63,3.91
5247,KAREX BERHAD,0.485,0.01,0.485,1.23,-80.72,-68.39,-36.16,58.22,31.4,140906.07,1004.05,2.67,105679.55,753.04,2.0,0.73
5248,BERMAZ AUTO BERHAD,1.51,0.12,1.12,1.64,-5.28,-13.99,21.27,14.06,43.87,2.36,4.42,0.69,1.77,3.32,0.52,1.29
5249,IOI PROPERTIES GROUP BERHAD,1.12,0.11,0.85,1.77,-23.4,-19.16,0.0,10.82,18.51,7.33,5.03,1.3,5.5,3.77,0.98,1.15
5250,7-ELEVEN MALAYSIA HOLDINGS BERHAD,1.47,0.02,1.21,1.65,-15.79,-9.96,1.99,48.3,33.74,0.84,0.49,0.22,0.63,0.37,0.16,1.36
5254,BOUSTEAD PLANTATIONS BERHAD,0.615,0.03,0.35,0.685,-60.01,-11.5,0.0,11.75,160.36,956.06,1.59,0.78,717.04,1.19,0.58,0.46
5257,CARIMIN PETROLEUM BERHAD,0.64,0.03,0.435,0.845,0.0,0.0,0.0,11.12,5.4,0.32,0.32,0.32,0.24,0.24,0.24,0.57
5258,BIMB HOLDINGS BERHAD,3.78,0.34,3.1,4.58,8.28,4.66,13.18,10.97,31.79,2.97,3.53,2.42,2.23,2.65,1.82,3.59
5263,SUNWAY CONSTRUCTION GROUP BERHAD,1.56,0.06,1.5,2.01,-19.12,-10.53,0.0,21.71,37.67,3.26,1.55,0.83,2.44,1.16,0.62,1.67
5264,MALAKOFF CORPORATION BERHAD,0.815,0.05,0.8,1.02,-1.86,-9.74,-3.25,16.0,53.47,0.86,1.42,0.95,0.64,1.06,0.71,0.87
5269,AL-SALAM REAL ESTATE INVESTMENT TRUST,0.545,-0.03,0.5,0.71,0.0,0.0,0.0,-6.6,53.68,-0.46,-0.46,-0.46,-0.34,-0.34,-0.34,0.57
5271,PECCA GROUP BERHAD,4.06,0.1,0.805,4.73,-16.05,-18.44,0.0,17.94,56.42,4.6,5.68,1.56,3.45,4.26,1.17,2.1
5272,RANHILL HOLDINGS BERHAD,0.71,0.02,0.69,0.98,-19.68,0.71,0.0,15.08,31.78,1.07,0.24,0.26,0.8,0.18,0.2,0.79
5273,CHIN HIN GROUP BERHAD,1.21,0.04,0.417,1.307,-12.64,-10.59,0.0,32.2,42.7,1.27,1.13,0.57,0.95,0.85,0.43,0.71
5274,HONG LEONG CAPITAL BERHAD,6.04,0.68,5.53,8.88,5.94,4.23,20.58,31.45,0.0,5.02,5.46,2.79,3.76,4.1,2.09,6.64
5276,DANCOMECH HOLDINGS BERHAD,0.52,0.05,0.375,0.76,0.0,-2.33,0.0,20.52,28.03,0.64,0.73,0.64,0.48,0.55,0.48,0.5
5277,FOUNDPAC GROUP BERHAD,0.82,0.02,0.705,1.23,12.63,1.31,0.0,21.38,27.39,0.14,0.22,0.25,0.11,0.16,0.19,0.88
5278,RHONE MA HOLDINGS BERHAD,0.66,0.04,0.57,1.19,-21.18,-12.5,0.0,16.09,27.69,2.38,1.18,0.51,1.78,0.88,0.38,0.77
5279,SERBA DINAMIK HOLDINGS BERHAD,0.455,0.16,0.305,2.09,0.0,47.85,0.0,17.18,0.0,1.6,0.33,1.6,1.2,0.25,1.2,0.89
5281,ADVANCECON HOLDINGS BERHAD,0.355,0.0,0.335,0.475,-53.23,0.0,0.0,19.75,55.22,0.0,0.0,0.0,0.0,0.0,0.0,0.38
5283,ECO WORLD INTERNATIONAL BERHAD,0.53,0.05,0.322,0.626,0.0,0.0,0.0,-2.58,0.0,0.5,0.5,0.5,0.38,0.38,0.38,0.42
5284,LOTTE CHEMICAL TITAN HOLDING BERHAD,2.69,0.33,1.66,3.54,-50.39,-23.43,0.0,19.78,39.94,996.67,26.42,4.62,747.5,19.82,3.46,2.28
5285,SIME DARBY PLANTATION BERHAD,3.84,0.18,3.81,5.295,-26.88,2.94,0.0,-69.4,6.02,15.56,1.63,1.91,11.67,1.22,1.43,4.3
5286,MI TECHNOVATION BERHAD,3.47,0.06,2.99,5.52,-2.89,5.83,0.0,28.14,11.63,0.79,0.49,0.67,0.59,0.37,0.5,3.82
5288,SIME DARBY PROPERTY BERHAD,0.595,-0.06,0.535,0.755,0.0,0.0,0.0,2.09,119.03,-1.31,-1.31,-1.31,-0.98,-0.98,-0.98,0.61
5289,TECHBOND GROUP BERHAD,0.45,0.02,0.338,0.871,-9.69,2.49,0.0,20.38,7.48,0.39,0.16,0.21,0.29,0.12,0.16,0.51
5291,HPMT HOLDINGS BERHAD,0.49,0.03,0.31,0.67,-17.57,-4.79,0.0,6.58,8.75,1.1,0.42,0.33,0.82,0.32,0.25,0.43
5292,UWC BERHAD,5.45,0.08,2.105,7.35,56.52,0.0,0.0,45.5,4.48,0.15,0.84,0.84,0.11,0.63,0.63,3.84
5293,AME ELITE CONSORTIUM BERHAD,2.58,0.13,1.5,2.77,7.6,0.0,0.0,6.47,0.0,0.88,1.3,1.3,0.66,0.98,0.98,1.92
5295,INNATURE BERHAD,0.63,0.03,0.37,0.76,-5.3,0.0,0.0,8.84,0.0,0.41,0.3,0.3,0.31,0.22,0.22,0.5
5347,TENAGA NASIONAL BHD,9.69,0.67,9.152,11.233,-17.95,-9.72,0.65,15.95,18.98,27.62,14.62,7.69,20.72,10.96,5.77,9.84
5371,KIM HIN INDUSTRY BERHAD,0.83,0.0,0.63,1.12,0.0,0.0,0.0,7.79,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.79
5398,GAMUDA BERHAD,2.84,0.14,2.84,4.0,-14.4,-12.39,0.89,18.49,52.57,5.54,4.69,2.04,4.16,3.52,1.53,3.22
5436,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,3.92,0.41,3.16,4.37,-17.56,-6.23,-8.78,14.96,81.77,25.17,10.83,12.81,18.88,8.12,9.61,3.56
5517,SHANGRI-LA HOTELS (MALAYSIA) BERHAD,3.6,-0.27,3.51,4.5,0.0,0.0,0.0,8.8,61.11,-4.35,-4.35,-4.35,-3.26,-3.26,-3.26,3.84
5533,OCB BERHAD,0.81,0.02,0.355,0.87,0.0,-15.92,0.0,4.54,17.49,0.23,0.68,0.23,0.17,0.51,0.17,0.52
5614,INTEGRATED LOGISTICS BHD,0.48,0.19,0.275,0.8,0.0,0.0,7.23,8.25,0.0,1.9,1.9,1.32,1.42,1.42,0.99,0.45
5681,PETRONAS DAGANGAN BHD,18.8,0.5,17.08,22.1,-43.6,-18.95,-11.08,46.04,78.1,629.45,33.76,17.99,472.09,25.32,13.49,18.74
5703,MUHIBBAH ENGINEERING (M) BHD,0.945,-0.25,0.725,1.21,0.0,0.0,0.0,15.57,15.26,-2.88,-2.88,-2.88,-2.16,-2.16,-2.16,0.89
5789,LBS BINA GROUP BERHAD,0.445,0.04,0.34,0.585,-3.92,-14.48,3.46,45.56,24.82,0.63,1.29,0.41,0.47,0.97,0.31,0.42
5797,CHOO BEE METAL INDUSTRIES BHD,1.76,0.33,0.88,2.54,-22.47,26.87,1.77,-55.6,60.0,27.53,1.78,4.81,20.65,1.34,3.61,1.43
5819,HONG LEONG BANK BERHAD,18.66,1.26,14.0,19.68,5.17,-0.04,6.77,13.22,34.07,12.93,16.96,12.0,9.7,12.72,9.0,15.87
5827,ORIENTAL INTEREST BERHAD,0.78,0.11,0.5760000000000001,1.125,9.82,42.01,19.91,40.24,0.0,0.68,0.25,0.46,0.51,0.19,0.34,0.76
5843,KUMPULAN PERANGSANG SELANGOR BERHAD,0.835,0.08,0.475,1.35,-16.58,-9.2,-2.84,6.08,28.31,3.31,1.79,1.21,2.48,1.34,0.91,0.76
5878,KPJ HEALTHCARE BERHAD,1.01,0.02,0.77,1.11,-8.62,-4.88,-2.73,79.12,51.27,0.52,0.4,0.4,0.39,0.3,0.3,0.88
5908,DKSH HOLDINGS (MALAYSIA) BERHAD,2.86,0.39,2.5,3.86,-2.08,5.83,5.76,11.09,23.61,5.42,3.57,3.6,4.06,2.68,2.7,2.95
5916,MALAYSIA SMELTING CORPORATION BERHAD,1.87,0.13,0.675,2.93,-1.9,0.0,0.0,46.12,12.72,1.64,1.47,1.47,1.23,1.1,1.1,1.42
5983,MBM RESOURCES BHD,3.11,0.45,2.58,3.73,0.0,13.61,0.84,3.15,25.09,5.63,2.98,5.38,4.22,2.24,4.04,2.96
6009,PACIFIC & ORIENT BERHAD,0.905,0.02,0.775,1.0,0.0,0.0,0.0,4.83,6.17,0.21,0.21,0.21,0.16,0.16,0.16,0.85
6012,MAXIS BERHAD,4.42,0.17,4.31,5.377999999999999,-14.79,-5.23,-5.33,25.58,116.57,9.96,4.96,5.02,7.47,3.72,3.76,4.66
6017,SHL CONSOLIDATED BHD,1.96,0.1,1.85,2.2,-20.19,-16.56,4.96,9.52,64.45,6.87,5.01,1.27,5.15,3.76,0.95,1.97
6033,PETRONAS GAS BERHAD,15.6,1.09,15.379,18.104,3.89,0.24,3.49,20.52,66.63,14.82,17.93,15.11,11.12,13.45,11.33,16.28
6068,PCCS GROUP BERHAD,0.455,0.01,0.34,0.625,0.0,0.0,-0.67,8.68,2.54,0.1,0.1,0.11,0.08,0.08,0.08,0.43
6084,STAR MEDIA GROUP BERHAD,0.35,-0.04,0.295,0.48,0.0,0.0,0.0,28.42,46.93,-0.59,-0.59,-0.59,-0.44,-0.44,-0.44,0.36
6114,MKH BERHAD,1.29,0.12,1.16,1.59,-32.73,-18.11,-0.46,12.9,26.17,23.71,5.31,1.58,17.78,3.98,1.18,1.3
6139,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,4.29,0.43,4.22,5.09,20.28,18.03,0.0,15.14,45.86,2.61,2.81,6.27,1.96,2.11,4.7,4.51
6149,METROD HOLDINGS BERHAD,1.51,0.03,1.21,2.12,0.0,0.0,0.0,-5.0,36.52,0.41,0.41,0.41,0.31,0.31,0.31,1.51
6173,BINA DARULAMAN BERHAD,0.44,0.01,0.27,0.565,0.0,-26.92,-21.22,2.12,21.18,0.12,0.92,0.43,0.09,0.69,0.32,0.37
6238,HOCK SENG LEE BERHAD,0.975,0.06,0.8,1.15,-11.06,-15.54,-7.6,14.99,21.86,1.45,2.11,1.15,1.09,1.58,0.86,0.92
6262,INNOPRISE PLANTATIONS BERHAD,0.99,0.08,0.71,1.34,-5.16,8.39,13.31,24.0,25.55,1.36,0.66,0.54,1.02,0.5,0.4,0.92
6351,AMWAY (MALAYSIA) HOLDINGS BERHAD,5.52,0.35,4.72,5.94,-3.77,-6.01,-4.99,20.62,69.27,7.39,8.46,7.94,5.54,6.35,5.96,5.12
6399,ASTRO MALAYSIA HOLDINGS BERHAD,1.14,0.12,0.71,1.26,-12.64,-3.26,-4.5,15.58,61.09,4.36,2.35,2.5,3.27,1.76,1.88,0.89
6432,APOLLO FOOD HOLDINGS BERHAD,3.91,0.22,3.53,4.49,-7.21,-10.85,-5.35,20.5,83.93,6.21,8.07,5.58,4.66,6.05,4.19,3.85
6459,MNRB HOLDINGS BERHAD,1.28,0.24,0.765,1.47,-6.12,-12.11,0.0,-7.22,17.37,4.06,6.18,2.82,3.04,4.64,2.11,1.0
6483,KENANGA INVESTMENT BANK BERHAD,1.4,0.2,0.579,1.918,61.76,55.49,0.0,18.4,34.63,0.43,0.48,2.69,0.32,0.36,2.02,1.02
6491,KUMPULAN FIMA BERHAD,2.03,0.18,1.39,2.12,-0.94,-13.19,-7.35,12.41,52.38,2.9,6.58,4.25,2.17,4.94,3.19,1.63
6521,SURIA CAPITAL HOLDINGS BERHAD,1.08,0.09,0.83,1.23,-12.33,-23.82,-5.32,10.84,30.5,2.61,6.99,1.62,1.96,5.24,1.22,0.96
6599,AEON CO. (M) BHD,1.28,0.04,0.67,1.39,-26.67,-20.86,-12.91,30.29,47.52,4.67,2.8,1.35,3.5,2.1,1.01,0.91
6633,LEONG HUP INTERNATIONAL BERHAD,0.69,0.04,0.635,0.925,-16.24,0.6,0.0,11.42,9.78,1.29,0.41,0.44,0.97,0.31,0.33,0.73
6645,LINGKARAN TRANS KOTA HOLDINGS BERHAD,3.68,0.39,3.63,4.24,5.48,13.05,11.1,13.08,62.36,4.78,3.43,3.71,3.58,2.57,2.78,3.83
6718,CRESCENDO CORPORATION BERHAD,1.22,0.1,0.8240000000000001,1.29,-8.42,4.24,-5.44,9.68,40.13,2.34,1.12,1.91,1.76,0.84,1.43,0.98
6742,YTL POWER INTERNATIONAL BHD,0.695,0.02,0.607,0.79,-53.49,-41.21,-25.17,38.92,54.58,105.56,12.17,1.63,79.17,9.13,1.22,0.67
6815,EUPE CORPORATION BERHAD,0.79,0.33,0.515,1.08,0.0,20.25,25.15,5.63,3.67,3.42,1.42,1.22,2.56,1.06,0.92,0.7
6888,AXIATA GROUP BERHAD,3.78,0.03,2.66,4.23,-26.56,-32.85,-15.28,43.04,60.67,3.51,6.97,1.42,2.63,5.23,1.06,3.18
6939,FIAMMA HOLDINGS BERHAD,0.545,0.07,0.46,0.67,19.68,-10.08,2.2,10.68,30.67,0.39,1.74,0.81,0.29,1.3,0.61,0.53
