code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price,P/E,EPS,DY,52w low,52w high,P/E min,P/E max,P/E mid,EPS GR min,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg
0039,GFM SERVICES BERHAD,Industrial Services,2020-12-01,10,0.0,0.29,0.0,0.225,13.0,0.02,2.84,0.155,0.5,0.33,29.0,14.66,0.0,-9.49,0.0,0.0
0043,METRONIC GLOBAL BERHAD,Industrial Services,2020-06-01,10,1.0,-0.0,-0.0,0.04,-9.0,-0.0,0.0,0.04,0.2,-4.5,5.5,0.5,0.0,0.0,0.0,0.0
0058,JCBNEXT BERHAD,Industrial Services,2020-12-01,10,1.0,1.59,0.0,1.52,24.0,0.06,1.97,1.2,1.92,18.12,35.0,26.56,0.0,-0.55,-23.46,-17.18
0064,EFFICIENT E-SOLUTIONS BERHAD,Industrial Services,2020-12-01,10,1.0,0.09,-0.0,0.19,-29.0,-0.01,0.0,0.125,0.295,-24.5,5.92,-9.29,0.0,0.0,0.0,0.0
0081,MEGA SUN CITY HOLDINGS BERHAD,Industrial Services,2018-12-01,10,1.0,-0.12,-0.44,0.14,-9.0,-0.02,0.0,0.1,0.23,0.91,10.75,5.83,21.77,-39.59,-39.44,21.77
0089,TEX CYCLE TECHNOLOGY (M) BERHAD,Industrial Services,2020-12-01,10,2.0,0.58,0.0,0.445,19.0,0.02,0.0,0.375,0.555,16.4,41.5,28.95,0.0,-36.22,-14.97,-2.86
0099,SCICOM (MSC) BERHAD,Industrial Services,2020-06-01,10,3.0,1.25,0.71,1.1,16.0,0.07,4.55,0.84,1.39,13.67,22.11,17.89,10.08,-21.4,-8.68,10.08
0122,ADVANCE INFORMATION MARKETING BERHAD,Industrial Services,2020-12-01,9,1.0,0.21,-0.0,0.275,-21.0,-0.01,0.0,0.125,0.38,-28.0,-13.25,-20.62,0.0,0.0,0.0,0.0
0160,HIAP HUAT HOLDINGS BERHAD,Industrial Services,2020-12-01,9,1.5,-0.0,-0.0,0.14,-36.0,-0.0,0.0,0.09,0.23,8.5,17.0,12.75,0.0,0.0,0.0,0.0
0167,MCLEAN TECHNOLOGIES BERHAD,Industrial Services,2020-12-01,10,1.5,0.02,0.0,0.4,33.0,0.01,0.0,0.165,0.715,-15.5,20.0,2.25,0.0,0.0,-18.53,-20.73
0187,BCM ALLIANCE BERHAD,Industrial Services,2020-12-01,8,1.5,0.0,0.0,0.125,46.0,0.0,0.8,0.105,0.455,8.5,30.5,19.5,0.0,-15.92,-15.41,0.0
0213,MTAG GROUP BERHAD,Industrial Services,2020-06-01,5,3.5,0.26,0.73,0.635,14.0,0.05,4.72,0.52,1.22,0.0,10.2,5.1,14.62,14.62,0.0,0.0
0215,SOLARVEST HOLDINGS BERHAD,Industrial Services,2020-03-01,5,3.0,0.57,1.67,1.11,44.0,0.03,0.6,0.733,2.207,0.0,38.25,19.12,55.7,55.7,0.0,0.0
1368,UEM EDGENTA BERHAD,Industrial Services,2020-12-01,10,1.0,0.98,0.0,1.68,155.0,0.01,8.33,1.47,2.48,5.0,191.0,98.0,0.0,-68.99,-42.32,-23.45
3107,FIMA CORPORATION BERHAD,Industrial Services,2020-03-01,10,1.0,2.3,0.0,2.01,18.0,0.11,6.22,1.46,2.03,5.3,36.6,20.95,0.0,-32.08,-32.95,-15.09
5035,KNUSFORD BERHAD,Industrial Services,2020-12-01,9,1.5,0.28,0.0,0.7,106.0,0.01,0.0,0.52,1.24,-13.21,70.0,28.4,0.0,0.0,-28.63,-33.3
5037,COMPUGATES HOLDINGS BERHAD,Industrial Services,2020-12-01,10,1.0,0.0,-0.0,0.02,-7.0,-0.0,0.0,0.015,0.05,-6.0,4.5,-0.75,0.0,0.0,0.0,0.0
5184,CYPARK RESOURCES BERHAD,Industrial Services,2020-10-01,10,0.5,1.62,0.15,0.89,6.0,0.14,0.0,0.79,1.67,5.4,17.67,11.54,1.05,-0.71,1.05,2.54
5673,IPMUDA BERHAD,Industrial Services,2020-06-01,10,0.5,-1.95,-0.0,1.19,-8.0,-0.15,0.0,0.23,2.2,-15.0,41.0,13.0,0.0,0.0,0.0,0.0
6874,KUB MALAYSIA BERHAD,Industrial Services,2019-12-01,10,1.0,2.35,5.01,0.6,6.0,0.1,0.0,0.48,0.775,6.5,40.5,23.5,50.06,-8.45,50.06,-9.5
7018,CME GROUP BERHAD,Industrial Services,2020-06-01,5,2.0,-0.0,-0.0,0.045,-13.0,-0.0,0.0,0.03,0.16,-1.67,5.5,1.92,0.0,0.0,-32.95,0.0
7036,BORNEO OIL BERHAD,Industrial Services,2020-06-01,10,1.0,0.0,-0.0,0.03,-40.0,-0.0,0.0,0.03,0.095,-90.0,10.5,-39.75,0.0,-53.7,-29.91,0.0
7083,ANALABS RESOURCES BERHAD,Industrial Services,2020-04-01,10,2.0,2.56,0.27,1.15,8.0,0.14,1.74,1.0,1.29,14.0,22.5,18.25,1.92,-12.36,1.92,-6.45
7163,PJBUMI BERHAD,Industrial Services,2019-12-01,8,1.0,-0.0,0.0,0.275,228.0,0.0,0.0,0.125,0.43,-9.5,8.83,-0.34,0.0,0.0,-36.57,-15.95
7201,PROGRESSIVE IMPACT CORPORATION BERHAD,Industrial Services,2020-12-01,9,1.5,-0.0,-0.0,0.175,-48.0,-0.0,1.71,0.08,0.255,-14.0,20.5,3.25,0.0,0.0,0.0,0.0
7241,NEXTGREEN GLOBAL BERHAD,Industrial Services,2020-12-01,10,1.0,-0.0,0.0,0.6,127.0,0.0,0.0,0.305,0.71,-43.0,40.0,-1.5,0.0,0.0,-19.89,-7.74
7374,TIEN WAH PRESS HOLDINGS BERHAD,Industrial Services,2020-12-01,10,2.0,-0.0,0.0,0.945,1094.0,0.0,5.82,0.86,1.09,-91.5,3.91,-43.8,0.0,0.0,0.0,0.0
7579,AWC BERHAD,Industrial Services,2020-06-01,10,1.0,-0.06,-0.0,0.505,-24.0,-0.02,0.99,0.345,0.755,-7.5,13.75,3.12,0.0,0.0,0.0,0.0
8044,COMPUTER FORMS (MALAYSIA) BERHAD,Industrial Services,2020-03-01,8,1.0,-0.35,0.0,3.93,491.0,0.01,0.0,1.03,4.73,-55.0,-15.57,-35.28,0.0,0.0,0.0,0.0
8486,LION FOREST INDUSTRIES BERHAD,Industrial Services,2020-06-01,10,2.0,3.6,20.68,0.655,1.0,0.71,0.0,0.205,0.86,-0.36,10.5,5.07,29.13,29.13,0.0,-14.42
1058,MANULIFE HOLDINGS BERHAD,Insurance,2020-12-01,10,2.0,4.61,0.43,2.23,8.0,0.27,3.14,1.83,2.61,10.58,23.57,17.08,1.6,11.16,1.6,-5.01
1163,ALLIANZ MALAYSIA BERHAD,Insurance,2020-12-01,10,2.0,37.09,31.13,12.9,5.0,2.84,4.5,12.68,15.38,9.85,16.27,13.06,10.96,21.75,10.96,11.56
1198,MAA GROUP BERHAD,Insurance,2020-12-01,10,1.0,-1.06,1.53,0.755,3.0,0.3,0.0,0.585,1.09,-15.6,8.56,-3.52,5.11,17.27,12.37,5.11
5230,TUNE PROTECT GROUP BERHAD,Insurance,2020-12-01,10,1.0,0.0,0.0,0.41,696.0,0.0,0.0,0.27,0.515,8.0,21.75,14.88,0.0,-26.46,-23.2,-4.64
5237,MPHB Capital Berhad,Insurance,2020-12-01,10,2.0,1.79,0.0,1.51,50.0,0.03,0.0,0.78,1.76,10.17,109.0,59.58,0.0,-45.13,-26.73,-13.17
6009,PACIFIC & ORIENT BERHAD,Insurance,2020-09-01,10,1.5,0.1,0.0,0.905,49.0,0.02,7.29,0.775,1.0,-32.67,42.33,4.83,0.0,0.0,0.0,0.0
6139,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,Insurance,2020-12-01,10,3.0,6.51,7.75,4.29,10.0,0.43,2.8,4.22,5.09,10.56,19.71,15.14,18.03,20.28,18.03,0.0
6459,MNRB HOLDINGS BERHAD,Insurance,2020-03-01,10,1.0,-1.73,0.0,1.28,5.0,0.24,2.34,0.765,1.47,-27.0,12.57,-7.22,0.0,-6.12,-12.11,0.0
8621,LPI CAPITAL BHD,Insurance,2020-12-01,10,3.5,16.29,0.83,13.78,16.0,0.86,5.22,12.6,14.3,14.89,22.99,18.94,0.96,2.38,0.96,9.08
0007,PUC BERHAD,Media,2020-12-01,10,1.0,-0.07,-0.0,0.155,-2.0,-0.06,0.0,0.095,0.32,-4.12,6.5,1.19,0.0,0.0,0.0,0.0
0147,INNITY CORPORATION BERHAD,Media,2020-12-01,9,1.5,1.26,0.0,0.715,28.0,0.03,0.0,0.305,1.06,14.5,69.5,42.0,0.0,0.0,0.0,0.0
0159,ASIA MEDIA GROUP BERHAD,Media,2018-12-01,8,1.0,-0.04,-0.0,0.12,-23.0,-0.01,0.0,0.05,0.205,-1.61,9.5,3.94,0.0,0.0,0.0,0.0
0173,REV ASIA BERHAD,Media,2020-12-01,9,1.0,-0.18,-0.0,0.265,-12.0,-0.02,0.0,0.165,0.35,-12.0,29.5,8.75,0.0,0.0,0.0,0.0
4502,MEDIA PRIMA BERHAD,Media,2020-12-01,10,1.0,-0.08,0.0,0.46,31.0,0.01,0.0,0.145,0.75,-23.0,6.9,-8.05,0.0,0.0,0.0,0.0
5090,MEDIA CHINESE INTERNATIONAL LIMITED,Media,2020-03-01,10,1.0,-0.0,-0.0,0.185,-49.0,-0.0,5.84,0.14,0.235,-22.0,35.75,6.88,0.0,-22.43,-25.74,-16.13
5252,SASBADI HOLDINGS BERHAD,Media,2020-08-01,8,1.0,-0.74,-0.0,0.22,-8.0,-0.03,0.0,0.115,0.3,-7.25,56.25,24.5,0.0,0.0,0.0,0.0
6084,STAR MEDIA GROUP BERHAD,Media,2020-12-01,10,1.0,-1.14,-0.0,0.35,-9.0,-0.04,5.71,0.295,0.48,-11.67,68.5,28.42,0.0,0.0,0.0,0.0
6399,ASTRO MALAYSIA HOLDINGS BERHAD,Media,2021-01-01,10,2.0,1.87,0.0,1.14,10.0,0.12,7.02,0.71,1.26,8.5,22.67,15.58,0.0,-12.64,-3.26,-4.5
7190,PELANGI PUBLISHING GROUP BHD.,Media,2020-09-01,9,1.0,-0.29,-0.0,0.385,-13.0,-0.03,2.6,0.23,0.475,-8.67,28.0,9.66,0.0,0.0,0.0,0.0
9431,SENI JAYA CORPORATION BERHAD,Media,2020-12-01,8,1.5,-0.88,-0.0,2.39,-15.0,-0.16,0.0,0.45,2.65,-55.0,66.0,5.5,0.0,0.0,0.0,0.0
0207,MESTRON HOLDINGS BERHAD,Metals,2020-12-01,6,2.5,0.11,0.23,0.38,50.0,0.01,0.39,0.11,0.46,0.0,22.0,11.0,23.14,-10.3,23.14,0.0
0211,TASHIN HOLDINGS BERHAD,Metals,2020-12-01,5,1.5,0.42,1.05,0.52,9.0,0.06,0.96,0.19,0.87,0.0,13.83,6.92,17.45,-16.08,17.45,0.0
2674,ALCOM GROUP BERHAD,Metals,2020-12-01,9,0.0,0.74,0.0,0.74,9.0,0.08,0.0,0.38,1.26,-90.5,109.0,9.25,0.0,-44.22,0.0,-12.84
2984,FACB INDUSTRIES INCORPORATED BERHAD,Metals,2020-06-01,10,1.0,0.75,0.0,1.4,58.0,0.02,0.0,1.2,1.6,-44.33,119.0,37.34,0.0,-36.17,-14.15,-14.63
3778,MELEWAR INDUSTRIAL GROUP BERHAD,Metals,2020-06-01,10,1.0,0.33,0.0,0.505,5.0,0.1,4.42,0.18,0.78,-1.81,8.38,3.28,0.0,0.0,0.0,0.0
4235,LION INDUSTRIES CORPORATION BERHAD,Metals,2020-06-01,10,1.5,-0.26,-0.0,0.545,-6.0,-0.09,0.0,0.245,1.0,-2.3,8.0,2.85,0.0,0.0,0.0,0.0
5010,TONG HERR RESOURCES BERHAD,Metals,2020-12-01,10,1.5,2.24,0.01,2.49,13.0,0.19,2.01,1.94,3.2,6.0,17.54,11.77,0.03,-18.65,0.0,0.03
5056,ENGTEX GROUP BERHAD,Metals,2020-12-01,10,1.0,1.38,0.0,0.64,8.0,0.08,1.17,0.42,0.925,7.12,27.5,17.31,0.0,-38.17,-21.22,-11.54
5072,HIAP TECK VENTURE BERHAD,Metals,2020-07-01,10,1.5,0.33,0.0,0.5,8.0,0.07,0.6,0.15,0.705,-9.5,19.0,4.75,0.0,0.0,0.0,-30.76
5087,MYCRON STEEL BERHAD,Metals,2020-06-01,10,1.0,-0.13,0.0,0.585,6.0,0.1,0.0,0.24,0.985,-9.5,6.83,-1.34,0.0,0.0,0.0,0.0
5094,CSC STEEL HOLDINGS BERHAD,Metals,2020-12-01,10,1.5,1.86,0.0,1.31,9.0,0.14,5.34,0.8,2.0,9.62,17.0,13.31,0.0,-14.8,-7.44,-5.97
5098,MALAYSIA STEEL WORKS (KL) BHD,Metals,2020-12-01,10,2.0,0.0,-0.0,0.5,-105.0,-0.0,0.0,0.275,0.905,-22.5,19.25,-1.62,0.0,0.0,0.0,0.0
5125,PANTECH GROUP HOLDINGS BERHAD,Metals,2020-02-01,10,1.5,0.43,0.34,0.505,14.0,0.04,2.57,0.34,0.58,7.83,13.5,10.66,8.4,8.4,-2.91,-6.3
5178,DYNACIATE GROUP BERHAD,Metals,2020-11-01,10,0.5,0.11,-0.0,0.095,-3.0,-0.03,0.0,0.055,0.16,-7.25,-0.39,-3.82,0.0,0.0,0.0,0.0
5232,LEON FUAT BERHAD,Metals,2020-12-01,9,2.0,2.33,1.71,0.995,5.0,0.19,2.01,0.29,1.31,3.5,21.0,12.25,9.02,-29.27,9.02,0.0
5436,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,Metals,2020-03-01,10,1.5,6.13,0.0,3.92,9.0,0.41,2.55,3.16,4.37,6.54,23.38,14.96,0.0,-17.56,-6.23,-8.78
5665,SOUTHERN STEEL BERHAD,Metals,2020-06-01,10,0.5,-0.14,-0.0,0.76,-18.0,-0.04,0.0,0.38,1.25,-3.39,10.56,3.58,0.0,0.0,0.0,0.0
5797,CHOO BEE METAL INDUSTRIES BHD,Metals,2020-12-01,10,1.0,-18.35,0.58,1.76,5.0,0.33,1.7,0.88,2.54,-123.0,11.79,-55.6,1.77,-22.47,26.87,1.77
5916,MALAYSIA SMELTING CORPORATION BERHAD,Metals,2020-12-01,10,1.0,6.0,0.0,1.87,15.0,0.13,0.53,0.675,2.93,8.75,83.5,46.12,0.0,-1.9,0.0,0.0
6149,METROD HOLDINGS BERHAD,Metals,2020-12-01,10,0.5,-0.15,0.0,1.51,47.0,0.03,3.97,1.21,2.12,-45.0,35.0,-5.0,0.0,0.0,0.0,0.0
6556,ANN JOO RESOURCES BERHAD,Metals,2020-12-01,10,1.0,0.02,0.0,1.97,265.0,0.01,0.0,0.56,3.18,-8.26,11.35,1.54,0.0,0.0,0.0,0.0
7014,YLI HOLDINGS BERHAD,Metals,2020-03-01,10,1.0,0.0,-0.0,0.345,-149.0,-0.0,0.0,0.16,0.49,-23.25,6.0,-8.62,0.0,0.0,0.0,0.0
7020,YKGI HOLDINGS BERHAD,Metals,2020-12-01,9,1.0,0.0,-0.0,0.2,-69.0,-0.0,0.0,0.09,0.33,-22.0,-0.28,-11.14,0.0,0.0,0.0,0.0
7097,TA WIN HOLDINGS BERHAD,Metals,2020-06-01,7,1.5,-0.0,-0.0,0.135,-46.0,-0.0,0.0,0.039,0.19,-35.0,51.5,8.25,0.0,0.0,0.0,0.0
7099,ATTA GLOBAL GROUP BERHAD,Metals,2019-03-01,8,1.5,-0.21,0.0,0.48,10.0,0.05,0.0,0.4,0.72,-28.83,20.33,-4.25,0.0,0.0,-10.66,0.0
7172,PMB TECHNOLOGY BERHAD,Metals,2020-12-01,10,1.5,6.07,0.63,5.3,42.0,0.13,0.19,2.38,6.28,22.0,71.4,46.7,4.85,4.85,9.2,5.24
7199,KEIN HING INTERNATIONAL BERHAD,Metals,2020-04-01,10,2.0,1.41,0.0,0.78,10.0,0.08,0.0,0.38,1.0,10.33,25.0,17.66,0.0,-28.26,-7.35,-9.43
7214,A-RANK BERHAD,Metals,2020-07-01,10,1.0,0.64,0.14,0.575,8.0,0.07,3.48,0.4,0.83,7.29,11.0,9.14,2.01,-22.32,-5.95,2.01
7217,EONMETALL GROUP BERHAD,Metals,2020-12-01,10,1.5,0.85,0.0,0.595,14.0,0.04,2.52,0.24,0.86,6.77,35.75,21.26,0.0,-45.05,-13.04,-9.03
7221,BSL CORPORATION BERHAD,Metals,2020-08-01,9,1.0,-0.24,0.0,1.14,31.0,0.04,0.0,0.165,1.17,-41.0,29.0,-6.0,0.0,-51.4,0.0,-26.67
7225,P.A. RESOURCES BERHAD,Metals,2020-06-01,10,1.0,0.02,0.0,0.38,23.0,0.02,1.32,0.12,0.59,-3.5,5.5,1.0,0.0,0.0,0.0,-20.37
7245,WZ SATU BERHAD,Metals,2019-08-01,10,1.0,-0.65,-0.0,0.145,-3.0,-0.05,0.0,0.14,0.265,-1.13,27.25,13.06,0.0,0.0,0.0,0.0
7692,WIDETECH (MALAYSIA) BERHAD,Metals,2020-03-01,10,1.0,-3.38,-0.0,5.38,-110.0,-0.05,0.0,0.48,5.46,14.0,121.0,67.5,0.0,-11.49,-26.6,0.0
8869,PRESS METAL ALUMINIUM HOLDINGS BERHAD,Metals,2020-12-01,10,2.0,5.82,0.82,4.9,71.0,0.07,0.43,2.26,5.48,26.5,139.83,83.16,11.72,-9.1,26.7,11.72
9199,LYSAGHT GALVANIZED STEEL BERHAD,Metals,2020-12-01,10,1.0,1.28,0.0,2.02,32.0,0.06,0.5,1.8,2.45,9.16,33.43,21.3,0.0,-44.43,-28.4,-9.99
9326,LB ALUMINIUM BERHAD,Metals,2020-04-01,10,1.5,5.78,0.0,0.99,6.0,0.17,1.01,0.4,1.39,8.0,60.0,34.0,0.0,-40.12,-21.83,-11.14
9873,PRESTAR RESOURCES BERHAD,Metals,2020-12-01,10,1.5,1.54,2.0,1.04,6.0,0.16,0.96,0.42,1.53,4.73,14.5,9.62,12.51,-19.92,13.44,12.51
9881,LEADER STEEL HOLDINGS BERHAD,Metals,2020-12-01,10,1.5,-0.03,0.13,0.635,7.0,0.09,2.36,0.225,0.855,-15.25,14.5,-0.38,1.43,-7.87,0.0,1.43
1201,SUMATEC RESOURCES BERHAD,Oil & Gas Producers,2018-12-01,10,1.0,-0.0,-0.0,0.005,-5.0,-0.0,0.0,0.005,0.01,-3.75,20.5,8.38,0.0,0.0,0.0,0.0
3042,PETRON MALAYSIA REFINING & MARKETING BHD,Oil & Gas Producers,2020-12-01,10,1.5,-30.71,0.0,4.22,7.0,0.64,1.18,3.0,6.75,-105.0,9.03,-47.98,0.0,0.0,0.0,0.0
4324,HENGYUAN REFINING COMPANY BERHAD,Oil & Gas Producers,2020-12-01,10,2.5,31.46,11.9,4.56,3.0,1.3,0.88,2.55,7.33,1.81,46.6,24.2,9.15,-35.29,-6.41,9.15
5199,HIBISCUS PETROLEUM BERHAD,Oil & Gas Producers,2020-06-01,7,2.0,0.32,-0.0,0.665,-15.0,-0.05,0.75,0.435,0.785,-20.5,7.64,-6.43,0.0,0.0,0.0,0.0
5256,REACH ENERGY BERHAD,Oil & Gas Producers,2020-12-01,5,1.5,0.01,-0.0,0.09,-1.0,-0.09,0.0,0.065,0.13,-7.37,7.11,-0.13,0.0,0.0,0.0,0.0
2739,SINO HUA-AN INTERNATIONAL BERHAD,Other Energy Resources,2020-12-01,10,1.0,-0.2,-0.0,0.095,-1.0,-0.09,0.0,0.09,0.23,-1.07,5.57,2.25,0.0,0.0,0.0,0.0
7164,KNM GROUP BERHAD,Other Energy Resources,2020-12-01,10,1.5,0.04,0.0,0.17,12.0,0.01,0.0,0.14,0.26,-11.25,18.75,3.75,0.0,0.0,-2.21,-14.7
0053,OSK VENTURES INTERNATIONAL BERHAD,Other Financials,2020-12-01,10,2.0,1.57,0.0,0.44,3.0,0.15,0.0,0.37,0.55,-3.6,24.5,10.45,0.0,-49.73,0.0,0.0
0150,FINTEC GLOBAL BERHAD,Other Financials,2020-03-01,9,2.0,-0.52,5.87,0.03,0.0,0.16,0.0,0.025,0.16699999999999998,-10.0,3.5,-3.25,36.68,225.48,0.0,36.68
1171,MALAYSIA BUILDING SOCIETY BERHAD,Other Financials,2020-12-01,10,1.5,0.77,0.0,0.585,10.0,0.06,3.42,0.485,0.77,7.55,18.0,12.78,0.0,-17.75,-15.03,-11.37
1818,BURSA MALAYSIA BERHAD,Other Financials,2020-12-01,10,3.5,14.73,6.83,7.65,14.0,0.54,6.67,7.61,10.885,17.66,36.88,27.27,12.64,19.16,13.62,12.64
2143,ECM LIBRA FINANCIAL GROUP BERHAD,Other Financials,2020-12-01,10,1.0,-0.58,-0.0,0.2,-4.0,-0.05,0.0,0.195,0.265,-4.6,28.0,11.7,0.0,0.0,0.0,0.0
2186,KUCHAI DEVELOPMENT BERHAD,Other Financials,2020-06-01,10,1.0,4.36,0.0,1.56,14.0,0.11,0.74,1.16,1.73,-3.25,82.5,39.62,0.0,-60.83,-35.01,-27.87
3379,INSAS BERHAD,Other Financials,2020-06-01,10,1.0,6.31,0.0,0.86,3.0,0.34,2.33,0.715,1.02,5.1,32.0,18.55,0.0,-52.24,-30.42,-10.44
3441,JOHAN HOLDINGS BERHAD,Other Financials,2020-01-01,10,0.0,0.06,-0.0,0.14,-10.0,-0.01,0.0,0.059000000000000004,0.244,-10.5,-0.6,-5.55,0.0,0.0,0.0,0.0
5088,APEX EQUITY HOLDINGS BERHAD,Other Financials,2020-12-01,10,1.0,1.84,0.19,0.92,10.0,0.09,1.09,0.82,1.25,12.0,29.0,20.5,2.09,8.76,-0.39,2.09
5139,AEON CREDIT SERVICE (M) BERHAD,Other Financials,2021-02-01,10,1.5,18.21,16.76,12.2,8.0,1.45,2.39,8.67,13.38,9.57,15.54,12.56,11.56,-14.11,-2.47,11.56
5228,ELK-DESA RESOURCES BERHAD,Other Financials,2020-03-01,9,1.5,1.61,0.43,1.35,11.0,0.12,5.37,1.32,1.5,11.42,15.44,13.43,3.57,8.42,3.57,0.0
5274,HONG LEONG CAPITAL BERHAD,Other Financials,2020-06-01,10,2.0,21.39,2.88,6.04,9.0,0.68,3.81,5.53,8.88,24.05,38.85,31.45,4.23,5.94,4.23,20.58
6483,KENANGA INVESTMENT BANK BERHAD,Other Financials,2020-12-01,10,1.0,3.68,11.1,1.4,7.0,0.2,6.29,0.579,1.9180000000000001,6.79,30.0,18.4,55.49,61.76,55.49,0.0
9296,RCE CAPITAL BERHAD,Other Financials,2020-03-01,10,1.5,3.19,0.25,2.86,9.0,0.32,4.55,1.85,3.02,5.12,14.83,9.98,0.78,10.01,28.42,0.78
3883,MUDA HOLDINGS BERHAD,Packaging Materials,2020-12-01,10,2.0,5.45,3.3,2.6,7.0,0.35,1.92,1.48,3.83,7.0,24.17,15.58,9.42,15.28,27.94,9.42
4731,SCIENTEX BERHAD,Packaging Materials,2020-07-01,10,5.0,15.51,3.25,4.13,14.0,0.29,4.96,3.91,11.495999999999999,36.4,70.56,53.48,11.22,11.22,16.67,18.38
4995,VERSATILE CREATIVE BERHAD,Packaging Materials,2020-03-01,8,1.0,-0.66,0.0,0.6,29.0,0.02,0.0,0.425,0.9,-64.5,-1.58,-33.04,0.0,0.0,0.0,0.0
5065,ORNAPAPER BERHAD,Packaging Materials,2020-12-01,10,3.0,1.63,2.59,1.43,7.0,0.21,2.27,1.0,2.17,6.12,9.4,7.76,12.33,-2.44,15.47,12.33
5100,BP PLASTICS HOLDING BHD,Packaging Materials,2020-12-01,10,2.5,2.22,0.94,1.65,9.0,0.18,4.85,1.153,1.76,9.0,15.71,12.36,5.21,32.23,6.26,5.21
5105,CAN-ONE BERHAD,Packaging Materials,2020-12-01,10,2.5,3.14,4.17,3.2,5.0,0.66,1.25,2.43,3.6,0.77,8.76,4.76,6.32,6.32,-2.15,12.04
6297,BOX-PAK (MALAYSIA) BERHAD,Packaging Materials,2020-12-01,10,2.0,-12.78,0.0,1.33,10.0,0.13,0.0,1.0,1.58,-210.0,13.4,-98.3,0.0,0.0,-8.84,-5.08
7017,KOMARKCORP BERHAD,Packaging Materials,2020-04-01,9,1.0,0.14,-0.0,0.15,-9.0,-0.02,0.0,0.12,0.895,-11.0,-2.92,-6.96,0.0,0.0,0.0,0.0
7029,MASTER-PACK GROUP BERHAD,Packaging Materials,2020-12-01,10,2.0,1.53,2.01,1.68,8.0,0.21,3.57,1.554,2.187,5.23,9.33,7.28,9.57,41.92,30.85,9.57
7034,THONG GUAN INDUSTRIES BERHAD,Packaging Materials,2020-12-01,10,2.5,5.1,0.73,2.55,12.0,0.21,1.76,1.95,3.35,13.32,35.25,24.28,3.48,15.58,3.48,10.12
7114,D'NONCE TECHNOLOGY BHD,Packaging Materials,2017-08-01,9,1.0,0.94,0.0,0.48,11.0,0.04,0.0,0.285,0.715,-4.0,51.0,23.5,0.0,-13.31,-11.49,0.0
7157,CYL CORPORATION BERHAD,Packaging Materials,2021-01-01,9,1.0,0.36,0.24,0.5,30.0,0.02,1.0,0.29,0.87,-28.0,64.0,18.0,11.87,11.87,-22.98,-41.97
7183,IRE-TEX CORPORATION BERHAD,Packaging Materials,2017-12-01,10,1.0,-0.08,-0.0,0.07,-10.0,-0.01,0.0,0.07,0.235,-4.0,19.0,7.5,0.0,0.0,0.0,0.0
7247,SCGM BHD,Packaging Materials,2020-04-01,10,3.0,-1.24,1.36,2.43,14.0,0.17,1.48,1.69,3.95,-48.33,33.75,-7.29,7.99,-11.27,-1.47,7.99
7248,SLP RESOURCES BERHAD,Packaging Materials,2020-12-01,10,2.0,1.35,0.31,0.95,16.0,0.06,5.79,0.82,1.2,14.5,30.33,22.42,5.2,-5.9,-10.75,5.2
7285,TOMYPAK HOLDINGS BERHAD,Packaging Materials,2020-12-01,10,1.0,0.47,0.0,0.5,29.0,0.02,0.0,0.475,0.945,-16.67,64.0,23.66,0.0,0.0,0.0,0.0
8052,CENTRAL GLOBAL BERHAD,Packaging Materials,2020-12-01,9,1.5,-0.94,-0.0,1.58,-42.0,-0.04,0.0,0.355,2.98,-52.5,99.5,23.5,0.0,0.0,0.0,0.0
8125,DAIBOCHI BERHAD,Packaging Materials,2020-07-01,10,2.5,3.84,1.31,2.31,15.0,0.15,2.16,2.3,2.99,18.53,32.71,25.62,8.72,13.44,8.72,16.47
8273,PUBLIC PACKAGES HOLDINGS BHD,Packaging Materials,2020-12-01,10,2.5,1.25,1.87,0.775,5.0,0.15,0.32,0.6,1.25,5.0,11.62,8.31,12.49,20.59,13.83,12.49
8362,KYM HOLDINGS BERHAD,Packaging Materials,2021-01-01,10,1.5,-0.0,0.0,0.36,89.0,0.0,0.0,0.19,0.49,-48.5,15.0,-16.75,0.0,0.0,0.0,0.0
9148,ADVANCED PACKAGING TECHNOLOGY (M) BHD,Packaging Materials,2020-12-01,9,1.5,-3.06,0.0,2.88,80.0,0.04,0.0,1.91,3.0,-228.0,75.0,-76.5,0.0,-19.32,-26.04,-7.04
9938,BRIGHT PACKAGING INDUSTRY BERHAD,Packaging Materials,2020-08-01,10,1.0,-0.01,-0.0,0.215,-17.0,-0.01,0.0,0.195,0.31,-30.5,32.5,1.0,0.0,0.0,0.0,0.0
0049,OCEANCASH PACIFIC BERHAD,Personal Goods,2020-12-01,10,2.5,0.37,0.18,0.47,31.0,0.02,1.7,0.455,1.52,9.88,27.25,18.57,8.92,-24.38,-13.41,8.92
0157,FOCUS POINT HOLDINGS BERHAD,Personal Goods,2020-12-01,9,2.5,1.15,1.58,0.75,21.0,0.04,1.77,0.26,0.98,9.5,48.0,28.75,39.59,0.0,39.59,0.0
0183,SALUTICA BERHAD,Personal Goods,2020-06-01,6,1.0,-0.14,-0.0,0.505,-14.0,-0.04,3.56,0.395,0.75,-24.25,31.0,3.38,0.0,0.0,0.0,0.0
