code,name,category,Annual,nYear,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end
5196,BERJAYA FOOD BERHAD,Consumer Products & Services,2018-04-01,9,1.11,1.0,1.54,0.9432,-22.0,-0.05,-4.5,0.04,3.6,-5.25,0.3,0.78,0.36,12.8,3.19,55.33,29.26,28.61,0.0,6.07,9.04,1.91,8.23,0.0,2.01,3.11,3.02,0.0,0.0,19.3,39.31,0.0,-42.46,0.0,0.0,-82.05,-45.64,0.0,1,0,0,9,+,1+2+3+9,1+2+3+4+5+6+7+8+9,60,640,0.05,0.0,0,0
5197,FOCUS LUMBER BERHAD,Industrial Products & Services,2019-12-01,10,0.93,0.61,1.22,1.66,-11.0,-0.09,-9.68,0.05,5.38,-5.31,-3.93,0.0,0.0,7.66,-15.14,11.36,-1.89,7.56,0.0,11.83,7.34,6.69,8.54,0.0,5.83,5.11,4.86,0.0,66.66,-10.93,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+10,1,1+3+4+8+9+10,+,120,142,0.14,-0.07,18,3
5198,ABM FUJIYA BERHAD,Industrial Products & Services,2019-12-01,8,0.4,0.255,0.55,0.89,30.0,0.01,2.5,0.0,0.0,1.52,1.17,0.04,0.06,3.93,0.0,50.0,25.0,22.98,0.0,5.23,1.91,4.78,4.76,0.0,0.0,0.0,0.0,0.0,0.0,3.35,-0.12,0.0,-17.94,0.0,0.0,-19.44,-17.95,0.0,1,0,0,1+3+4+6+7+8,+,1+2+5+6+7+8,2,134,111,0.04,0.01,11,20
5199,HIBISCUS PETROLEUM BERHAD,Energy,2019-06-01,6,0.52,0.245,1.07,0.77,-17.0,-0.03,-5.77,0.0,0.0,-4.03,20.6,0.01,0.0,-39.38,-37.25,11.06,-13.1,8.12,0.0,3.36,12.31,14.34,4.56,0.0,0.0,0.0,0.0,0.0,0.0,129.63,137.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,4+5+6,3+4+5+6,6,2,988,-0.02,0.14,-6,496
5202,MSM MALAYSIA HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,0.5,0.23,1.23,2.27,-1.0,-0.4,-80.0,0.0,0.0,-17.65,-16.56,0.37,0.37,3.97,-82.0,52.0,-15.0,21.43,0.0,-0.86,17.24,-16.05,-7.39,0.0,2.85,0.33,2.19,0.0,37.39,-8.95,-2.53,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+8,1+3,1+2+3+4+8+10,3+5,2169,2007,0.33,-0.43,134,306
5204,PRESTARIANG BERHAD,Technology,2017-12-01,8,0.735,0.1,1.21,0.1981,-24.0,-0.03,-4.08,0.0,0.0,-15.55,11.2,0.25,0.13,20.27,18.0,72.0,45.0,33.32,0.0,3.21,1.78,2.86,3.21,0.0,3.32,5.87,4.76,0.0,0.0,40.69,14.8,0.0,-13.33,0.0,0.0,-4.8,-14.93,0.0,1,0,0,4+6+8,+,2+3+4+8,1+2,59,220,0.04,0.0,10,-7
5208,EITA RESOURCES BERHAD,Industrial Products & Services,2019-09-01,9,1.26,1.02,1.55,1.42,9.0,0.15,11.9,0.06,4.76,10.24,12.26,0.1,0.09,7.39,0.0,14.8,7.4,9.42,10.02,11.6,3.47,10.35,10.51,0.0,3.06,3.51,3.37,0.0,20.63,1.97,8.95,0.0,10.37,0.0,0.0,10.02,10.37,0.0,1,0,0,2+3+8+9,+,4+6+7+8+9,4,164,305,0.15,0.16,6,25
5208,EITA RESOURCES BERHAD,Industrial Products & Services,2019-09-01,9,1.26,1.02,1.55,1.42,9.0,0.15,11.9,0.06,4.76,10.24,12.26,0.09,0.09,7.39,0.0,14.8,7.4,9.42,10.02,11.6,3.47,10.35,10.51,0.0,3.06,3.51,3.37,0.0,20.63,1.97,8.95,0.0,10.37,0.0,0.0,10.02,10.37,0.0,1,0,0,2+3+8+9,+,4+6+7+8+9,4,164,305,0.15,0.16,6,25
5209,GAS MALAYSIA BERHAD,Utilities,2019-12-01,10,2.78,2.3,2.9,0.7898,18.0,0.15,5.4,0.14,5.07,19.41,18.39,0.15,0.18,6.21,0.0,30.0,15.0,23.01,2.9,4.49,0.78,4.97,4.7,0.0,4.06,4.85,4.64,0.0,68.04,19.33,19.95,14.66,2.55,-2.43,0.0,4.89,2.9,-2.3,1,0,0,+,+,2+5+6+7+8+9,3,1807,6886,0.23,0.15,369,119
5210,BUMI ARMADA BERHAD,Energy,2019-12-01,10,0.27,0.11,0.555,0.51,-9.0,-0.03,-11.11,0.0,0.0,-6.2,1.78,2.5,2.17,-12.87,-25.5,56.86,15.68,40.98,0.0,-32.49,79.63,-80.63,-60.4,0.0,0.63,0.0,0.72,0.0,4.71,16.27,-2.89,10.96,-23.15,-14.4,0.0,0.0,-25.37,-17.58,0,0,1,1+4+5,2+4+5,1+2+3+4+5+6+8+9,+,1241,2071,0.09,0.01,255,734
5211,SUNWAY BERHAD,Industrial Products & Services,2019-12-01,10,1.44,1.25,1.87,1.68,16.0,0.09,6.25,0.07,5.19,5.49,7.91,0.19,0.24,16.02,6.97,25.25,16.11,16.15,6.12,7.16,2.98,8.38,6.86,7.16,1.57,3.1,2.52,1.57,22.55,0.88,0.96,0.0,0.89,0.0,0.0,6.12,-2.9,0.0,1,0,0,1+5+6+8+10,+,4+5+6+8+10,9,3134,4780,0.19,0.15,462,828
5212,PAVILION REAL ESTATE INV TRUST,Real Estate Investment Trusts,2019-12-01,9,1.58,1.35,1.87,1.2665,27.0,0.06,3.8,0.08,5.38,4.63,6.6,0.45,0.54,89.99,6.62,20.12,13.37,14.86,0.0,6.96,4.1,5.41,5.46,0.0,1.54,4.38,2.63,0.0,26.48,12.88,10.45,0.0,-12.45,0.0,0.0,-5.78,-12.6,0.0,1,0,1,9,+,1+3+5+7+8+9,+,19,559,0.0,0.09,37,349
5216,DATASONIC GROUP BERHAD,Technology,2020-03-01,10,1.11,0.545,1.69,0.1906,29.0,0.04,3.6,0.03,2.7,19.83,23.22,0.23,0.23,22.74,0.0,202.0,101.0,54.5,18.93,3.89,1.96,5.55,4.89,0.0,2.78,5.55,4.27,0.0,36.54,-8.04,-0.83,21.55,-4.77,18.92,0.0,-1.24,-4.76,18.93,1,0,0,2+3+5+10,+,2+4+5+9+10,7+8+9+10,32,248,0.01,0.04,0,130
5218,SAPURA ENERGY BERHAD,Energy,2020-01-01,9,0.115,0.06,0.31,0.6,0.0,-0.28,-243.48,0.0,4.35,-46.28,-41.32,0.85,0.87,-13.96,-14.46,43.0,14.27,23.05,0.0,-18.3,41.49,-52.87,-32.64,0.0,0.37,0.44,0.37,0.0,4.11,-5.54,-8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+4+9,1+3+5,1+2+3+4+5+8+9,+,2556,6449,0.14,-0.28,274,96
5219,PESTECH INTERNATIONAL BERHAD,Industrial Products & Services,2019-06-01,10,0.755,0.6,1.41,0.7992,10.0,0.07,9.27,0.0,0.0,9.02,16.82,1.42,1.39,10.72,0.0,164.0,82.0,44.33,2.63,4.77,3.74,8.9,6.75,0.0,0.4,0.65,0.6,0.0,8.76,16.17,31.27,30.0,27.55,35.33,0.0,2.63,20.42,-14.11,1,0,0,1+3+10,+,2+4+7+8+10,1+2+3+5+6+7+8,87,811,0.54,0.1,6,-240
5220,GLOBALTEC FORMATION BERHAD,Industrial Products & Services,2019-06-01,8,0.425,0.18,0.53,0.887,49.0,0.01,2.35,0.0,0.0,0.98,-8.07,0.03,0.03,-6.92,-5.57,0.59,-2.49,0.59,0.0,-94.61,141.13,-39.0,-111.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.32,-10.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+5+6+7+8,1+2+3+4+5+6+7,1+2+3+4+5+6+7+8,3,167,217,0.11,-0.07,29,16
5223,MENTIGA CORPORATION BERHAD,Industrial Products & Services,2019-12-01,10,0.48,0.24,0.6,2.52,32.0,0.02,4.17,0.0,0.0,0.6,1.98,0.12,0.12,24.82,-5.17,74.0,34.42,23.33,37.12,8.91,14.92,6.8,7.06,8.91,1.97,0.51,0.7,1.97,11.17,6.24,8.26,0.37,37.88,-6.84,0.0,-4.5,37.12,-6.84,0,0,0,1+6+7+10,10,1+3+6+9+10,9,11,15,-0.12,0.04,1,4
5225,IHH HEALTHCARE BERHAD,Health Care,2019-12-01,10,5.3,4.55,5.94,2.44,-285.0,-0.02,-0.38,0.04,0.75,-0.76,1.9,0.4,0.41,6.38,0.0,109.4,54.7,65.33,0.0,1.76,0.68,1.36,1.37,0.0,0.37,0.54,0.51,0.0,32.05,14.19,15.23,14.22,-6.07,1.75,0.0,-10.8,-10.53,-0.85,1,0,1,7,+,1+2+4+7+10,+,4507,14908,0.01,0.05,399,2447
5227,IGB REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2019-12-01,8,1.87,1.43,2.08,1.0665,27.0,0.07,3.74,0.09,4.9,6.4,8.37,0.32,0.32,68.69,13.22,33.25,23.24,19.81,3.83,5.39,1.29,5.17,5.14,0.0,2.26,4.64,2.78,0.0,38.71,2.86,3.64,0.0,-0.11,0.0,0.0,3.83,-0.7,0.0,1,0,1,8,+,1+2+5+8,+,115,552,0.04,0.09,151,392
5228,ELK-DESA RESOURCES BERHAD,Financial Services,2020-03-01,9,1.43,1.09,1.77,1.4,15.0,0.09,6.29,0.07,5.07,6.71,8.35,0.43,0.43,29.29,0.0,13.9,6.95,12.33,3.57,8.27,1.21,8.36,8.0,0.0,5.05,5.65,6.19,0.0,55.91,16.13,20.76,0.0,13.17,0.0,0.0,8.42,3.57,0.0,1,0,0,9,+,5+6+8+9,1+2+3+4+6+7,39,148,0.15,0.12,4,-93
5230,TUNE PROTECT GROUP BERHAD,Financial Services,2019-12-01,10,0.34,0.2,0.625,0.76,7.0,0.05,14.71,0.03,8.82,6.43,9.33,0.01,0.0,17.62,0.0,21.67,10.84,14.21,10.54,7.98,2.97,10.2,9.07,0.0,3.49,5.14,4.41,0.0,29.3,-5.28,0.62,6.77,-6.87,10.54,0.0,-14.12,-6.83,10.54,1,0,0,1+2+3+8,+,3+5+7,2+6,198,337,0.04,0.07,8,30
5231,PELIKAN INTERNATIONAL CORPORATION BERHAD,Consumer Products & Services,2019-12-01,10,0.3,0.185,0.59,0.73,-238.0,-0.0,-0.0,0.0,0.0,-0.18,1.73,0.32,0.24,0.19,-62.0,90.0,14.0,36.04,11.76,-2.03,11.7,3.88,0.82,-2.03,0.57,0.0,0.0,0.57,1.48,-7.06,-5.16,-1.25,0.0,-14.48,0.0,11.76,0.0,-18.62,0,0,0,1+2+3+4+5+6+7+8,5+6+7+8,2+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9+10,1787,1061,0.27,0.01,0,0
5232,LEON FUAT BERHAD,Industrial Products & Services,2019-12-01,8,0.32,0.2,0.475,1.14,73.0,0.0,0.0,0.03,9.38,0.39,1.59,0.18,0.18,5.05,0.0,21.0,10.5,7.72,0.0,17.07,6.64,16.61,16.5,0.0,2.89,1.85,2.43,0.0,16.94,6.78,4.41,0.0,-27.29,0.0,0.0,-41.26,-27.26,0.0,1,0,0,4+8,+,1+2+5+6+7+8,3+7,437,607,0.1,0.02,9,16
5235SS,KLCC REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2019-12-01,10,7.88,7.38,8.39,7.3,25.0,0.31,3.93,0.38,4.82,4.26,15.58,0.37,0.45,72.69,0.0,19.15,9.57,15.26,0.0,6.87,1.54,5.49,6.26,0.0,4.52,4.52,4.46,0.0,50.97,1.93,1.01,0.0,-3.37,0.0,0.0,-3.76,-3.39,0.0,1,0,0,5+9,+,2+3+4+6+7+9,4+5+6+7+8+9,926,1423,0.55,0.44,621,1041
5237,MPHB Capital Berhad,Financial Services,2019-12-01,10,0.86,0.49,1.14,1.9,286.0,0.0,0.0,0.0,0.0,0.16,2.27,0.0,0.0,15.92,0.0,55.0,27.5,21.74,0.0,6.97,4.57,5.16,5.47,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.69,0.0,-33.81,0.0,0.0,-17.02,-33.68,0.0,1,0,0,2+7+10,+,2+4+5+7+9+10,3+6,297,564,0.07,0.04,9,67
5238,AirAsia X Berhad,Consumer Products & Services,2019-12-01,8,0.06,0.04,0.18,-0.23,0.0,-0.28,-466.67,0.0,0.0,123.74,-182.78,0.0,39.19,-9.94,-19.9,36.0,8.05,26.25,0.0,-30.38,35.89,-42.32,-35.95,0.0,0.0,0.0,0.0,0.0,0.0,1.85,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+8,1+2+5+6+7,1+2+3+4+5+6+7+8,5+6+8,1967,4233,0.1,-0.16,-37,462
5243,VELESTO ENERGY BERHAD,Energy,2019-12-01,10,0.135,0.09,0.41,0.3571,25.0,0.01,7.41,0.0,0.0,1.51,1.19,0.34,0.36,-48.56,-6.29,36.45,15.08,28.9,0.0,-27.19,43.9,-40.44,-39.55,0.0,0.06,0.0,0.0,0.0,1.98,27.84,-7.95,0.0,-33.32,0.0,0.0,0.0,-48.81,0.0,0,0,0,2+4+5+10,2+3+4+5+10,1+2+3+4+5+8+9+10,3+4+10,349,671,-0.02,0.0,-7,211
5246,WESTPORTS HOLDINGS BERHAD,Transportation & Logistics,2019-12-01,10,4.02,2.97,4.54,0.7724,24.0,0.17,4.23,0.13,3.23,21.71,23.75,0.47,0.52,34.19,0.0,27.47,13.74,22.49,2.9,4.52,0.59,4.53,4.33,0.0,2.69,3.4,3.18,0.0,43.78,-0.47,3.52,0.0,2.9,0.0,0.0,-2.47,2.9,0.0,1,0,1,2+3+10,+,2+5+10,+,943,1742,0.09,0.17,481,960
5247,KAREX BERHAD,Consumer Products & Services,2019-06-01,10,0.785,0.26,1.23,0.48,3473.0,0.0,0.0,0.0,0.64,0.04,0.52,0.04,0.02,8.97,0.0,100.0,50.0,51.28,0.0,2.1,1.34,1.83,2.42,0.0,1.13,2.11,1.58,0.0,28.26,3.27,11.47,0.0,-40.71,0.0,0.0,-66.5,-45.18,0.0,1,0,1,1+6+10,+,1+2+3+9+10,+,157,378,0.02,0.0,17,32
5248,BERMAZ AUTO BERHAD,Consumer Products & Services,2020-04-01,10,1.43,0.935,2.41,0.4138,28.0,0.05,3.5,0.07,5.21,12.3,19.49,0.13,0.14,7.36,0.0,22.44,11.22,16.89,21.27,6.32,1.69,7.2,6.8,0.0,4.28,5.85,5.45,0.0,43.87,1.88,-0.83,19.86,-13.84,21.7,0.0,-5.28,-13.99,21.27,1,0,0,1+4,+,1+4+5,1+2+3+4+5+6+7+8+9+10,593,1755,0.03,0.09,0,0
5250,7-ELEVEN MALAYSIA HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.32,1.21,1.49,0.072,40.0,0.03,2.27,0.02,1.74,45.83,55.67,11.23,5.45,2.41,0.0,38.5,19.25,33.52,2.95,3.03,0.37,3.14,2.97,0.0,1.24,1.57,1.48,0.0,26.56,3.93,4.52,0.0,-3.04,0.0,0.0,2.95,-0.81,0.0,1,0,0,10,+,4+5+10,1+2+3+4+5+6+7+8+9+10,1314,2361,0.02,0.05,0,0
5255,ICON OFFSHORE BERHAD,Energy,2019-12-01,8,0.11,0.035,0.95,0.1326,10.0,0.01,9.09,0.0,0.0,7.99,-19.21,0.89,0.7,-43.53,-0.12,0.2,0.04,0.2,0.0,-5706.01,9765.6,-9786.42,-6946.54,0.0,0.0,0.0,0.0,0.0,0.0,-3.95,-8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+4+5+6+8,1+2+3+4+5,1+2+3+4+5+6+7+8,+,109,201,0.84,-0.42,30,85
5257,CARIMIN PETROLEUM BERHAD,Energy,2019-06-01,6,0.59,0.325,1.47,0.6954,11.0,0.05,8.47,0.03,5.08,7.49,19.05,0.17,0.24,-0.47,-13.5,34.5,10.5,15.77,99.94,0.82,11.84,-0.46,-1.72,0.0,0.68,0.51,0.81,0.0,0.0,52.85,12.43,0.0,4.8,0.0,0.0,99.94,-1.32,0.0,0,0,0,3+4+5+6,2+3+5,1+2+3+4+5+6,2+4,246,441,0.13,0.12,5,35
5258,BIMB HOLDINGS BERHAD,Financial Services,2019-12-01,10,3.53,2.79,4.55,3.55,8.0,0.42,11.9,0.16,4.53,11.81,14.41,0.41,0.42,19.55,6.71,17.46,12.08,11.04,4.66,9.55,2.23,10.04,9.56,9.55,3.13,3.68,3.45,3.13,32.48,27.4,16.97,16.3,8.13,20.21,0.0,8.28,4.66,13.18,1,0,0,5+9,+,4+5+9,3+5+6+9,1771,4510,0.21,0.45,579,248
5259,E.A.TECHNIQUE (M) BERHAD,Transportation & Logistics,2019-12-01,7,0.335,0.2,0.435,0.54,6.0,0.06,17.91,0.0,0.0,11.2,14.86,0.52,0.78,9.07,-1.56,55.5,26.97,21.93,20.65,0.94,31.66,-1.94,-0.16,0.0,0.57,0.0,0.68,0.0,6.3,-22.83,11.8,0.0,20.66,0.0,0.0,60.69,20.65,0.0,0,0,0,1+3+7,3,1+2+3+4+6+7,5,121,272,0.11,0.07,26,143
5260,ONLY WORLD GROUP HOLDINGS BERHAD,Consumer Products & Services,2019-06-01,6,0.265,0.155,0.695,0.78,-2.0,-0.12,-45.28,0.0,0.0,-15.69,-1.01,0.49,0.28,5.37,25.0,43.75,34.38,31.62,0.0,2.73,1.32,2.1,2.6,0.0,0.19,0.0,0.23,0.0,5.33,7.09,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+6,1,1+3+4+5+6,+,83,120,0.09,0.0,13,18
5264,MALAKOFF CORPORATION BERHAD,Utilities,2019-12-01,10,0.98,0.645,1.02,1.1,12.0,0.08,8.16,0.07,6.68,7.18,5.02,1.75,1.73,5.9,0.0,19.57,9.78,15.53,0.72,6.61,1.05,7.22,6.61,0.0,5.6,6.84,5.6,0.0,43.63,6.07,5.4,3.28,-1.29,2.76,0.0,-2.7,-5.16,0.72,1,0,1,1+5+7+8,+,2+3+4+7,+,5474,7278,0.03,0.07,1700,2424
5265,DOLPHIN INTERNATIONAL BERHAD,Industrial Products & Services,2018-12-01,5,0.14,0.018,0.18,9.8,520.0,0.0,0.0,0.0,0.0,0.0,-16.86,1.19,1.23,-92.26,-9.0,17.5,4.25,14.84,0.0,-29.48,55.11,-53.78,-29.48,0.0,0.0,0.0,0.0,0.0,0.0,-42.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5,1+2+3,1+2+3+4+5,1+4,57,13,0.03,-0.01,9,-1
5267,XIN HWA HOLDINGS BERHAD,Transportation & Logistics,2020-03-01,6,0.32,0.28,0.69,0.83,-23.0,-0.01,-3.12,0.0,1.56,-1.67,0.59,0.52,0.51,7.2,12.56,80.0,46.28,31.9,0.0,4.72,2.5,2.73,4.07,0.0,0.7,1.12,0.84,0.0,5.17,0.0,1.98,0.0,-47.0,0.0,0.0,0.0,-48.04,0.0,1,0,1,3+4+5+6,+,1+2+3+4+5+6,+,111,117,0.09,0.01,18,23
5271,PECCA GROUP BERHAD,Industrial Products & Services,2019-06-01,5,1.21,0.675,1.39,0.8792,27.0,0.04,3.31,0.05,3.83,5.07,10.22,0.0,0.0,11.44,10.11,19.33,14.72,13.75,0.0,7.72,1.78,8.09,7.72,0.0,3.35,5.17,3.35,0.0,40.18,1.32,0.0,0.0,0.0,0.0,0.0,-2.18,0.0,0.0,1,0,1,2+3+4+5,+,2+3+4+5,+,130,131,0.13,0.09,9,12
5272,RANHILL HOLDINGS BERHAD,Utilities,2019-12-01,10,0.85,0.82,1.29,0.55,13.0,0.07,8.24,0.0,0.0,12.35,14.34,1.66,1.84,-7.94,0.0,30.0,15.0,18.91,0.44,6.21,2.23,6.21,0.0,0.0,4.86,4.86,0.0,0.0,25.4,3.85,4.72,25.32,-2.22,37.68,0.0,0.44,-10.63,32.99,0,0,1,7+8,7+8+9+10,2+3+5+6+7+8+9+10,+,175,1630,-0.03,0.07,8,350
5273,CHIN HIN GROUP BERHAD,Industrial Products & Services,2019-12-01,5,1.39,0.4,1.43,0.78,42.0,0.03,2.16,0.02,1.44,4.24,4.3,0.18,0.19,2.5,0.0,24.0,12.0,18.29,0.0,5.96,1.93,4.88,0.0,0.0,2.5,2.95,0.0,0.0,32.54,-0.07,0.0,0.0,0.0,0.0,0.0,-27.89,0.0,0.0,1,0,0,1+3+4+5,+,1+2+3+5,2,1199,1056,0.07,0.03,40,15
5274,HONG LEONG CAPITAL BERHAD,Financial Services,2019-06-01,10,9.38,9.6,9.6,3.48,27.0,0.35,3.73,0.22,2.35,10.08,8.66,0.16,0.19,36.5,7.12,38.38,22.75,28.81,3.15,4.4,3.28,3.13,3.03,4.4,0.76,1.75,1.53,0.76,0.0,5.04,0.91,12.69,-10.64,18.43,0.0,3.15,-10.78,10.45,1,0,0,2+4+5+10,+,1+2+4+5+8+10,4+5+8+9,85,199,0.06,0.28,423,39
5275,MYNEWS HOLDINGS BERHAD,Consumer Products & Services,2019-10-01,5,0.6,0.555,1.39,0.44,32.0,0.02,3.33,0.01,1.67,4.2,10.12,0.2,0.2,5.84,0.0,60.5,30.25,46.75,7.19,2.29,0.6,2.47,0.0,0.0,0.61,0.62,0.0,0.0,34.56,25.12,0.0,0.0,0.0,0.0,0.0,7.19,0.0,0.0,1,0,1,5,+,5,+,218,517,0.03,0.04,8,83
5276,DANCOMECH HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,5,0.57,0.23,0.635,0.43,13.0,0.04,7.02,0.02,3.07,9.88,11.57,0.01,0.01,18.02,0.0,29.8,14.9,16.96,0.0,6.81,2.09,7.96,0.0,0.0,2.3,2.84,0.0,0.0,25.68,10.46,0.0,0.0,0.0,0.0,0.0,-3.85,0.0,0.0,1,0,1,4+5,+,1+2+3+4+5,+,68,81,0.04,0.04,12,18
5277,FOUNDPAC GROUP BERHAD,Industrial Products & Services,2020-06-01,7,1.04,0.37,1.23,0.177,35.0,0.03,2.88,0.01,1.15,16.72,18.23,0.0,0.0,30.51,0.0,42.75,21.38,28.62,1.31,3.93,1.39,4.46,0.0,0.0,2.23,2.58,0.0,0.0,27.39,12.39,8.23,0.0,4.49,0.0,0.0,12.63,1.31,0.0,1,0,1,3+4+7,+,3+4+7,+,30,51,0.02,0.03,9,23
5278,RHONE MA HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,7,0.6,0.57,0.76,0.61,17.0,0.04,6.67,0.01,1.67,5.77,8.17,0.25,0.23,10.58,0.0,14.07,7.04,13.34,0.0,7.53,0.47,7.67,0.0,0.0,3.66,4.88,0.0,0.0,27.73,-0.04,5.4,0.0,-13.25,0.0,0.0,-10.65,-13.87,0.0,1,0,0,1+2+7,+,1+2+4+5+7,6+7,84,119,0.07,0.05,0,7
5279,SERBA DINAMIK HOLDINGS BERHAD,Energy,2019-12-01,6,1.72,1.02,2.87,0.91,11.0,0.16,9.3,0.06,3.34,17.36,21.97,1.03,1.21,10.75,0.0,29.45,14.72,24.09,47.85,4.7,1.81,4.7,0.0,0.0,1.23,1.23,0.0,0.0,9.43,0.0,43.06,0.0,50.71,0.0,0.0,0.0,47.85,0.0,1,0,0,3+4,+,3+4,4,756,4529,0.02,0.16,51,221
5284,LOTTE CHEMICAL TITAN HOLDING BERHAD,Industrial Products & Services,2019-12-01,6,1.86,0.975,2.85,5.34,22.0,0.09,4.84,0.07,3.76,1.6,3.67,0.0,0.0,7.64,0.0,13.59,6.8,11.66,0.0,8.91,1.84,8.91,0.0,0.0,4.01,4.01,0.0,0.0,32.28,1.22,-0.41,0.0,0.0,0.0,0.0,-28.66,0.0,0.0,0,0,1,1+3+4+5+6,6,1+2+5+6,+,8611,8438,-0.01,0.19,409,1073
5286,MI TECHNOVATION BERHAD,Technology,2019-12-01,5,4.11,1.32,4.65,0.52,49.0,0.08,1.95,0.04,0.97,16.25,16.65,0.01,0.0,31.62,0.0,32.0,16.0,27.94,54.46,3.66,0.54,0.0,0.0,0.0,0.93,0.0,0.0,0.0,6.28,49.6,0.0,0.0,0.0,0.0,0.0,54.46,0.0,0.0,1,0,1,2+4+5,+,2+4+5,+,105,191,0.05,0.08,49,32
5289,TECHBOND GROUP BERHAD,Industrial Products & Services,2019-06-01,5,1.14,0.48,1.33,0.6,24.0,0.05,4.39,0.0,0.0,7.77,6.57,0.0,0.0,14.25,0.0,20.38,10.19,16.73,0.0,6.28,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,-7.13,0.0,0.0,1,0,1,1+5,+,1+2+5,+,64,81,0.04,0.04,4,6
5291,HPMT HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,5,0.345,0.26,0.445,0.37,15.0,0.02,5.8,0.01,3.59,6.16,6.69,0.16,0.18,14.03,0.0,13.0,6.5,13.0,0.0,7.69,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,-11.85,0.0,0.0,1,0,1,1+5,+,1+2+5,+,69,79,0.03,0.03,10,9
5347,TENAGA NASIONAL BHD,Utilities,2019-12-01,10,11.0,10.365,13.435,9.5923,19.0,0.57,5.18,1.0,9.09,5.9,7.82,1.26,1.2,10.88,8.9,76.0,42.45,19.29,16.16,7.51,2.75,6.27,7.05,7.51,2.44,3.46,2.88,2.44,11.1,4.11,3.32,5.68,-6.46,17.52,0.0,-13.7,-6.59,16.16,1,0,1,10,+,2+3+5+9+10,+,30320,50939,0.59,0.8,7970,19458
5371,KIM HIN INDUSTRY BERHAD,Industrial Products & Services,2019-12-01,9,0.82,0.63,1.16,2.75,-3.0,-0.24,-29.27,0.02,2.44,-8.78,-7.65,0.09,0.09,0.26,-4.57,125.0,60.22,31.18,0.0,-0.86,15.91,-17.72,-6.01,0.0,3.06,1.95,2.42,0.0,65.67,-2.09,3.85,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+8,1+2,1+2+3+4+6+7+8+9,3,267,379,0.09,-0.23,13,35
5436,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,Industrial Products & Services,2020-03-01,10,3.79,2.82,4.62,4.18,13.0,0.3,7.92,0.1,2.64,7.16,7.75,0.0,0.0,5.09,7.2,16.81,12.0,11.38,0.0,9.17,1.94,8.02,8.1,9.17,8.41,7.07,6.64,8.41,88.28,0.76,5.54,0.48,-6.22,-8.79,0.0,-17.56,-6.23,-8.78,1,0,0,1+7+8+9,+,1+3+8+9+10,4,853,860,0.66,0.31,53,90
5517,SHANGRI-LA HOTELS (MALAYSIA) BERHAD,Consumer Products & Services,2019-12-01,10,4.08,3.98,5.29,2.2232,391.0,0.01,0.25,0.15,3.68,0.47,5.97,0.0,0.0,15.16,16.69,41.67,29.18,27.87,6.05,3.91,1.16,2.93,3.45,3.91,2.53,2.81,2.63,2.53,66.14,1.0,0.4,3.62,-4.41,6.0,0.0,-7.21,-4.41,6.05,1,0,1,1+5,+,1+2+3+4+6+9,+,422,524,0.16,0.14,133,132
