code,name,category,Annual,nYear,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end
6033,PETRONAS GAS BERHAD,Utilities,2019-12-01,10,16.14,12.978,18.457,6.6758,17.0,0.93,5.76,0.82,5.08,13.87,14.76,0.15,0.29,39.66,15.89,27.64,21.76,22.23,0.99,4.64,0.85,5.26,4.87,4.64,3.25,3.9,3.42,3.25,59.48,6.17,4.44,5.55,0.98,7.67,0.0,3.62,0.99,7.66,1,0,0,1+9,+,4+6+9,4+5+6+7+8+9+10,3525,5458,0.72,0.97,0,3357
6068,PCCS GROUP BERHAD,Consumer Products & Services,2020-03-01,10,0.52,0.16,0.625,0.7377,7.0,0.07,13.46,0.01,1.92,10.09,10.29,0.16,0.16,0.27,-12.0,16.0,2.0,9.06,0.0,-1.68,19.69,20.87,5.15,-1.68,0.68,2.27,1.36,0.68,2.54,-4.26,3.53,-0.53,0.0,6.83,0.0,0.0,0.0,-0.67,0,0,0,1+2+4+6+8+9+10,4+5+6+8+10,1+3+4+5+6+7+8+9+10,4+5,379,425,-0.04,0.07,5,28
6139,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,Financial Services,2019-12-01,10,4.61,2.93,6.29,1.71,11.0,0.44,9.54,0.2,4.34,25.64,33.07,0.0,0.0,12.31,10.56,66.35,38.46,29.85,20.67,4.77,2.5,7.95,6.76,4.77,2.37,3.82,3.57,2.37,40.9,15.76,13.39,24.3,21.02,24.96,0.0,27.04,20.67,24.29,1,0,0,6+9+10,+,9+10,1+10,214,2773,0.05,0.44,0,-113
6149,METROD HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,1.34,1.08,1.5,3.3513,-13.0,-0.1,-7.46,0.06,4.48,-3.1,1.32,0.59,0.6,0.99,4.29,38.4,21.34,18.82,0.0,8.04,5.87,6.3,7.42,8.04,3.72,3.87,3.67,3.72,40.83,17.78,11.97,6.49,-3.4,-16.64,0.0,-24.34,-3.41,-22.22,1,0,0,8+10,+,1+2+4+6+7+9+10,1+2+3+4+5+6+7+8+9+10,1254,2912,0.28,0.04,0,0
6203,KHEE SAN BERHAD,Consumer Products & Services,2018-06-01,10,0.315,0.2,0.56,-0.1,0.0,-1.21,-384.13,0.01,3.17,1206.0,2.49,0.02,0.01,3.67,5.93,14.7,10.32,10.48,3.64,9.3,4.35,7.85,7.84,9.3,1.21,2.13,1.28,1.21,11.61,-0.7,7.84,7.65,-0.05,9.5,0.0,-10.37,-10.47,3.64,1,0,0,1+2+9+10,+,2+3+4+8+9+10,1+3+4+8,60,140,0.03,0.04,6,0
6211,KIA LIM BERHAD,Industrial Products & Services,2019-12-01,10,0.225,0.11,0.35,0.8588,-3.0,-0.07,-31.11,0.0,0.0,-8.66,-4.24,0.01,0.0,-4.33,-5.75,18.0,6.12,6.61,0.0,-5.42,33.34,-34.28,-26.29,-5.42,0.0,0.0,0.0,0.0,0.0,-5.53,-10.37,-2.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+4+6+10,1+2+3+4+10,1+2+3+4+5+7+8+9+10,+,48,38,-0.07,-0.04,6,3
6254,PDZ HOLDINGS BHD,Transportation & Logistics,2019-12-01,9,0.08,0.01,0.325,0.0471,-4.0,-0.02,-25.0,0.0,0.0,-40.76,-21.41,0.0,0.0,-79.51,-13.5,7.5,-3.0,6.25,0.0,-57.97,113.53,-46.92,-101.48,0.0,0.0,0.0,0.0,0.0,0.0,-67.85,-45.4,-28.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+6+7,1+2+3+4+5+6+9,1+2+3+4+5+6+7+9,1+2+3+4+6,185,6,0.01,-0.02,15,-4
6297,BOX-PAK (MALAYSIA) BERHAD,Industrial Products & Services,2019-12-01,10,1.05,0.815,1.37,2.01,40.0,0.03,2.86,0.0,0.0,1.3,-4.32,0.34,0.37,1.87,-210.0,20.29,-94.86,11.91,0.0,2.7,9.71,-10.59,-5.46,2.7,2.0,0.0,0.0,2.0,19.97,8.95,12.91,15.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,+,1+2+3+4,1+2+3+4+6+7+10,1+2+3+4+5+6+7+8+9+10,196,647,0.17,-0.09,0,0
6351,AMWAY (MALAYSIA) HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,5.0,4.5,6.002000000000001,1.34,17.0,0.3,6.0,0.28,5.5,22.28,23.3,0.02,0.03,8.44,16.84,24.15,20.49,19.53,0.0,5.2,0.63,5.09,4.77,5.2,3.56,3.18,3.43,3.56,70.33,-3.86,2.46,3.83,-12.52,-3.43,0.0,-2.17,-12.52,-3.43,1,0,0,1+2+3,+,1+3+4+5+6,3,719,966,0.48,0.31,94,62
6432,APOLLO FOOD HOLDINGS BERHAD,Consumer Products & Services,2020-04-01,10,4.2,2.45,4.34,3.1,21.0,0.2,4.76,0.1,2.38,6.34,5.83,0.0,0.0,10.65,9.52,27.93,18.73,16.18,0.0,6.83,2.07,4.97,5.11,6.83,5.91,5.94,5.61,5.91,90.41,-5.79,-3.85,0.91,-10.85,-5.35,0.0,-7.21,-10.85,-5.35,1,0,1,1+2+3+5+6+7,+,1+3+4+6+10,+,176,175,0.22,0.18,23,29
6459,MNRB HOLDINGS BERHAD,Financial Services,2020-03-01,10,0.895,0.465,1.15,3.19,5.0,0.19,21.23,0.03,3.35,5.83,6.05,0.14,0.14,5.34,-31.78,12.48,-9.65,8.85,0.0,11.83,8.21,21.81,14.18,11.83,2.25,1.77,1.06,2.25,17.37,-0.14,1.08,0.0,-0.91,0.0,0.0,-6.12,-12.11,0.0,0,0,0,2+3+5+6+9,5,1+2+4+5+6+9,2+4+8+9,1376,2322,0.29,0.17,133,54
6483,KENANGA INVESTMENT BANK BERHAD,Financial Services,2019-12-01,10,0.85,0.355,0.97,1.29,23.0,0.04,4.71,0.03,3.82,2.84,2.97,0.18,0.14,-1.85,-7.89,64.0,28.06,33.32,3.23,2.36,5.7,5.91,5.28,2.36,1.58,3.63,2.55,1.58,31.4,-7.44,-6.34,17.79,-2.21,5.02,0.0,13.43,-1.27,3.23,0,0,0,2+3+5+7+9,10,2+5+7+8+9+10,4+6+7,67,324,-0.09,0.04,710,23
6491,KUMPULAN FIMA BERHAD,Industrial Products & Services,2020-03-01,10,1.44,0.985,1.69,2.9,15.0,0.1,6.94,0.09,6.25,3.28,3.64,0.06,0.06,10.82,6.03,19.0,12.52,10.04,0.0,11.25,3.65,9.5,8.91,11.25,4.72,6.36,5.74,4.72,54.23,-2.9,-1.67,1.99,-12.99,-6.75,0.0,-0.94,-13.19,-7.35,1,0,0,2+3+5,+,1+4+5+6+7+8,3,432,501,0.27,0.1,138,82
6556,ANN JOO RESOURCES BERHAD,Industrial Products & Services,2019-12-01,10,0.635,0.415,1.4,2.08,-3.0,-0.24,-37.8,0.12,18.9,-11.4,-7.12,0.01,0.01,1.45,-33.0,52.5,9.75,18.59,0.0,0.54,16.22,4.96,-2.04,0.54,3.93,8.0,5.1,3.93,23.81,5.91,-0.62,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+8,1+5+8,1+2+4+5+7+8+9,2+7+8+10,1832,2221,0.18,-0.17,-350,71
6599,AEON CO. (M) BHD,Consumer Products & Services,2019-12-01,10,0.745,0.67,1.63,1.19,19.0,0.04,5.37,0.04,5.37,3.3,5.88,1.3,1.39,4.11,17.75,94.13,55.94,43.91,11.06,3.12,1.56,4.79,4.07,3.12,1.43,2.41,2.13,1.43,41.32,3.97,4.14,1.97,-12.47,-1.98,0.0,11.06,-12.48,-1.98,1,0,1,10,+,4+5+6,+,2894,4539,0.12,0.08,368,689
6633,LEONG HUP INTERNATIONAL BERHAD,Consumer Products & Services,2019-12-01,5,0.695,0.43,0.96,0.4692,23.0,0.03,4.32,0.01,0.79,6.54,10.23,0.49,0.6,2.83,0.0,22.0,11.0,22.0,0.0,4.55,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,7.28,4.85,0.0,0.0,0.0,0.0,0.0,-5.42,0.0,0.0,1,0,1,5,+,1+5,+,4701,6043,0.03,0.04,301,671
6637,PNE PCB BERHAD,Industrial Products & Services,2020-03-01,8,1.02,0.36,1.52,0.41,-27.0,-0.04,-3.92,0.0,0.0,-9.2,-13.44,0.09,0.09,-4.59,-52.5,103.0,25.25,60.16,0.0,-3.33,5.63,-5.29,-5.14,0.0,0.12,0.0,0.0,0.0,0.0,-3.16,0.64,-4.46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+6+7,1+2+4+5+6+8,1+2+3+4+5+6+8,1+4+5+6,77,65,0.0,-0.06,5,-14
6645,LINGKARAN TRANS KOTA HOLDINGS BERHAD,Transportation & Logistics,2020-03-01,10,3.95,3.3,4.95,2.0777,10.0,0.42,10.63,0.25,6.33,20.0,26.14,0.35,0.54,39.66,7.55,25.44,16.5,14.83,5.48,7.45,2.52,10.5,8.99,7.45,4.88,5.7,5.23,4.88,71.03,-1.93,5.76,4.96,13.69,11.79,0.0,5.48,13.05,11.1,1,0,1,1+2+3,+,9,+,319,504,0.2,0.49,253,361
6742,YTL POWER INTERNATIONAL BHD,Utilities,2020-06-01,10,0.645,0.452,0.795,1.56,81.0,0.01,1.55,0.0,0.0,0.51,0.55,1.71,1.71,6.23,9.19,67.0,38.1,18.74,0.0,7.1,2.32,5.2,6.07,7.1,4.43,6.14,6.2,4.43,59.94,2.85,-2.15,-2.26,-40.65,-25.05,0.0,-53.49,-41.21,-25.17,1,0,1,1+4+5+6+7+8,+,1+2+3+4+6+8+9,+,14588,10637,0.15,0.01,2034,1122
6874,KUB MALAYSIA BERHAD,Industrial Products & Services,2019-12-01,10,0.57,0.15,0.775,0.66,5.0,0.11,19.3,0.0,0.0,16.32,5.34,0.2,0.22,3.01,-13.67,40.5,13.42,21.78,50.06,1.98,8.49,8.11,7.56,1.98,1.95,3.69,2.71,1.95,20.0,-16.44,-15.62,-10.4,49.89,-9.51,0.0,-8.45,50.06,-9.5,0,0,0,1+2+5+6+9+10,8+9,1+2+6+7+8+9+10,8,796,289,0.02,0.03,29,13
6904,SUBUR TIASA HOLDINGS BERHAD,Industrial Products & Services,2019-07-01,10,0.67,0.39,0.92,2.88,-6.0,-0.12,-17.91,0.0,0.0,-4.1,-6.19,0.43,0.41,-0.93,-11.12,145.0,66.94,37.01,0.0,-4.0,14.87,-22.2,-15.67,-4.0,1.32,0.0,0.69,1.32,17.63,-17.22,-18.73,-6.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+3+4+5+9+10,1+2+3+4,1+2+3+4+5+7+10,+,680,315,0.16,-0.19,90,33
6939,FIAMMA HOLDINGS BERHAD,Consumer Products & Services,2019-09-01,10,0.48,0.35,0.55,1.03,8.0,0.06,12.5,0.01,2.08,5.72,5.79,0.12,0.1,10.54,8.08,26.22,17.15,14.71,2.57,7.63,2.6,10.69,9.12,7.63,2.46,3.35,3.28,2.46,27.41,5.94,-0.04,6.59,-7.71,6.69,0.0,9.15,-9.18,2.57,1,0,0,1+4+5+10,+,1+3+4+8+10,1+3+4+5+8,201,337,0.06,0.06,14,0
6963,V.S. INDUSTRY BERHAD,Industrial Products & Services,2019-07-01,10,2.34,0.6,2.56,0.92,38.0,0.06,2.56,0.04,1.88,6.66,10.92,0.03,0.05,4.02,13.2,127.0,70.1,46.17,5.87,3.89,2.58,6.64,6.23,3.89,1.62,2.86,2.54,1.62,40.74,22.28,18.33,18.56,25.26,41.27,0.0,5.87,14.22,34.74,1,0,1,1+7+10,+,2+4+10,+,800,3978,0.02,0.09,49,224
6971,KOBAY TECHNOLOGY BERHAD,Industrial Products & Services,2020-06-01,10,2.55,1.23,2.72,1.94,11.0,0.23,9.02,0.03,1.18,12.08,12.73,0.11,0.11,7.04,-84.0,30.75,-26.62,13.61,17.36,7.01,5.16,12.53,9.14,7.01,0.83,0.55,0.65,0.83,9.97,16.23,11.57,9.18,17.6,32.72,0.0,71.46,17.36,32.55,0,0,1,5+8+9,8+9,5+6+7+8+9,+,111,197,0.06,0.23,7,13
6998,BINTAI KINDEN CORPORATION BERHAD,Industrial Products & Services,2020-03-01,8,0.745,0.04,0.94,0.4,-18.0,-0.04,-5.37,0.0,0.0,-10.13,-0.46,1.48,1.46,-2.0,-31.5,6.75,-12.38,5.96,0.0,-8.41,27.32,4.94,-16.02,0.0,0.0,0.0,0.0,0.0,0.0,-50.39,-29.36,-13.99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+8,2+3+5+6+7,1+2+3+4+5+6+7+8,1+2+3+6+7+8,355,83,-0.01,0.0,-30,-21
7004,MCE HOLDINGS BERHAD,Industrial Products & Services,2019-07-01,10,1.81,0.285,1.78,1.735,-15.0,-0.12,-6.63,0.0,0.0,-6.83,-7.9,0.15,0.01,2.86,-37.75,25.17,-6.29,8.28,0.0,7.95,19.6,-10.81,-8.27,7.95,2.31,0.44,1.59,2.31,24.25,-3.44,-7.95,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+6+7+9+10,1+2+4+5,1+2+3+4+5+6+9+10,1,104,69,0.21,-0.15,5,-4
7005,B.I.G. INDUSTRIES BERHAD,Industrial Products & Services,2020-06-01,10,0.415,0.17,0.595,0.53,-12.0,-0.04,-9.64,0.0,0.0,-6.6,-6.91,0.03,0.03,-4.68,-9.0,21.5,6.25,14.08,0.0,-16.29,21.61,-11.68,-12.44,-16.29,0.0,0.0,0.0,0.0,0.0,-9.4,-15.35,-8.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+4+6+7+10,1+3+4+6+8+9+10,1+2+3+4+5+6+7+8+9+10,+,83,32,-0.05,-0.03,9,3
7006,LATITUDE TREE HOLDINGS BERHAD,Consumer Products & Services,2020-06-01,10,3.9,1.7,4.1,6.09,23.0,0.17,4.36,0.06,1.54,2.82,2.94,0.03,0.03,5.1,3.8,28.67,16.24,9.92,0.0,14.52,6.91,5.96,9.14,14.52,2.62,1.81,2.0,2.62,22.74,-4.49,-0.72,3.05,-26.41,-4.89,0.0,-36.72,-25.8,-4.5,1,0,1,1+2+3+8+10,+,1+3+4+5+9+10,+,501,685,0.19,0.18,27,50
7013,HUBLINE BERHAD,Transportation & Logistics,2019-09-01,10,0.045,0.03,0.09,0.05,-12.0,-0.0,-0.0,0.0,0.0,-7.6,-0.4,0.16,0.17,-51.55,-5.75,3.0,-1.38,2.46,0.0,-1607.7,3554.49,-5.8,-2696.81,-1607.7,1.76,0.0,0.0,1.76,0.0,12.74,-19.21,-18.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+5+6+7+8+9+10,1+2+3+4+5+7+9,1+2+3+4+5+6+7+8+9+10,2+3+4,634,124,0.08,0.0,24,19
7016,CHUAN HUAT RESOURCES BHD,Industrial Products & Services,2018-12-01,10,0.3,0.18,0.395,1.75,-4.0,-0.08,-26.67,0.01,3.67,-4.77,2.67,0.07,0.06,1.67,4.44,12.67,8.56,6.9,0.7,14.78,6.82,15.05,13.2,14.78,4.72,2.11,2.1,4.72,0.0,2.34,0.5,0.24,-3.49,-10.08,0.0,0.0,0.7,-10.16,0,0,0,3+4+6+10,4,2+3+4+6+7+8+10,2+3,515,711,0.09,0.05,8,3
7017,KOMARKCORP BERHAD,Industrial Products & Services,2020-04-01,9,1.16,0.15,1.31,0.27,-23.0,-0.05,-4.31,0.0,0.0,-18.44,-19.22,0.19,0.2,-15.26,-14.25,54.5,20.12,54.5,0.0,-23.45,20.3,-32.43,-29.09,0.0,0.37,0.0,0.67,0.0,0.0,-15.43,-22.28,-9.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+6,1+2+3+4+6+7+8,1+2+3+4+5+6+7+8+9,1+2+3+4,123,40,0.0,-0.05,12,-5
7018,CME GROUP BERHAD,Industrial Products & Services,2020-06-01,5,0.065,0.02,0.16,0.0633,317.0,0.0,0.0,0.0,0.0,0.32,0.48,0.03,0.03,-14.94,-1.67,5.5,1.92,5.5,0.0,-46.22,48.86,-63.1,-46.22,0.0,0.0,0.0,0.0,0.0,0.0,6.16,-0.45,-2.1,-16.9,0.0,0.0,0.0,-32.95,0.0,0,0,0,1+5,1+2+3,1+2+3+4,4,22,29,0.01,0.0,3,4
7020,YKGI HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,9,0.105,0.06,0.17,0.13,-6.0,-0.02,-19.05,0.0,0.0,-13.85,-22.12,0.57,0.86,-8.01,-7.5,-0.28,-3.89,,0.0,-55.35,108.63,-134.27,-87.88,0.0,0.69,0.0,0.0,0.0,5.79,-20.45,-17.85,-5.15,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+9,1+2+3+4+5+6+7+8,1+2+3+4+5+6+7+8+9,1+7,429,201,-0.07,-0.02,53,-69
7022,GLOBETRONICS TECHNOLOGY BERHAD,Technology,2019-12-01,10,2.99,1.284,3.1,0.44,41.0,0.07,2.34,0.08,2.51,16.45,14.96,0.0,0.0,16.68,17.5,94.29,55.9,43.84,9.93,3.14,1.59,3.26,2.52,3.14,1.73,1.15,0.99,1.73,50.88,0.21,-9.48,-0.12,-7.04,10.88,0.0,19.6,-7.44,9.93,1,0,1,1+4+5+9,+,1+4+9,+,279,215,0.05,0.07,63,111
7025,WOODLANDOR HOLDINGS BHD,Industrial Products & Services,2018-12-01,6,0.55,0.39,0.63,0.95,-4.0,-0.13,-23.64,0.02,2.73,-13.71,4.26,0.01,0.01,2.47,8.8,53.5,31.15,27.88,41.79,4.92,3.94,6.26,5.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.65,-4.9,-7.05,41.77,0.0,0.0,50.82,41.79,0.0,0,0,1,2+4+5,5,1+2+4+6,+,32,25,0.01,0.05,3,1
7029,MASTER-PACK GROUP BERHAD,Industrial Products & Services,2019-12-01,10,1.74,0.605,3.2,1.99,7.0,0.25,14.37,0.04,2.3,12.76,15.94,0.02,0.03,5.01,4.62,15.0,9.81,8.68,14.08,13.24,4.84,13.89,12.16,13.24,1.96,1.37,2.09,1.96,14.85,35.29,21.68,14.5,26.35,15.18,0.0,72.27,23.95,14.08,1,0,0,5+8,+,5+8+9,3,61,204,0.08,0.29,8,22
7033,KUMPULAN H & L HIGH-TECH BERHAD,Industrial Products & Services,2019-10-01,10,0.88,0.88,1.28,2.6056,19.0,0.05,5.68,0.03,3.41,1.82,3.59,0.1,0.11,19.13,4.62,15.2,9.91,10.21,42.82,11.62,5.07,9.79,10.75,11.62,3.43,3.76,3.47,3.43,53.73,5.75,1.31,1.56,-11.54,42.81,0.0,-0.96,-11.54,42.82,1,0,1,1+4+7+8+10,+,1+2+4+6+8+10,+,24,23,0.05,0.09,4,3
7034,THONG GUAN INDUSTRIES BERHAD,Industrial Products & Services,2019-12-01,10,3.05,0.975,3.2,3.32,16.0,0.19,6.23,0.0,0.0,5.8,11.55,0.1,0.09,5.17,11.5,35.25,23.38,19.27,3.07,5.74,1.68,4.8,4.7,5.74,1.54,1.24,1.2,1.54,29.22,8.13,4.88,8.67,28.75,15.1,0.0,3.07,18.68,12.76,1,0,0,5,+,3+6,6,489,939,0.07,0.19,37,90
7035,CCK CONSOLIDATED HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,0.515,0.3,0.595,0.45,10.0,0.05,9.71,0.02,3.4,11.62,12.61,0.06,0.06,3.92,9.88,84.0,46.94,34.13,11.3,4.34,2.92,8.07,6.13,4.34,1.38,1.78,1.56,1.38,29.52,5.22,7.61,6.73,31.99,10.58,0.0,20.67,31.7,11.3,1,0,1,10,+,2+6+7+10,+,356,651,0.02,0.05,23,51
7036,BORNEO OIL BERHAD,Industrial Products & Services,2020-06-01,10,0.045,0.01,0.095,0.13,166.0,0.0,0.0,0.0,0.0,0.23,0.24,0.02,0.02,29.67,-90.0,10.5,-39.75,8.25,0.0,5.13,6.73,4.76,7.11,0.0,0.0,0.0,0.0,0.0,0.0,-21.43,12.35,14.09,-9.85,0.0,0.0,-53.7,-29.91,0.0,0,0,0,1+2+3+9+10,2+7+8+10,1+2+6+7+8+9+10,1+4+6+10,22,88,-0.01,0.0,0,-27
7043,JADE MARVEL GROUP BERHAD,Industrial Products & Services,2020-03-01,9,0.85,0.75,1.17,0.67,-18.0,-0.05,-5.88,0.0,0.0,-7.22,-7.97,0.0,0.0,-7.47,-103.0,109.0,3.0,52.15,0.0,0.89,4.09,-3.49,-1.11,0.0,1.11,0.0,0.64,0.0,69.58,-18.59,-25.59,-7.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6,1+2+3,1+2+3+4+6+8+9,2+3+5+7+8+9,31,13,0.0,-0.06,-1,6
7045,SCOMI ENERGY SERVICES BHD,Energy,2020-06-01,10,0.07,0.035,0.45,0.42,0.0,-0.39,-557.14,0.0,0.0,-93.69,-62.24,0.03,0.03,-42.56,-10.5,1.57,-4.46,1.21,0.0,-120.37,192.92,-385.11,-220.24,-120.37,4.61,0.0,0.0,4.61,0.0,-26.8,-21.13,-3.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+6+8+9+10,1+2+3+4+7+8+9,1+2+3+4+5+6+7+8+9+10,2+9+10,467,321,0.44,-0.4,0,49
7048,ATLAN HOLDINGS BHD,Consumer Products & Services,2020-02-01,10,3.69,3.46,4.18,1.81,-50.0,-0.07,-1.9,0.2,5.42,-4.1,1.18,0.23,0.21,7.73,5.89,201.5,103.7,38.88,0.0,5.65,4.33,2.74,3.29,5.65,4.33,3.85,4.04,4.33,99.88,1.05,2.71,1.84,-33.58,-23.69,0.0,-52.05,-33.57,-24.57,1,0,0,2+6+9,+,1+2+3+5+6+8+10,7,745,835,0.12,0.02,67,63
7050,WONG ENGINEERING CORPORATION BERHAD,Industrial Products & Services,2019-10-01,8,0.77,0.28,1.07,0.63,13.0,0.06,7.79,0.02,3.25,9.21,8.63,0.23,0.26,0.29,-19.83,66.0,23.08,28.79,100.71,0.57,6.33,7.42,3.63,0.0,0.55,1.47,0.88,0.0,24.49,22.56,17.96,7.35,0.0,0.0,0.0,100.71,0.0,0.0,0,0,0,6+7+8,5+6+7+8,1+4+5+6+7,6,33,61,0.0,0.05,3,10
7052,PADINI HOLDINGS BERHAD,Consumer Products & Services,2020-06-01,10,2.35,1.78,3.65,1.16,21.0,0.11,4.68,0.12,4.89,9.85,9.98,0.56,0.56,9.76,8.83,22.64,15.74,14.74,2.12,7.32,1.96,5.19,6.25,7.32,4.01,2.42,2.86,4.01,53.44,-4.81,6.74,10.03,-1.29,2.12,0.0,-21.82,-1.28,2.12,1,0,0,1,+,1+2+6+8,10,568,1355,0.12,0.11,-2,153
7053,SEE HUP CONSOLIDATED BERHAD,Transportation & Logistics,2020-03-01,8,0.75,0.7,1.0,0.9048,-7.0,-0.11,-14.67,0.02,2.4,-11.67,-8.41,0.34,0.33,-1.58,-52.5,130.0,38.75,74.22,0.0,-0.35,8.92,-5.11,0.66,0.0,1.01,0.88,1.62,0.0,2.46,2.84,1.76,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+7+8,1+2+4+6+7,1+2+3+4+5+7+8,3,94,96,-0.05,-0.08,5,3
7060,NEW HOONG FATT HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.92,1.85,2.73,5.59,21.0,0.09,4.69,0.1,5.21,1.62,3.23,0.01,0.01,8.33,6.97,18.21,12.59,12.06,4.43,9.03,2.69,6.8,7.94,9.03,3.7,3.46,3.34,3.7,43.09,5.99,6.6,3.11,4.43,-3.83,0.0,-20.84,4.43,-3.83,1,0,1,6+7+9,+,2+3+6+7+9,+,222,276,0.33,0.18,38,49
7062,KHIND HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.92,1.25,2.44,3.73,4.0,0.43,22.4,0.0,0.0,11.51,1.42,0.17,0.23,2.77,5.35,50.5,27.92,18.0,0.0,10.26,5.88,2.54,5.06,10.26,3.58,0.2,1.66,3.58,24.48,0.64,2.63,7.06,-31.26,-13.61,0.0,-42.44,-31.26,-13.61,1,0,0,3+6,+,2+3+5+6+9,2,196,363,0.21,0.05,5,24
7073,SEACERA GROUP BERHAD,Industrial Products & Services,2020-06-01,10,0.245,0.12,0.565,1.16,9.0,0.03,12.24,0.0,0.0,2.26,2.14,0.0,0.0,105.31,3.58,96.0,49.79,22.01,3.05,11.45,7.87,14.24,11.14,11.45,3.22,5.26,4.55,3.22,0.0,-52.03,-38.05,-27.58,10.78,9.69,0.0,3.05,-7.6,-6.77,1,0,0,1+2+4+6+7+10,+,1+2+4+6+7+8+9+10,1+3+5+6+7+9+10,78,2,0.11,0.03,0,-1
7076,CB INDUSTRIAL PRODUCT HOLDING BERHAD,Industrial Products & Services,2019-12-01,10,0.925,0.68,1.25,1.46,12.0,0.08,8.65,0.02,2.16,5.47,4.85,0.19,0.19,17.88,6.07,25.0,15.54,14.0,0.0,8.32,3.48,5.31,6.87,8.32,3.1,3.44,3.55,3.1,47.93,-7.83,-5.52,3.16,-17.2,-1.28,0.0,-30.19,-17.43,-0.72,1,0,0,1+2+5+9,+,1+2+3+6+7,3,351,452,0.12,0.07,93,72
7080,PERMAJU INDUSTRIES BERHAD,Consumer Products & Services,2020-06-01,10,0.175,0.16,1.07,0.67,-13.0,-0.01,-5.71,0.0,0.0,-1.96,-5.72,0.03,0.03,-7.27,-30.0,-3.2,-16.6,,0.0,-16.31,8.98,-12.05,-16.08,-16.31,0.0,0.0,0.0,0.0,0.0,-11.35,-14.37,-8.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+6+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,2+5+6+7+9+10,119,58,-0.01,-0.04,0,4
7081,PHARMANIAGA BERHAD,Health Care,2019-12-01,10,5.49,0.91,6.69,1.37,-10.0,-0.56,-10.2,0.08,1.55,-40.65,-35.23,0.01,0.01,1.46,-3.61,44.25,20.32,25.26,0.0,1.26,9.76,-5.78,-1.78,1.26,3.89,5.17,4.96,3.89,95.09,8.82,5.85,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1,1+2+4+5+7+10,1+2+3+4+5+6+7+8+9+10,1374,2821,0.12,-0.57,0,0
7084,QL RESOURCES BERHAD,Consumer Products & Services,2020-03-01,10,6.32,4.333,7.2,1.32,64.0,0.1,1.58,0.0,0.0,7.46,12.11,0.38,0.39,6.42,46.29,76.44,61.36,57.69,5.39,1.78,0.27,1.41,1.56,1.78,0.49,0.41,0.43,0.49,26.62,11.33,8.95,10.9,4.57,8.39,0.0,6.82,5.39,7.54,1,0,1,+,+,2+5+8+9,+,1777,4156,0.06,0.1,131,528
