code,name,category,Annual,nYear,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end
5183,PETRONAS CHEMICALS GROUP BERHAD,Industrial Products & Services,2019-12-01,10,6.87,4.0,8.77,3.8,22.0,0.31,4.51,0.18,2.62,8.29,9.31,0.1,0.08,20.96,14.55,21.38,17.96,17.8,2.52,5.71,0.72,5.95,5.54,5.71,2.85,3.4,2.97,2.85,41.15,5.7,2.32,3.06,2.66,2.55,0.0,-1.47,2.52,2.54,1,0,0,1+5+6+7+9,+,1+6+7+9,9+10,14586,16370,0.4,0.35,0,5544
5184,CYPARK RESOURCES BERHAD,Industrial Products & Services,2019-10-01,10,1.0,0.605,1.61,1.66,5.0,0.2,20.0,0.0,0.0,11.96,13.0,1.27,1.31,16.98,7.0,18.57,12.78,14.23,7.28,7.7,2.72,9.27,8.41,7.7,1.36,1.61,1.58,1.36,21.23,10.02,9.71,14.89,17.98,25.47,0.0,12.77,7.28,9.65,1,0,0,9,+,4+5+9,1+2+3+8+10,178,377,0.12,0.2,-7,-89
5185,AFFIN BANK BERHAD,Financial Services,2019-12-01,10,1.68,1.25,2.18,4.62,7.0,0.24,14.29,0.0,0.0,5.17,5.42,0.4,0.4,31.96,8.26,12.32,10.29,9.43,0.48,10.76,1.18,11.24,10.71,10.76,2.9,1.76,1.98,2.9,31.32,-0.2,1.23,4.01,-4.23,2.75,0.0,-6.41,-7.56,0.48,1,0,0,3+5,+,1+3+5+6,1+3+5+6+8,1365,1924,0.31,0.23,2468,-5786
5186,MALAYSIA MARINE AND HEAVY ENGINEERING HOLDINGS BERHAD,Energy,2019-12-01,10,0.45,0.255,0.97,1.4923,566.0,0.0,0.0,0.0,0.0,0.05,-1.43,0.09,0.08,0.95,-43.5,220.0,88.25,55.85,0.0,-0.25,6.24,-4.85,-4.06,-0.25,1.34,1.83,1.1,1.34,17.15,-5.37,-17.86,-16.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+5+6+7+8+9+10,1+2+4,1+2+3+4+5+6+7+8+10,4+7+8+9+10,6147,1010,0.21,-0.02,0,123
5187,HB GLOBAL LIMITED,Consumer Products & Services,2018-12-01,10,0.075,0.03,0.155,0.43,4.0,0.02,26.67,0.0,0.0,4.35,5.82,0.06,0.06,-7.37,-2.42,1.62,-0.4,0.87,0.0,-189.25,692.16,32.3,-454.03,-189.25,7.06,0.0,0.0,7.06,12.53,-15.37,-15.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+5+6+7+8+10,3+4+5+6,1+2+3+4+5+6+7+8+10,4+5,1228,164,1.03,0.04,261,5
5188,CHINA OUHUA WINERY HOLDINGS LIMITED,Consumer Products & Services,2018-12-01,9,0.03,0.02,0.045,0.19,122.0,0.0,0.0,0.0,0.0,0.11,-7.98,0.0,0.0,-86.04,-2.08,1.38,-0.35,1.24,0.0,-89.5,178.56,-44.57,-161.41,0.0,6.06,0.0,0.0,0.0,0.0,3.29,-17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5+6+7+8,1+2+3+4+5+6,1+2+3+4+5+6+7+8+9,1+3+4+5+6+8,448,14,0.21,-0.03,126,-15
5190,BENALEC HOLDINGS BERHAD,Construction,2018-06-01,8,0.1,0.045,0.205,0.66,-2.0,-0.06,-60.0,0.0,0.0,-8.35,-0.03,0.32,0.29,18.29,8.21,49.5,28.86,21.26,0.0,6.33,4.17,4.63,3.66,0.0,2.14,2.02,2.02,0.0,0.0,-13.63,-15.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1+2+4+5+7+8,+,1+2+5+6+7,3+6+7,211,116,0.14,0.0,2,7
5191,TAMBUN INDAH LAND BERHAD,Property,2018-12-01,9,0.555,0.36,0.8,1.48,5.0,0.11,19.82,0.05,8.83,7.58,9.32,0.19,0.06,27.56,0.67,10.07,5.37,5.66,0.0,32.23,41.93,22.91,20.74,0.0,6.04,10.6,8.79,0.0,28.84,-21.29,-13.78,0.0,-3.14,0.0,0.0,-18.49,-7.33,0.0,1,0,0,1+2+3+4+9,+,1+2+4+8+9,5+8+9,40,179,0.93,0.13,-10,115
5192,K.SENG SENG CORPORATION BERHAD,Industrial Products & Services,2018-12-01,10,0.4,0.2,0.59,0.81,-19.0,-0.02,-5.0,0.0,1.25,-2.62,1.27,0.03,0.03,5.28,0.0,42.0,21.0,13.7,0.0,12.47,7.98,10.75,10.05,0.0,3.83,3.52,3.66,0.0,33.74,3.26,2.83,0.0,-40.07,0.0,0.0,-18.66,-40.08,0.0,1,0,0,1+4+8+10,+,1+4+5+7+8+9+10,1+2+7+8+9+10,80,107,0.09,0.01,0,0
5195,CENSOF HOLDINGS BERHAD,Technology,2019-03-01,9,0.11,0.035,0.15,0.2609,-274.0,-0.0,-0.0,0.0,0.0,-0.15,0.53,0.12,0.12,13.49,-10.75,43.5,16.38,19.49,0.0,1.67,7.76,-0.98,-2.44,0.0,0.29,0.0,0.0,0.0,9.74,-27.36,5.69,0.0,-34.22,0.0,0.0,0.0,-37.76,0.0,0,0,1,1+2+3+9,2+4,1+2+3+4+5+6+7+9,+,26,63,0.04,0.0,10,16
5196,BERJAYA FOOD BERHAD,Consumer Products & Services,2018-04-01,9,1.05,1.0,1.78,1.0277,35.0,0.03,2.86,0.04,3.81,2.91,0.3,0.78,0.36,13.83,3.22,51.0,27.11,27.1,0.0,6.29,8.88,1.82,8.04,0.0,1.91,2.64,2.7,0.0,0.0,19.3,39.31,0.0,-42.46,0.0,0.0,-82.05,-45.64,0.0,1,0,0,9,+,1+2+3+9,1+2+3+4+5+6+7+8+9,60,640,0.05,0.0,0,0
5197,FOCUS LUMBER BERHAD,Industrial Products & Services,2019-12-01,10,0.73,0.61,1.4,1.68,-7.0,-0.1,-13.7,0.0,0.0,-5.87,-3.93,0.0,0.0,9.22,-15.14,11.36,-1.89,7.56,0.0,11.83,7.34,6.69,8.54,0.0,5.83,5.11,4.86,0.0,66.66,-10.93,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+10,1,1+3+4+8+9+10,+,120,142,0.14,-0.07,18,3
5198,ABM FUJIYA BERHAD,Industrial Products & Services,2018-12-01,7,0.38,0.255,0.71,0.89,37.0,0.01,2.63,0.0,0.0,1.16,2.69,0.07,0.08,4.47,12.5,25.0,18.75,17.76,12.88,6.12,1.68,5.39,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.14,-2.21,0.0,-9.63,0.0,0.0,12.88,-10.9,0.0,1,0,0,2+3+5+6+7,+,1+4+5+6+7,1,134,112,0.04,0.02,11,-5
5199,HIBISCUS PETROLEUM BERHAD,Energy,2019-06-01,6,0.635,0.245,1.14,0.86,8.0,0.08,12.6,0.0,0.0,8.84,20.6,0.01,0.0,-48.33,-74.5,7.64,-33.43,6.71,0.0,1.52,17.51,15.38,2.3,0.0,0.0,0.0,0.0,0.0,0.0,129.63,137.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,4+5+6,3+4+5+6,6,2,988,-0.02,0.14,-6,496
5200,UOA DEVELOPMENT BHD,Property,2019-12-01,10,1.75,1.38,2.42,2.58,9.0,0.2,11.43,0.14,8.0,7.87,8.2,0.0,0.0,43.8,0.0,10.1,5.05,7.49,2.69,14.52,4.82,10.93,12.94,0.0,5.67,6.75,6.59,0.0,40.19,3.5,0.49,9.95,4.79,10.56,0.0,-21.25,-1.8,2.69,1,0,0,1+4+6+10,+,1+2+3+6+8,9+10,375,1104,0.31,0.21,-13,569
5202,MSM MALAYSIA HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,0.58,0.23,1.78,2.3,-1.0,-0.47,-81.03,0.0,0.0,-20.25,-16.56,0.37,0.37,5.77,-82.0,52.0,-15.0,21.43,0.0,-0.86,17.24,-16.05,-7.39,0.0,2.85,0.33,2.19,0.0,37.39,-8.95,-2.53,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+8,1+3,1+2+3+4+8+10,3+5,2169,2007,0.33,-0.43,134,306
5204,PRESTARIANG BERHAD,Technology,2017-12-01,8,0.335,0.1,0.545,0.2019,-6.0,-0.06,-17.91,0.0,0.0,-28.23,11.2,0.25,0.13,22.56,18.0,54.0,36.0,36.42,0.0,2.72,1.5,1.49,1.96,0.0,2.5,4.02,3.3,0.0,0.0,40.69,14.8,0.0,-13.33,0.0,0.0,-4.8,-14.93,0.0,1,0,0,4+6+8,+,2+3+4+8,1+2,59,220,0.04,0.0,10,-7
5205,EVERSENDAI CORPORATION BERHAD,Construction,2018-12-01,9,0.295,0.14,0.49,1.18,17.0,0.02,6.78,0.0,0.0,1.48,7.64,0.58,0.28,4.5,-2.4,19.5,8.55,8.59,7.72,32.63,77.23,-0.81,3.26,0.0,1.07,0.39,0.84,0.0,13.23,-1.57,12.07,0.0,16.57,0.0,0.0,7.72,16.47,0.0,0,0,0,1+3+6+7+9,3,1+2+3+6+7+8+9,1+3+4+9,745,1706,4.17,0.09,-100,-82
5207,SBC CORPORATION BERHAD,Property,2019-03-01,9,0.36,0.18,0.5,1.62,5.0,0.07,19.44,0.01,2.78,4.49,3.14,0.07,0.08,10.72,-74.0,16.36,-28.82,9.69,4.16,8.95,6.24,3.02,5.29,0.0,1.32,0.0,1.23,0.0,7.91,1.49,0.96,6.49,-17.85,9.58,0.0,-3.51,-22.09,4.16,0,0,0,2+3+4+7,3,2+3+4+5+6,4+5+6,113,146,0.09,0.05,3,9
5208,EITA RESOURCES BERHAD,Industrial Products & Services,2019-09-01,9,1.23,1.02,1.6,1.4,7.0,0.18,14.63,0.06,4.88,13.19,12.26,0.09,0.09,7.53,0.0,14.8,7.4,9.42,10.02,11.6,3.47,10.35,10.51,0.0,3.06,3.51,3.37,0.0,20.63,1.97,8.95,0.0,10.37,0.0,0.0,10.02,10.37,0.0,1,0,0,2+3+8+9,+,4+6+7+8+9,4,164,305,0.15,0.16,6,25
5209,GAS MALAYSIA BERHAD,Utilities,2019-12-01,10,2.77,2.3,2.96,0.7997,18.0,0.16,5.78,0.14,5.09,19.61,18.39,0.15,0.18,6.53,0.0,30.0,15.0,23.01,2.9,4.49,0.78,4.97,4.7,0.0,4.06,4.85,4.64,0.0,68.04,19.33,19.95,14.66,2.55,-2.43,0.0,4.89,2.9,-2.3,1,0,0,+,+,2+5+6+7+8+9,3,1807,6886,0.23,0.15,369,119
5210,BUMI ARMADA BERHAD,Energy,2019-12-01,10,0.23,0.11,0.555,0.51,-6.0,-0.04,-17.39,0.0,0.0,-7.59,1.78,2.86,2.17,-13.31,-25.5,56.86,15.68,40.98,0.0,-32.49,79.63,-80.63,-60.4,0.0,0.63,0.0,0.72,0.0,4.71,16.27,-2.89,10.96,-23.15,-14.4,0.0,0.0,-25.37,-17.58,0,0,1,1+4+5,2+4+5,1+2+3+4+5+6+8+9,+,1241,2071,0.09,0.01,255,734
5211,SUNWAY BERHAD,Industrial Products & Services,2019-12-01,10,1.41,1.25,1.87,1.73,10.0,0.14,9.93,0.07,5.3,8.3,7.91,0.31,0.24,16.7,6.97,25.25,16.11,16.15,6.12,7.16,2.98,8.38,6.86,7.16,1.57,3.1,2.52,1.57,22.55,0.88,0.96,0.0,0.89,0.0,0.0,6.12,-2.9,0.0,1,0,0,1+5+6+8+10,+,4+5+6+8+10,9,3134,4780,0.19,0.15,462,828
5212,PAVILION REAL ESTATE INV TRUST,Real Estate Investment Trusts,2019-12-01,9,1.73,1.35,1.92,1.2672,23.0,0.07,4.05,0.08,4.91,5.91,6.6,0.55,0.54,81.64,6.62,20.12,13.37,14.86,0.0,6.96,4.1,5.41,5.46,0.0,1.54,4.38,2.63,0.0,26.48,8.39,7.8,0.0,-12.45,0.0,0.0,-5.78,-12.6,0.0,1,0,1,9,+,1+3+5+7+8+9,+,23,585,0.0,0.09,37,349
5213,SENTORIA GROUP BERHAD,Property,2018-09-01,10,0.12,0.09,0.29,0.87,-1.0,-0.1,-83.33,0.0,0.0,-11.16,5.72,0.51,0.48,16.22,0.0,15.92,7.96,9.32,0.0,91.96,212.26,15.16,11.83,0.0,1.16,0.83,1.41,0.0,0.0,10.09,7.14,13.19,-11.97,7.05,0.0,-6.21,-14.51,-37.89,1,0,0,9+10,+,1+3+5+7+8+9+10,1+2+3+4+10,85,293,5.87,0.05,0,-31
5216,DATASONIC GROUP BERHAD,Technology,2019-03-01,10,1.32,0.49,1.69,0.2106,30.0,0.04,3.03,0.02,1.89,20.99,13.77,0.22,0.3,23.46,0.0,202.0,101.0,59.5,1.58,3.71,2.04,5.16,4.92,0.0,2.44,4.63,3.42,0.0,30.9,-3.1,3.35,0.0,4.28,0.0,0.0,-16.59,1.58,0.0,1,0,0,1+2+4+9+10,+,1+3+4+8+9+10,6+7+8+9+10,28,220,0.01,0.03,0,67
5218,SAPURA ENERGY BERHAD,Energy,2019-01-01,8,0.095,0.06,0.32,0.57,0.0,-0.29,-305.26,0.0,5.26,-50.07,1.78,0.63,0.8,0.38,-13.23,43.9,15.34,18.95,0.0,-15.19,54.49,-46.98,-27.15,0.0,0.74,1.26,1.19,0.0,4.62,-23.45,-11.42,0.0,-28.19,0.0,0.0,0.0,-28.93,0.0,0,0,1,1+2+3+8,2+4,1+2+3+4+7+8,+,2556,4568,0.14,0.03,274,366
5219,PESTECH INTERNATIONAL BERHAD,Industrial Products & Services,2019-06-01,10,0.91,0.6,1.53,0.7684,8.0,0.11,12.09,0.0,0.0,14.17,16.82,1.36,1.39,10.98,0.0,101.67,50.84,44.71,2.63,3.79,3.35,7.4,5.11,0.0,0.42,0.62,0.52,0.0,8.76,16.17,31.27,30.0,27.55,35.33,0.0,2.63,20.42,-14.11,1,0,0,1+3+10,+,2+4+7+8+10,1+2+3+5+6+7+8,87,811,0.54,0.1,6,-240
5220,GLOBALTEC FORMATION BERHAD,Industrial Products & Services,2019-06-01,8,0.345,0.18,0.515,0.876,-4.0,-0.08,-23.19,0.0,0.0,-9.52,-8.07,0.03,0.03,-6.33,-6.0,0.82,-2.59,0.82,0.0,-108.36,112.93,-83.13,-126.55,0.0,0.0,0.0,0.0,0.0,0.0,-5.32,-10.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+5+6+7+8,1+2+3+4+5+6+7,1+2+3+4+5+6+7+8,3,167,217,0.11,-0.07,29,16
5222,FGV HOLDINGS BERHAD,Plantation,2019-12-01,10,1.06,0.715,1.59,1.11,-10.0,-0.1,-9.43,0.02,1.89,-9.41,-5.69,1.46,1.43,2.97,-21.71,56.33,17.31,30.18,0.0,-3.09,14.53,-14.46,-8.09,0.0,2.51,1.18,1.67,0.0,0.0,-8.49,-4.19,35.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+7,1+2,1+2+4+5+6+7,5+10,3150,13214,0.26,-0.07,-247,1975
5223,MENTIGA CORPORATION BERHAD,Industrial Products & Services,2018-12-01,10,0.43,0.24,0.605,2.6,10.0,0.04,9.3,0.0,0.0,1.67,2.74,0.15,0.12,28.83,-6.0,61.0,27.5,19.14,15.79,10.05,15.85,6.58,5.48,10.05,2.4,1.23,2.05,2.4,11.17,15.3,-0.99,-3.84,-32.19,-8.88,0.0,15.79,-32.53,-8.62,0,0,0,5+6+9+10,9,2+5+8+9+10,8,15,16,0.09,0.05,4,11
5225,IHH HEALTHCARE BERHAD,Health Care,2019-12-01,10,5.43,4.55,5.95,2.55,86.0,0.06,1.1,0.04,0.74,2.46,1.9,0.41,0.41,7.2,0.0,109.4,54.7,65.33,0.0,1.76,0.68,1.36,1.37,0.0,0.37,0.54,0.51,0.0,32.05,14.19,15.23,14.22,-6.07,1.75,0.0,-10.8,-10.53,-0.85,1,0,1,7,+,1+2+4+7+10,+,4507,14908,0.01,0.05,399,2447
5226,GABUNGAN AQRS BERHAD,Construction,2019-12-01,9,0.89,0.595,1.54,1.04,11.0,0.08,8.99,0.05,5.51,7.49,7.4,0.04,0.04,9.0,-41.5,19.67,-10.92,13.75,1.58,6.62,4.09,7.67,5.44,0.0,1.13,1.84,1.11,0.0,9.29,7.84,-4.97,0.0,-7.27,0.0,0.0,1.58,-9.37,0.0,0,0,0,1+5+9,5,1+4+5+6+8+9,1+2+5+7+8,237,414,0.41,0.06,23,-45
5226,GABUNGAN AQRS BERHAD,Construction,2019-12-01,9,0.89,0.595,1.54,1.04,11.0,0.08,8.99,0.05,5.51,7.49,13.04,0.05,0.06,9.0,-41.5,19.67,-10.92,13.75,1.58,6.62,4.09,7.67,5.44,0.0,1.13,1.84,1.11,0.0,9.29,7.84,-4.97,0.0,-7.27,0.0,0.0,1.58,-9.37,0.0,0,0,0,1+5+9,5,1+4+5+6+8+9,1+2+5+7+8,237,414,0.41,0.06,23,-45
5227,IGB REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2019-12-01,8,1.77,1.43,2.1,1.0667,21.0,0.08,4.52,0.09,5.18,7.95,8.37,0.32,0.32,70.72,13.22,33.25,23.24,19.81,3.83,5.39,1.29,5.17,5.14,0.0,2.26,4.64,2.78,0.0,38.71,2.86,3.64,0.0,-0.11,0.0,0.0,3.83,-0.7,0.0,1,0,1,8,+,1+2+5+8,+,115,552,0.04,0.09,151,392
5228,ELK-DESA RESOURCES BERHAD,Financial Services,2019-03-01,8,1.36,1.09,1.77,1.43,12.0,0.12,8.82,0.07,5.33,8.21,8.15,0.41,0.16,31.22,8.47,15.44,11.96,12.03,7.16,8.54,1.49,7.55,7.67,0.0,4.43,5.65,6.22,0.0,52.19,24.35,20.59,0.0,14.95,0.0,0.0,7.16,-2.75,0.0,1,0,0,8,+,4+5+7+8,1+2+3+5+6,39,123,0.15,0.1,4,-54
5230,TUNE PROTECT GROUP BERHAD,Financial Services,2019-12-01,10,0.35,0.2,0.765,0.74,8.0,0.05,14.29,0.03,8.57,6.26,9.33,0.01,0.0,18.17,0.0,21.67,10.84,14.21,10.54,7.98,2.97,10.2,9.07,0.0,3.49,5.14,4.41,0.0,29.3,-5.28,0.62,6.77,-6.87,10.54,0.0,-14.12,-6.83,10.54,1,0,0,1+2+3+8,+,3+5+7,2+6,198,337,0.04,0.07,8,30
5231,PELIKAN INTERNATIONAL CORPORATION BERHAD,Consumer Products & Services,2019-12-01,10,0.305,0.185,0.59,0.69,-73.0,-0.0,-0.0,0.0,0.0,-0.61,1.73,0.28,0.24,0.22,-62.0,90.0,14.0,36.04,11.76,-2.03,11.7,3.88,0.82,-2.03,0.57,0.0,0.0,0.57,1.48,-7.06,-5.16,-1.25,0.0,-14.48,0.0,11.76,0.0,-18.62,0,0,0,1+2+3+4+5+6+7+8,5+6+7+8,2+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9+10,1787,1061,0.27,0.01,0,0
5232,LEON FUAT BERHAD,Industrial Products & Services,2019-12-01,8,0.32,0.2,0.48,1.13,16.0,0.02,6.25,0.03,9.38,1.76,1.59,0.18,0.18,5.65,0.0,21.0,10.5,7.72,0.0,17.07,6.64,16.61,16.5,0.0,2.89,1.85,2.43,0.0,16.94,6.78,4.41,0.0,-27.29,0.0,0.0,-41.26,-27.26,0.0,1,0,0,4+8,+,1+2+5+6+7+8,3+7,437,607,0.1,0.02,9,16
5235SS,KLCC REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,2019-12-01,10,8.2,7.38,8.48,7.3,18.0,0.45,5.49,0.38,4.63,6.1,15.58,0.45,0.45,74.42,0.0,19.15,9.57,15.26,0.0,6.87,1.54,5.49,6.26,0.0,4.52,4.52,4.46,0.0,50.97,1.93,1.01,0.0,-3.37,0.0,0.0,-3.76,-3.39,0.0,1,0,0,5+9,+,2+3+4+6+7+9,4+5+6+7+8+9,926,1423,0.55,0.44,621,1041
5236,MATRIX CONCEPTS HOLDINGS BERHAD,Property,2019-03-01,6,1.76,1.24,1.99,1.91,6.0,0.29,16.48,0.13,7.24,15.35,17.24,0.12,0.15,25.07,6.22,17.05,11.64,9.88,3.12,11.35,3.53,14.15,12.44,0.0,4.35,5.88,5.22,0.0,14.97,0.0,12.12,0.0,7.21,0.0,0.0,0.0,3.12,0.0,1,0,1,3+6,+,1+3+6,+,456,1046,0.2,0.29,35,78
5237,MPHB Capital Berhad,Financial Services,2018-12-01,9,0.755,0.49,1.19,1.9,-68.0,-0.01,-1.32,0.0,0.0,-0.58,0.91,0.0,0.0,18.85,0.0,52.5,26.25,19.8,0.0,8.26,5.98,6.18,9.59,0.0,0.0,0.0,0.0,0.0,0.0,7.74,14.1,0.0,-23.97,0.0,0.0,-42.62,-28.19,0.0,1,0,0,1+6+9,+,1+3+4+6+8+9,2+5,297,553,0.07,0.02,9,20
5238,AirAsia X Berhad,Consumer Products & Services,2018-12-01,7,0.115,0.04,0.24,0.05,-1.0,-0.12,-104.35,0.0,0.0,-236.0,-38.6,25.53,0.86,-4.34,-12.9,33.0,10.05,18.23,0.0,-22.73,36.72,-11.21,-32.28,0.0,0.0,0.0,0.0,0.0,0.0,14.28,14.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7,1+4+5+6,1+2+3+4+5+6+7,4+5+7,1967,4571,0.1,-0.07,-37,98
5239,TITIJAYA LAND BERHAD,Property,2019-06-01,7,0.27,0.24,0.35,0.86,40.0,0.01,3.7,0.0,0.56,0.78,3.22,0.28,0.33,21.08,0.0,24.4,12.2,14.93,0.0,8.8,5.65,12.3,9.74,0.0,0.4,0.0,0.48,0.0,7.77,-7.89,1.95,0.0,-12.61,0.0,0.0,-32.54,-23.43,0.0,1,0,0,1+2+3+7,+,1+2+4+6+7,2+4+6+7,186,313,0.11,0.03,-11,117
5242,SOLID AUTOMOTIVE BERHAD,Consumer Products & Services,2019-04-01,7,0.215,0.19,0.375,0.38,43.0,0.0,0.0,0.0,0.0,1.32,1.0,0.1,0.14,4.83,0.0,133.0,66.5,76.63,0.0,1.46,1.01,1.22,1.29,0.0,0.5,0.27,0.6,0.0,44.1,11.25,7.12,0.0,-28.26,0.0,0.0,-37.9,-33.2,0.0,1,0,0,4+7,+,1+2+3+4+6+7,1+3,109,167,0.04,0.0,15,-6
5243,VELESTO ENERGY BERHAD,Energy,2019-12-01,10,0.16,0.09,0.41,0.3618,18.0,0.01,6.25,0.0,0.0,2.4,1.19,0.34,0.36,-54.05,-6.29,36.45,15.08,28.9,0.0,-27.19,43.9,-40.44,-39.55,0.0,0.06,0.0,0.0,0.0,1.98,27.84,-7.95,0.0,-33.32,0.0,0.0,0.0,-48.81,0.0,0,0,0,2+4+5+10,2+3+4+5+10,1+2+3+4+5+8+9+10,3+4+10,349,671,-0.02,0.0,-7,211
5246,WESTPORTS HOLDINGS BERHAD,Transportation & Logistics,2019-12-01,10,3.73,2.97,4.54,0.733,21.0,0.18,4.83,0.13,3.49,24.16,23.75,0.53,0.52,34.4,0.0,27.47,13.74,22.49,2.9,4.52,0.59,4.53,4.33,0.0,2.69,3.4,3.18,0.0,43.78,-0.47,3.52,0.0,2.9,0.0,0.0,-2.47,2.9,0.0,1,0,1,2+3+10,+,2+5+10,+,943,1742,0.09,0.17,481,960
5247,KAREX BERHAD,Consumer Products & Services,2019-06-01,10,0.495,0.26,0.645,0.47,-225.0,-0.0,-0.0,0.0,1.01,-0.47,0.52,0.04,0.02,9.93,0.0,82.0,41.0,56.85,0.0,1.58,0.87,0.99,1.57,0.0,0.9,1.41,1.08,0.0,28.26,3.27,11.47,0.0,-40.71,0.0,0.0,-66.5,-45.18,0.0,1,0,1,1+6+10,+,1+2+3+9+10,+,157,378,0.02,0.0,17,32
5248,BERMAZ AUTO BERHAD,Consumer Products & Services,2019-04-01,10,1.57,0.935,2.78,0.4041,18.0,0.09,5.73,0.21,13.54,21.38,50.71,0.13,0.0,7.66,0.0,41.6,20.8,21.18,9.74,6.84,4.6,8.8,8.5,0.0,3.89,6.09,5.4,0.0,33.47,6.34,11.67,0.0,15.11,0.0,0.0,9.74,13.46,0.0,1,0,0,3+10,+,3+4+10,1+2+3+4+5+6+7+8+9+10,287,2520,0.01,0.23,0,0
5249,IOI PROPERTIES GROUP BERHAD,Property,2019-06-01,9,1.05,0.825,1.43,3.44,11.0,0.1,9.52,0.03,2.86,2.89,3.56,0.54,0.54,44.55,0.0,12.22,6.11,10.11,0.0,10.19,1.79,8.54,9.85,0.0,2.81,3.52,3.38,0.0,17.22,-15.23,4.84,0.0,-5.77,0.0,0.0,-21.48,-16.04,0.0,1,0,1,1+2+8+9,+,1+2+3+5+8+9,+,1171,1843,0.2,0.12,92,757
5249,IOI PROPERTIES GROUP BERHAD,Property,2019-06-01,9,1.05,0.825,1.43,3.44,11.0,0.1,9.52,0.03,2.86,2.89,3.56,0.55,0.54,44.55,0.0,12.22,6.11,10.11,0.0,10.19,1.79,8.54,9.85,0.0,2.81,3.52,3.38,0.0,17.22,-15.23,4.84,0.0,-5.77,0.0,0.0,-21.48,-16.04,0.0,1,0,1,1+2+8+9,+,1+2+3+5+8+9,+,1171,1843,0.2,0.12,92,757
5250,7-ELEVEN MALAYSIA HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,1.3,1.21,1.51,0.0985,30.0,0.04,3.08,0.02,1.77,44.67,55.67,8.49,5.45,2.48,0.0,38.5,19.25,33.52,2.95,3.03,0.37,3.14,2.97,0.0,1.24,1.57,1.48,0.0,26.56,3.93,4.52,0.0,-3.04,0.0,0.0,2.95,-0.81,0.0,1,0,0,10,+,4+5+10,1+2+3+4+5+6+7+8+9+10,1314,2361,0.02,0.05,0,0
5252,SASBADI HOLDINGS BERHAD,Telecommunications & Media,2019-08-01,7,0.12,0.085,0.21,0.39,38.0,0.0,0.0,0.0,0.0,0.79,2.1,0.08,0.08,11.7,0.0,56.25,28.12,34.65,0.0,2.83,1.81,2.79,2.8,0.0,0.44,0.41,0.53,0.0,14.43,-1.82,1.99,0.0,-23.24,0.0,0.0,-42.61,-27.04,0.0,1,0,0,1+2+7,+,2+3+6+7,2+3,78,88,0.04,0.01,18,11
5253,ECONPILE HOLDINGS BERHAD,Construction,2019-06-01,7,0.655,0.3,0.88,0.3,21.0,0.03,4.58,0.0,0.76,10.47,6.67,0.01,0.02,9.97,0.0,72.0,36.0,34.8,0.0,4.03,2.6,4.42,3.98,0.0,0.8,1.03,0.96,0.0,21.36,12.81,9.64,0.0,-3.84,0.0,0.0,-28.51,-7.46,0.0,1,0,1,1+7,+,1+7,+,386,663,0.02,0.01,27,30
5254,BOUSTEAD PLANTATIONS BERHAD,Plantation,2019-12-01,9,0.38,0.2,0.775,1.14,-6.0,-0.06,-15.79,0.07,18.42,-5.38,-5.47,0.25,0.26,19.36,-37.5,48.33,5.41,27.02,0.0,2.87,7.69,2.15,3.03,0.0,5.7,6.7,6.43,0.0,178.18,-6.58,-4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+7+8+9,1+2,1+2+6+8+9,1+2+3+4+5+6+7+8+9,949,577,0.12,-0.06,0,0
