code,name,category,Annual,nYear,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end
5292,UWC BERHAD,Technology,2020-07-01,5,12.88,1.0,13.52,0.43,104.0,0.12,0.93,0.02,0.16,28.86,28.9,0.02,0.02,23.98,0.0,45.5,22.75,31.38,56.52,4.0,1.8,0.0,0.0,0.0,0.22,0.0,0.0,0.0,4.48,33.46,0.0,0.0,0.0,0.0,0.0,56.52,0.0,0.0,1,0,1,5,+,4+5,+,76,219,0.04,0.1,32,55
5347,TENAGA NASIONAL BHD,Utilities,2019-12-01,10,9.67,9.5,13.1,9.4463,18.0,0.53,5.48,1.0,10.34,5.63,7.82,1.35,1.2,10.86,8.9,76.0,42.45,19.29,16.16,7.51,2.75,6.27,7.05,7.51,2.44,3.46,2.88,2.44,11.1,4.11,3.32,5.68,-6.46,17.52,0.0,-13.7,-6.59,16.16,1,0,1,10,+,2+3+5+9+10,+,30320,50939,0.59,0.8,7970,19458
5371,KIM HIN INDUSTRY BERHAD,Industrial Products & Services,2019-12-01,9,0.735,0.63,1.02,2.87,-4.0,-0.17,-23.13,0.02,2.72,-6.01,-7.65,0.08,0.09,0.56,-4.57,125.0,60.22,31.18,0.0,-0.86,15.91,-17.72,-6.01,0.0,3.06,1.95,2.42,0.0,65.67,-2.09,3.85,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+8,1+2,1+2+3+4+6+7+8+9,3,267,379,0.09,-0.23,13,35
5436,PERUSAHAAN SADUR TIMAH MALAYSIA (PERSTIMA) BHD,Industrial Products & Services,2020-03-01,10,3.88,2.521,4.14,3.06,11.0,0.34,8.76,0.1,2.58,11.15,7.75,0.02,0.0,5.26,7.42,16.81,12.11,11.64,0.0,8.95,1.86,7.84,7.9,8.95,8.1,6.8,6.39,8.1,88.28,0.76,5.54,0.48,-6.22,-8.79,0.0,-17.56,-6.23,-8.78,1,0,0,1+7+8+9,+,1+3+8+9+10,4,853,860,0.64,0.3,53,90
5517,SHANGRI-LA HOTELS (MALAYSIA) BERHAD,Consumer Products & Services,2019-12-01,10,3.95,3.88,5.12,2.19,-54.0,-0.07,-1.77,0.15,3.8,-3.32,5.97,0.0,0.0,13.95,16.69,41.67,29.18,27.87,6.05,3.91,1.16,2.93,3.45,3.91,2.53,2.81,2.63,2.53,61.11,1.0,0.4,3.62,-4.41,6.0,0.0,-7.21,-4.41,6.05,1,0,1,1+5+10,+,1+2+3+4+6+9+10,+,422,524,0.16,0.14,133,132
5533,OCB BERHAD,Consumer Products & Services,2019-12-01,10,0.64,0.3,0.755,1.86,-3.0,-0.19,-29.69,0.0,0.0,-10.35,-13.28,0.08,0.1,-1.31,-10.4,16.0,2.8,11.75,0.0,-6.33,24.84,-37.27,-19.52,-6.33,0.84,0.54,1.07,0.84,17.49,-5.68,-2.82,-7.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+2+3+5+7+9+10,1+2+3+10,1+2+3+4+5+7+9+10,+,415,245,-0.05,-0.26,14,14
5576,MINHO (M) BERHAD,Industrial Products & Services,2019-12-01,10,0.35,0.155,0.47,1.1,113.0,0.0,0.0,0.0,0.0,0.28,0.65,0.07,0.07,3.5,9.6,40.5,25.05,18.61,0.0,5.25,3.38,5.9,5.67,5.25,0.3,1.01,0.61,0.3,11.37,-2.5,1.58,2.27,-15.86,-0.61,0.0,-54.37,-22.31,-4.37,0,0,0,1+2+4+7+10,10,1+2+3+6+9+10,4,216,258,0.0,0.0,2,36
5614,INTEGRATED LOGISTICS BHD,Transportation & Logistics,2019-12-01,9,0.56,0.22,0.8,1.1175,2.0,0.25,44.64,0.0,0.0,22.43,8.23,0.27,0.31,45.32,-12.0,28.5,8.25,11.11,33.71,-2.21,53.67,-33.78,-21.28,0.0,2.54,0.0,1.68,0.0,3.4,-23.39,-25.5,-25.59,0.0,0.0,0.0,33.71,0.0,0.0,0,0,0,1+3+4+5+7,2+3+5+6,1+2+3+4+5+6+7+8+9,3+4+5+6,134,10,0.07,0.08,14,1
5649,GOLDEN PHAROS BERHAD,Industrial Products & Services,2019-12-01,10,0.28,0.1,0.295,0.52,-4.0,-0.07,-25.0,0.0,0.0,-12.79,-13.29,0.17,0.15,-6.47,-28.5,37.0,4.25,25.36,0.0,-8.29,18.48,-15.37,-13.23,-8.29,0.5,1.67,1.0,0.5,0.0,-0.13,-11.61,-3.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+10,1+4+5+7+10,1+2+3+4+5+6+7+8+9+10,1+4+9+10,58,57,-0.16,-0.07,-2,-1
5657,PARKSON HOLDINGS BERHAD,Consumer Products & Services,2020-06-01,10,0.145,0.065,0.3,1.52,0.0,-0.37,-255.17,0.0,0.0,-24.32,-24.02,2.99,3.1,-0.46,-9.0,38.75,14.88,25.71,0.0,-52.68,135.18,-172.41,-109.53,-52.68,0.82,0.0,0.0,0.82,21.69,-8.47,-4.06,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3,1+2+3+4+5,1+2+3+4+5+6+7+8,5,2925,3039,0.25,-0.41,757,130
5665,SOUTHERN STEEL BERHAD,Industrial Products & Services,2020-06-01,10,0.665,0.33,0.965,1.08,-1.0,-0.75,-112.78,0.0,0.0,-69.81,-61.2,0.04,0.04,-5.09,-3.39,180.0,88.3,48.99,0.0,-26.95,61.68,-69.02,-50.34,-26.95,1.91,0.85,0.87,1.91,17.98,-10.16,-5.44,-4.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+6+7+8+9+10,1+2+5+6,1+2+4+5+6+7+9+10,4+6+8+10,2022,1913,0.04,-0.93,0,76
5673,IPMUDA BERHAD,Industrial Products & Services,2020-06-01,10,1.02,0.175,1.26,0.436,-2.0,-0.42,-41.18,0.0,0.0,-97.11,-69.52,0.21,0.16,-11.91,-15.0,41.0,13.0,18.92,0.0,-30.89,75.45,-119.51,-72.55,-30.89,2.65,0.0,0.8,2.65,0.0,-39.44,-31.17,-18.51,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+5+7+9+10,1+2+3+4,1+2+3+4+5+8+10,1+2+4+5+8+9,653,81,0.08,-0.53,10,-8
5681,PETRONAS DAGANGAN BHD,Consumer Products & Services,2019-12-01,10,19.34,17.08,23.48,5.7,61.0,0.32,1.65,0.85,4.4,5.53,13.97,0.02,0.03,3.14,15.65,38.81,27.23,27.31,1.0,3.91,1.07,4.4,4.08,3.91,2.78,2.99,2.62,2.78,61.91,11.61,-1.3,3.99,10.59,0.93,0.0,-4.24,10.58,1.0,1,0,0,4+5+6+8+10,+,1+2+6+7+8+10,4+5+6+7+8+9+10,20687,30294,0.76,0.83,0,2409
5797,CHOO BEE METAL INDUSTRIES BHD,Industrial Products & Services,2019-12-01,10,1.43,0.7,2.02,3.89,28.0,0.05,3.5,0.0,0.0,1.33,-0.22,0.0,0.0,4.0,-123.0,29.6,-46.7,13.31,0.0,8.57,5.07,9.84,8.87,8.57,3.04,3.18,2.95,3.04,60.0,6.23,-2.16,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5+10,1,1+2+5+6+8+10,2+3+7,402,443,0.13,-0.01,14,96
5819,HONG LEONG BANK BERHAD,Financial Services,2020-06-01,10,17.4,11.7,19.68,13.71,15.0,1.17,6.72,0.36,2.07,8.53,9.47,0.1,0.1,50.42,10.98,18.58,14.78,13.61,5.17,7.5,1.04,7.51,7.35,7.5,2.7,2.87,2.85,2.7,37.16,1.57,3.39,8.63,2.24,9.7,0.0,5.17,-0.04,6.77,1,0,0,2+6,+,1+5,2+3+6+9,2542,4707,0.72,1.22,2966,10213
5835,DOLOMITE CORPORATION BERHAD,Industrial Products & Services,2019-06-01,9,0.105,0.025,0.15,0.13,1.0,0.1,95.24,0.0,0.0,74.08,-159.15,0.2,0.97,-44.3,-5.25,52.5,23.62,21.35,0.0,-18.69,50.49,-45.67,-22.13,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,-27.87,-20.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+7+8+9,1+7+8+9,1+2+3+4+6+7+8+9,4+7,64,12,-0.1,-0.16,5,7
5843,KUMPULAN PERANGSANG SELANGOR BERHAD,Industrial Products & Services,2019-12-01,10,0.83,0.265,1.09,1.81,18.0,0.05,6.02,0.0,0.0,2.61,2.57,0.51,0.55,25.6,-3.18,16.88,6.85,9.99,0.0,7.63,14.08,-5.27,1.56,7.63,3.6,4.03,3.44,3.6,28.31,81.7,22.51,9.65,-25.3,-9.41,0.0,-34.98,-25.31,-9.8,0,0,0,5+7+8+10,2,1+2+3+5+6+10,2+3+4+10,407,867,0.08,0.05,-54,35
5878,KPJ HEALTHCARE BERHAD,Health Care,2019-12-01,10,0.935,0.72,1.04,0.44,25.0,0.04,4.28,0.02,2.14,8.66,10.9,1.27,1.4,5.71,18.9,191.33,105.12,101.19,3.27,1.77,1.6,4.08,2.73,1.77,0.82,1.71,1.22,0.82,47.85,6.1,6.2,9.37,8.12,6.66,0.0,16.7,6.19,3.27,1,0,1,10,+,4+5+7+8+10,+,1655,3565,0.03,0.05,188,590
5908,DKSH HOLDINGS (MALAYSIA) BERHAD,Consumer Products & Services,2019-12-01,10,3.24,1.68,3.86,4.1344,10.0,0.31,9.57,0.0,0.0,7.5,6.42,0.9,1.02,1.15,4.59,17.39,10.99,9.81,6.26,12.4,5.38,10.0,8.58,12.4,2.72,3.56,3.08,2.72,23.61,7.0,3.87,6.14,-8.21,6.27,0.0,-8.19,-8.2,6.26,1,0,0,4+10,+,1+2+5+6+10,5+8,3868,6457,0.18,0.25,57,4
5916,MALAYSIA SMELTING CORPORATION BERHAD,Industrial Products & Services,2019-12-01,10,2.51,0.44,2.35,0.91,-78.0,-0.03,-1.2,0.02,0.8,-3.55,8.56,0.21,0.21,-0.09,-248.0,83.5,-82.25,40.47,12.13,0.75,6.64,6.97,4.56,0.75,0.69,1.47,0.88,0.69,12.72,-12.69,-12.48,-6.13,0.0,23.66,0.0,-3.52,0.0,12.13,0,0,0,1+2+3+5+7+8+10,5+6+8+10,1+3+4+5+6+7+8+9+10,3+5,2739,984,-0.27,0.07,56,46
5983,MBM RESOURCES BHD,Consumer Products & Services,2019-12-01,10,3.2,2.5,4.06,4.49,10.0,0.33,10.31,0.22,6.88,7.3,13.44,0.0,0.01,5.68,-6.29,12.59,3.15,8.74,12.42,9.47,9.04,5.98,6.93,9.47,2.37,2.51,2.73,2.37,18.78,7.64,3.26,5.85,14.79,12.89,0.0,50.44,14.79,12.42,0,0,0,4+6+7+10,3,2+3+4+5+6+7+9+10,4+8+9+10,1528,2083,0.37,0.57,-13,34
6009,PACIFIC & ORIENT BERHAD,Financial Services,2020-09-01,10,0.845,0.75,0.945,1.01,-25.0,-0.03,-3.55,0.06,7.4,-3.4,-3.51,0.32,0.32,27.72,-32.67,42.33,4.83,10.59,0.0,34.8,48.46,-4.21,13.7,34.8,5.85,6.75,6.21,5.85,14.56,-3.83,-10.31,-7.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+5+6+7+8,1+2+3+5,1+2+3+4+5+6+7+8+9,8+10,559,234,0.17,-0.04,-55,11
6033,PETRONAS GAS BERHAD,Utilities,2019-12-01,10,16.14,12.978,18.457,6.3101,16.0,1.01,6.26,0.82,5.08,15.95,14.76,0.16,0.29,39.88,15.89,27.64,21.76,22.23,0.99,4.64,0.85,5.26,4.87,4.64,3.25,3.9,3.42,3.25,59.48,6.17,4.44,5.55,0.98,7.67,0.0,3.62,0.99,7.66,1,0,0,1+9,+,4+6+9,4+5+6+7+8+9+10,3525,5458,0.72,0.97,0,3357
6068,PCCS GROUP BERHAD,Consumer Products & Services,2020-03-01,10,0.445,0.16,0.625,0.7297,10.0,0.05,11.24,0.01,2.25,6.25,10.29,0.17,0.16,0.14,-12.0,16.0,2.0,9.06,0.0,-1.68,19.69,20.87,5.15,-1.68,0.68,2.27,1.36,0.68,2.54,-4.26,3.53,-0.53,0.0,6.83,0.0,0.0,0.0,-0.67,0,0,0,1+2+4+6+8+9+10,4+5+6+8+10,1+3+4+5+6+7+8+9+10,4+5,379,425,-0.04,0.07,5,28
6139,SYARIKAT TAKAFUL MALAYSIA KELUARGA BERHAD,Financial Services,2019-12-01,10,4.26,2.93,5.18,1.81,11.0,0.4,9.39,0.12,2.82,22.25,33.07,0.0,0.0,11.97,10.56,66.35,38.46,29.85,20.67,4.77,2.5,7.95,6.76,4.77,2.37,3.82,3.57,2.37,40.9,15.46,13.31,24.56,21.02,24.96,0.0,27.04,20.67,24.29,1,0,0,6+9+10,+,9+10,1+10,214,2839,0.05,0.44,0,-113
6149,METROD HOLDINGS BERHAD,Industrial Products & Services,2019-12-01,10,1.34,1.08,1.43,3.3971,-26.0,-0.05,-3.73,0.06,4.48,-1.52,1.32,0.56,0.6,1.01,4.29,38.4,21.34,18.82,0.0,8.04,5.87,6.3,7.42,8.04,3.72,3.87,3.67,3.72,36.52,17.78,11.97,6.49,-3.4,-16.64,0.0,-24.34,-3.41,-22.22,1,0,0,8+10,+,1+2+4+6+7+9+10,1+2+3+4+5+6+7+8+9+10,1254,2912,0.28,0.04,0,0
6203,KHEE SAN BERHAD,Consumer Products & Services,2018-06-01,10,0.25,0.2,0.445,-0.12,0.0,-0.84,-336.0,0.0,0.0,698.25,2.49,0.0,0.01,3.67,5.93,14.7,10.32,10.48,3.64,9.3,4.35,7.85,7.84,9.3,1.21,2.13,1.28,1.21,11.61,-0.7,7.84,7.65,-0.05,9.5,0.0,-10.37,-10.47,3.64,1,0,0,1+2+9+10,+,2+3+4+8+9+10,1+3+4+8,60,140,0.03,0.04,6,0
6211,KIA LIM BERHAD,Industrial Products & Services,2019-12-01,10,0.36,0.11,0.36,0.8431,-5.0,-0.08,-22.22,0.0,0.0,-9.35,-4.24,0.01,0.0,-4.5,-5.75,18.0,6.12,6.61,0.0,-5.42,33.34,-34.28,-26.29,-5.42,0.0,0.0,0.0,0.0,0.0,-5.53,-10.37,-2.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+4+6+10,1+2+3+4+10,1+2+3+4+5+7+8+9+10,+,48,38,-0.07,-0.04,6,3
6254,PDZ HOLDINGS BHD,Transportation & Logistics,2019-12-01,9,0.055,0.01,0.325,0.0459,-5.0,-0.01,-18.18,0.0,0.0,-24.4,-21.41,0.0,0.0,-71.03,-13.5,7.5,-3.0,6.25,0.0,-57.97,113.53,-46.92,-101.48,0.0,0.0,0.0,0.0,0.0,0.0,-67.85,-45.4,-28.83,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+6+7,1+2+3+4+5+6+9,1+2+3+4+5+6+7+9,1+2+3+4+6,185,6,0.01,-0.02,15,-4
6297,BOX-PAK (MALAYSIA) BERHAD,Industrial Products & Services,2019-12-01,10,1.45,0.815,1.58,2.02,19.0,0.08,5.52,0.0,0.0,3.71,-4.32,0.31,0.37,1.96,-210.0,20.29,-94.86,11.91,0.0,2.7,9.71,-10.59,-5.46,2.7,2.0,0.0,0.0,2.0,15.91,8.95,12.91,15.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10,1+2+3+4,1+2+3+4+6+7+10,1+2+3+4+5+6+7+8+9+10,196,647,0.17,-0.09,0,0
6351,AMWAY (MALAYSIA) HOLDINGS BERHAD,Consumer Products & Services,2019-12-01,10,5.7,4.5,5.91,1.39,17.0,0.33,5.79,0.28,4.82,23.66,23.3,0.02,0.03,8.44,16.84,24.15,20.49,19.53,0.0,5.2,0.63,5.09,4.77,5.2,3.56,3.18,3.43,3.56,63.19,-3.86,2.46,3.83,-12.52,-3.43,0.0,-2.17,-12.52,-3.43,1,0,0,1+2+3+10,+,1+3+4+5+6+10,3,719,966,0.48,0.31,94,62
6432,APOLLO FOOD HOLDINGS BERHAD,Consumer Products & Services,2020-04-01,10,3.68,2.45,4.49,3.14,19.0,0.2,5.43,0.1,2.72,6.3,5.83,0.0,0.0,10.64,9.52,27.93,18.73,16.18,0.0,6.83,2.07,4.97,5.11,6.83,5.91,5.94,5.61,5.91,90.41,-5.79,-3.85,0.91,-10.85,-5.35,0.0,-7.21,-10.85,-5.35,1,0,1,1+2+3+5+6+7,+,1+3+4+6+10,+,176,175,0.22,0.18,23,29
6459,MNRB HOLDINGS BERHAD,Financial Services,2020-03-01,10,0.905,0.465,1.11,3.27,5.0,0.18,19.89,0.03,3.31,5.44,6.05,0.13,0.14,5.32,-31.78,12.48,-9.65,8.85,0.0,11.83,8.21,21.81,14.18,11.83,2.25,1.77,1.06,2.25,17.37,-0.14,1.08,0.0,-0.91,0.0,0.0,-6.12,-12.11,0.0,0,0,0,2+3+5+6+9,5,1+2+4+5+6+9,2+4+8+9,1376,2322,0.29,0.17,133,54
6483,KENANGA INVESTMENT BANK BERHAD,Financial Services,2019-12-01,10,1.75,0.355,1.67,1.37,18.0,0.1,5.71,0.03,1.86,7.22,2.97,0.21,0.14,-1.01,-7.89,64.0,28.06,33.32,3.23,2.36,5.7,5.91,5.28,2.36,1.58,3.63,2.55,1.58,31.4,-7.44,-6.34,17.79,-2.21,5.02,0.0,13.43,-1.27,3.23,0,0,0,2+3+5+7+9+10,10,2+5+7+8+9+10,4+6+7,67,324,-0.09,0.04,710,23
6491,KUMPULAN FIMA BERHAD,Industrial Products & Services,2020-03-01,10,1.77,0.985,1.98,2.84,14.0,0.12,6.78,0.09,5.08,4.37,3.64,0.06,0.06,10.97,6.03,19.0,12.52,10.04,0.0,11.25,3.65,9.5,8.91,11.25,4.72,6.36,5.74,4.72,54.23,-2.9,-1.67,1.99,-12.99,-6.75,0.0,-0.94,-13.19,-7.35,1,0,0,2+3+5,+,1+4+5+6+7+8,3,432,501,0.27,0.1,138,82
6521,SURIA CAPITAL HOLDINGS BERHAD,Transportation & Logistics,2019-12-01,10,0.985,0.82,1.42,3.2762,9.0,0.11,11.17,0.05,5.08,3.46,4.77,0.0,0.0,21.92,6.32,15.73,11.02,11.26,0.0,9.51,2.65,9.49,10.77,9.51,2.74,2.93,2.87,2.74,26.08,2.14,0.17,1.19,0.05,-0.72,0.0,-7.81,-0.3,-0.89,1,0,1,1+4+5+8+10,+,1+3+4+6+8+9+10,+,255,275,0.16,0.15,215,104
6556,ANN JOO RESOURCES BERHAD,Industrial Products & Services,2019-12-01,10,1.54,0.415,1.73,2.05,-10.0,-0.15,-9.74,0.0,0.0,-7.55,-7.12,0.01,0.01,1.68,-33.0,52.5,9.75,18.59,0.0,0.54,16.22,4.96,-2.04,0.54,3.93,8.0,5.1,3.93,18.71,5.91,-0.62,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+8+10,1+5+8,1+2+4+5+7+8+9+10,2+7+8+10,1832,2221,0.18,-0.17,-350,71
6599,AEON CO. (M) BHD,Consumer Products & Services,2019-12-01,10,0.99,0.67,1.4,1.17,22.0,0.05,5.05,0.04,4.04,3.91,5.88,1.27,1.39,4.13,17.75,94.13,55.94,43.91,11.06,3.12,1.56,4.79,4.07,3.12,1.43,2.41,2.13,1.43,38.77,3.97,4.14,1.97,-12.47,-1.98,0.0,11.06,-12.48,-1.98,1,0,1,10,+,4+5+6+10,+,2894,4539,0.12,0.08,368,689
6633,LEONG HUP INTERNATIONAL BERHAD,Consumer Products & Services,2019-12-01,5,0.68,0.43,0.96,0.4589,28.0,0.02,2.94,0.01,0.81,5.38,10.23,0.47,0.6,2.76,0.0,22.0,11.0,22.0,0.0,4.55,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,7.28,4.85,0.0,0.0,0.0,0.0,0.0,-5.42,0.0,0.0,1,0,1,5,+,1+5,+,4701,6043,0.03,0.04,301,671
6637,PNE PCB BERHAD,Industrial Products & Services,2020-03-01,8,0.26,0.18,0.85,0.4,-21.0,-0.01,-3.85,0.0,0.0,-3.15,-13.44,0.17,0.09,-4.25,-105.0,103.0,-1.0,77.5,0.0,-1.6,2.65,-2.97,-2.57,0.0,0.0,0.0,0.0,0.0,0.0,-3.16,0.64,-4.46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+6+7,1+2+4+5+6+8,1+2+3+4+5+6+8,1+4+5+6,77,65,0.0,-0.03,5,-14
6874,KUB MALAYSIA BERHAD,Industrial Products & Services,2019-12-01,10,0.55,0.15,0.775,0.69,4.0,0.13,23.64,0.0,0.0,19.17,5.34,0.19,0.22,3.39,-13.67,40.5,13.42,21.78,50.06,1.98,8.49,8.11,7.56,1.98,1.95,3.69,2.71,1.95,8.35,-16.44,-15.62,-10.4,49.89,-9.51,0.0,-8.45,50.06,-9.5,0,0,0,1+2+5+6+9+10,8+9,1+2+6+7+8+9+10,8,796,289,0.02,0.03,29,13
6904,SUBUR TIASA HOLDINGS BERHAD,Industrial Products & Services,2020-07-01,10,0.765,0.39,0.92,2.88,-7.0,-0.11,-14.38,0.0,0.0,-3.85,-4.59,0.42,0.43,-2.27,-17.12,172.0,77.44,46.97,0.0,-6.24,14.23,-24.35,-18.12,-6.24,1.05,0.0,0.0,1.05,17.63,-12.51,-15.23,-6.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2+3+4+5+6+10,1+2+3+4+5,1+2+3+4+5+6+8,+,628,330,0.18,-0.13,109,47
6963,V.S. INDUSTRY BERHAD,Industrial Products & Services,2020-07-01,10,2.9,0.6,2.92,0.96,41.0,0.07,2.41,0.03,0.9,7.41,7.03,0.02,0.03,4.14,13.33,77.5,45.42,35.87,11.07,3.82,1.97,5.73,5.56,3.82,1.63,2.38,2.4,1.63,46.0,-0.39,10.86,15.02,-2.58,16.97,0.0,-15.11,-8.93,11.07,1,0,1,1+2+8,+,1+3+5,+,1027,3243,0.02,0.06,94,323
6971,KOBAY TECHNOLOGY BERHAD,Industrial Products & Services,2020-06-01,10,5.2,1.23,5.5,1.99,21.0,0.24,4.62,0.06,1.15,12.23,12.73,0.12,0.11,7.16,-84.0,30.75,-26.62,13.61,17.36,7.01,5.16,12.53,9.14,7.01,0.83,0.55,0.65,0.83,9.97,16.23,11.57,9.18,17.6,32.72,0.0,71.46,17.36,32.55,0,0,1,5+8+9,8+9,5+6+7+8+9,+,111,197,0.06,0.23,7,13
6998,BINTAI KINDEN CORPORATION BERHAD,Industrial Products & Services,2020-03-01,8,0.575,0.04,1.47,0.27,-18.0,-0.03,-5.22,0.0,0.0,-12.0,-0.46,1.26,1.46,-2.02,-31.5,6.75,-12.38,5.96,0.0,-8.41,27.32,4.94,-16.02,0.0,0.0,0.0,0.0,0.0,0.0,-50.39,-29.36,-13.99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+8,2+3+5+6+7,1+2+3+4+5+6+7+8,1+2+3+6+7+8,355,83,-0.01,0.0,-30,-21
7004,MCE HOLDINGS BERHAD,Industrial Products & Services,2020-07-01,10,1.35,0.285,1.88,1.6565,-48.0,-0.03,-2.22,0.0,0.0,-1.68,-7.24,0.17,0.14,2.62,-54.5,26.67,-13.92,9.08,0.0,3.76,19.66,-18.43,-11.63,3.76,2.23,0.0,0.25,2.23,24.25,-2.28,-3.64,-3.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+5+6+7+8+10,1+2+3+5+6,1+2+3+4+5+6+7+10,2,102,75,0.19,-0.13,16,2
7005,B.I.G. INDUSTRIES BERHAD,Industrial Products & Services,2020-06-01,10,0.595,0.17,0.63,0.54,-15.0,-0.04,-6.72,0.0,0.0,-7.19,-6.91,0.03,0.03,-4.78,-9.0,21.5,6.25,14.08,0.0,-16.29,21.61,-11.68,-12.44,-16.29,0.0,0.0,0.0,0.0,0.0,-9.4,-15.35,-8.97,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1+3+4+6+7+10,1+3+4+6+8+9+10,1+2+3+4+5+6+7+8+9+10,+,83,32,-0.05,-0.03,9,3
7006,LATITUDE TREE HOLDINGS BERHAD,Consumer Products & Services,2020-06-01,10,4.41,1.667,4.706,6.12,18.0,0.24,5.44,0.06,1.36,3.91,2.94,0.05,0.03,5.17,3.8,28.67,16.24,9.98,0.0,14.4,6.9,5.96,9.03,14.4,2.61,1.81,2.0,2.61,22.74,-4.49,-0.72,3.05,-26.41,-4.89,0.0,-36.72,-25.8,-4.5,1,0,1,1+2+3+8+10,+,1+3+4+5+9+10,+,501,685,0.19,0.18,27,50
7013,HUBLINE BERHAD,Transportation & Logistics,2020-09-01,10,0.045,0.03,0.09,0.04,-3.0,-0.02,-44.44,0.0,0.0,-40.25,-41.11,0.35,0.35,-59.42,-5.75,3.0,-1.38,2.62,0.0,-1616.85,3550.34,-14.81,-292.37,-1616.85,0.0,0.0,0.0,0.0,0.0,12.86,5.42,-14.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5+6+7+8+9+10,1+2+3+4+5+6+8+10,1+2+3+4+5+6+7+8+9+10,3+4+5,570,135,-0.61,-0.02,28,33
7014,YLI HOLDINGS BERHAD,Industrial Products & Services,2020-03-01,10,0.365,0.15,0.49,1.16,-8.0,-0.05,-13.7,0.0,0.0,-3.9,-6.25,0.0,0.01,-8.22,-81.0,105.0,12.0,57.15,0.0,-21.28,27.7,-44.36,-25.13,-21.28,0.51,1.11,0.67,0.51,0.0,-3.09,-4.85,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+6+8+10,1+2+3+5+6+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+5+6+7+8+9+10,77,97,-0.41,-0.08,0,-8
7016,CHUAN HUAT RESOURCES BHD,Industrial Products & Services,2018-12-01,10,0.425,0.18,0.475,1.75,-7.0,-0.06,-14.12,0.0,0.0,-3.66,2.67,0.08,0.06,1.67,4.44,12.67,8.56,6.9,0.7,14.78,6.82,15.05,13.2,14.78,4.72,2.11,2.1,4.72,0.0,2.34,0.5,0.24,-3.49,-10.08,0.0,0.0,0.7,-10.16,0,0,0,3+4+6+9+10,4,2+3+4+6+7+8+9+10,2+3,515,711,0.09,0.05,8,3
7017,KOMARKCORP BERHAD,Industrial Products & Services,2020-04-01,9,0.85,0.15,1.35,0.26,-23.0,-0.04,-4.71,0.0,0.0,-14.42,-19.22,0.24,0.2,-15.28,-28.5,-2.92,-15.71,,0.0,-13.45,11.5,-19.46,-17.01,0.0,0.37,0.0,0.67,0.0,0.0,-15.43,-22.28,-9.89,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+6,1+2+3+4+6+7+8,1+2+3+4+5+6+7+8+9,1+2+3+4,123,40,0.0,-0.03,12,-5
7018,CME GROUP BERHAD,Industrial Products & Services,2020-06-01,5,0.05,0.02,0.16,0.0578,34.0,0.0,0.0,0.0,0.0,2.6,0.48,0.02,0.03,-14.6,-1.67,5.5,1.92,5.5,0.0,-46.22,48.86,-63.1,-46.22,0.0,0.0,0.0,0.0,0.0,0.0,6.16,-0.45,-2.1,-16.9,0.0,0.0,0.0,-32.95,0.0,0,0,0,1+5,1+2+3,1+2+3+4,4,22,29,0.01,0.0,3,4
