code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2
3883,Industrial Products & Services,3.26,0.835,3.6,3.6,16.0,0.2,6.13,0.04,1.23,5.51,3.78,0.1,0.11
3891,Consumer Products & Services,0.09,0.05,0.205,0.0636,-1.0,-0.07,-77.78,0.0,0.0,-103.62,-68.46,3.71,3.64
3905,Consumer Products & Services,1.29,1.1,1.75,8.84,4.0,0.35,27.13,0.0,0.0,3.95,-6.92,0.27,0.24
4006,Consumer Products & Services,5.25,4.422,6.348,10.2959,36.0,0.15,2.86,0.3,5.71,1.43,5.33,0.01,0.01
4065,Consumer Products & Services,18.7,15.0,19.74,15.49,21.0,0.9,4.81,0.31,1.66,5.82,5.43,0.01,0.01
4081,Consumer Products & Services,0.12,0.075,0.195,0.4024,-714.0,-0.0,-0.0,0.0,0.0,-0.05,-2.79,0.0,0.0
4162,Consumer Products & Services,13.1,9.26,15.32,1.27,14.0,0.92,7.02,1.18,9.01,72.52,85.33,0.05,0.06
4197,Consumer Products & Services,2.28,1.459,2.55,2.16,18.0,0.13,5.7,0.1,4.39,5.82,5.52,0.11,0.1
4219,Consumer Products & Services,0.17,0.105,0.215,0.81,-9.0,-0.02,-11.76,0.0,0.0,-2.42,-1.58,0.81,0.81
4235,Industrial Products & Services,0.575,0.12,0.77,1.79,-1.0,-0.46,-80.0,0.0,0.0,-25.53,-26.7,0.07,0.05
4243,Industrial Products & Services,0.425,0.2,0.575,1.71,-1.0,-0.51,-120.0,0.01,2.35,-29.61,-10.65,0.19,0.11
4324,Energy,5.83,2.2,7.33,7.1637,17.0,0.34,5.83,0.0,0.0,4.7,1.73,0.26,0.3
4359,Technology,0.32,0.06,0.395,0.53,134.0,0.0,0.0,0.0,0.0,0.45,0.38,0.28,0.29
4405,Consumer Products & Services,1.08,0.98,1.34,4.47,-7.0,-0.14,-12.96,0.04,3.7,-3.23,1.49,0.2,0.19
4456,Technology,0.37,0.07,0.315,0.26,-41.0,-0.01,-2.7,0.0,0.0,-3.42,6.5,0.04,0.05
4588,Consumer Products & Services,2.88,1.65,4.19,3.2498,13.0,0.23,7.99,0.06,2.08,7.05,9.84,0.34,0.45
4634,Transportation & Logistics,0.995,0.52,1.42,1.76,-3.0,-0.32,-32.16,0.0,0.0,-17.91,-9.06,0.36,0.12
4677,Utilities,0.66,0.581,1.016,1.17,-36.0,-0.02,-3.03,0.0,0.0,-1.58,-1.47,2.79,2.7
4707,Consumer Products & Services,137.3,120.0,147.4,2.53,58.0,2.35,1.71,2.8,2.04,93.05,102.01,0.32,0.27
4715,Consumer Products & Services,2.57,1.83,2.954,2.71,-9.0,-0.29,-11.28,0.2,7.78,-10.71,7.6,0.65,0.5
4731,Industrial Products & Services,4.23,3.91,11.496,5.15,16.0,0.26,6.15,0.23,5.44,5.03,16.3,0.14,0.14
4758,Industrial Products & Services,1.15,0.363,1.2,1.43,-122.0,-0.01,-0.87,0.0,0.0,-0.66,-3.09,0.21,0.26
4847,Consumer Products & Services,0.145,0.025,0.255,-0.11,-2.0,-0.08,-55.17,0.0,0.0,76.18,0.0,0.0,0.0
4898,Financial Services,0.65,0.335,0.655,1.33,-7.0,-0.1,-15.38,0.01,1.54,-7.22,6.06,0.15,0.21
4944,Industrial Products & Services,0.625,0.322,0.961,1.7,-6.0,-0.1,-16.0,0.0,0.0,-5.86,-7.4,0.11,0.14
4952,Real Estate Investment Trusts,1.0,0.58,1.0,1.2573,39.0,0.03,3.0,0.0,0.0,2.03,4.53,0.45,0.44
4995,Industrial Products & Services,0.7,0.18,0.9,0.26,-27.0,-0.03,-4.29,0.0,0.0,-9.96,-37.66,0.01,0.01
5000,Industrial Products & Services,0.975,0.655,1.86,0.8,-24.0,-0.04,-4.1,0.0,0.0,-5.13,-11.08,0.56,0.59
5001,Industrial Products & Services,0.93,0.18,0.94,0.59,-16.0,-0.06,-6.45,0.0,0.0,-9.95,0.49,0.28,0.28
5005,Technology,8.68,1.53,9.08,1.9758,127.0,0.07,0.81,0.06,0.69,3.45,-0.69,0.09,0.08
5007,Industrial Products & Services,1.03,0.68,1.41,1.97,354.0,0.0,0.0,0.02,1.46,0.15,0.42,0.0,0.0
5008,Consumer Products & Services,3.9,2.89,4.01,4.74,11.0,0.37,9.49,0.2,5.13,7.8,8.58,0.19,0.17
5009,Industrial Products & Services,0.645,0.565,1.01,2.61,-2.0,-0.33,-51.16,0.0,0.0,-12.62,-9.5,0.04,0.05
5010,Industrial Products & Services,2.28,1.23,2.45,3.07,12.0,0.19,8.33,0.1,4.39,6.21,4.28,0.03,0.04
5011,Technology,1.57,0.55,1.75,1.7988,16.0,0.1,6.37,0.0,0.0,5.44,-0.77,0.01,0.03
5014,Transportation & Logistics,5.35,3.92,7.2,5.3073,-22.0,-0.24,-4.49,0.15,2.8,-4.56,5.19,0.42,0.41
5015,Industrial Products & Services,2.23,1.5,2.66,6.35,-66.0,-0.03,-1.35,0.1,4.48,-0.53,2.17,0.01,0.01
5016,Consumer Products & Services,1.27,1.11,1.72,4.4,-2.0,-0.59,-46.46,0.0,0.0,-13.36,-2.06,0.04,0.05
5021,Industrial Products & Services,0.265,0.115,0.365,0.66,-7.0,-0.04,-15.09,0.0,0.0,-5.58,-3.96,0.05,0.13
5022,Consumer Products & Services,0.32,0.2,0.4,0.51,-38.0,-0.01,-3.12,0.02,5.0,-1.65,-1.42,0.0,0.0
5024,Consumer Products & Services,0.945,0.745,1.08,0.18,20.0,0.05,5.29,0.06,6.35,26.67,26.79,0.0,0.0
5025,Industrial Products & Services,0.21,0.03,0.31,0.068,-18.0,-0.01,-4.76,0.0,0.0,-16.91,-18.27,0.0,0.0
5028,Technology,1.55,0.45,1.85,1.16,11.0,0.14,9.03,0.0,0.0,12.18,6.78,0.13,0.13
5032,Transportation & Logistics,4.05,3.27,4.98,2.9803,17.0,0.24,5.93,0.14,3.46,8.16,9.93,0.91,1.05
5035,Industrial Products & Services,1.02,0.49,0.92,2.2946,9.0,0.11,10.78,0.0,0.0,4.99,7.66,0.03,0.02
5036,Technology,0.545,0.115,0.6,0.399,-20.0,-0.03,-5.5,0.0,0.0,-6.97,-13.85,0.21,0.23
5037,Industrial Products & Services,0.02,0.01,0.05,0.04,-7.0,-0.0,-0.0,0.0,0.0,-6.75,-7.86,0.03,0.0
5041,Utilities,0.85,0.725,1.1,2.12,25.0,0.03,3.53,0.04,4.12,1.63,3.66,0.35,0.42
5048,Industrial Products & Services,0.975,0.395,1.09,1.34,-56.0,-0.02,-2.05,0.0,0.0,-1.31,-2.91,0.0,0.0
5056,Industrial Products & Services,0.61,0.42,0.835,1.58,201.0,0.0,0.0,0.01,1.02,0.19,-0.13,0.08,0.09
5060,Industrial Products & Services,0.005,0.005,0.005,-0.76,0.0,-0.03,-600.0,0.0,0.0,3.42,0.0,0.0,0.0
5065,Industrial Products & Services,1.85,0.7,2.17,2.44,11.0,0.17,9.19,0.03,1.62,7.13,7.79,0.06,0.04
5066,Consumer Products & Services,0.66,0.295,0.87,0.42,21.0,0.03,4.55,0.02,2.42,7.52,1.4,0.12,0.14
5068,Industrial Products & Services,0.22,0.05,0.295,0.09,92.0,0.0,0.0,0.0,0.0,2.67,5.24,0.0,0.01
5071,Energy,0.725,0.53,1.36,2.0301,-3.0,-0.25,-34.48,0.0,0.0,-12.55,-9.29,0.07,0.03
5072,Industrial Products & Services,0.37,0.09,0.545,0.63,36.0,0.01,2.7,0.0,0.81,1.65,0.5,0.0,0.0
5077,Transportation & Logistics,0.5,0.18,0.675,0.3337,12.0,0.04,8.0,0.0,0.0,12.2,-1.96,0.82,1.24
5078,Transportation & Logistics,0.12,0.04,0.23,0.1159,7.0,0.02,16.67,0.0,0.0,15.19,-74.51,4.18,0.48
5079,Consumer Products & Services,2.09,0.035,4.05,0.15,-27.0,-0.08,-3.83,0.0,0.0,-51.53,-67.22,0.5,0.45
5080,Consumer Products & Services,0.81,0.3,1.8,1.43,11.0,0.08,9.88,0.01,1.48,5.28,4.36,0.1,0.09
5081,Consumer Products & Services,0.445,0.37,0.54,0.73,80.0,0.01,2.25,0.02,3.93,0.75,2.94,0.16,0.14
5082,Industrial Products & Services,1.72,0.14,3.45,0.57,-13.0,-0.14,-8.14,0.0,0.0,-23.81,-21.07,0.04,0.03
5087,Industrial Products & Services,0.48,0.14,0.825,1.19,-22.0,-0.02,-4.17,0.0,0.0,-1.82,-2.7,0.09,0.1
5088,Financial Services,1.09,0.615,1.25,1.55,16.0,0.07,6.42,0.0,0.0,4.3,2.0,0.0,0.0
5094,Industrial Products & Services,1.22,0.54,1.47,2.21,20.0,0.06,4.92,0.07,5.41,2.7,4.27,0.0,0.0
5095,Industrial Products & Services,0.67,0.23,0.835,0.74,29.0,0.02,2.99,0.04,5.97,3.08,3.32,0.02,0.03
5098,Industrial Products & Services,0.505,0.17,0.775,1.59,-10.0,-0.05,-9.9,0.0,0.0,-3.09,-1.2,0.2,0.2
5099,Consumer Products & Services,0.765,0.5,1.28,0.35,-1.0,-0.91,-118.95,0.0,0.0,-259.29,-5.14,8.75,2.28
5100,Industrial Products & Services,1.41,0.61,1.76,1.08,9.0,0.16,11.35,0.06,4.26,14.35,11.39,0.0,0.0
5101,Industrial Products & Services,0.42,0.09,0.53,1.34,-10.0,-0.04,-9.52,0.0,0.0,-3.19,-3.66,0.06,0.07
5102,Consumer Products & Services,2.64,1.5,3.79,1.1456,12.0,0.21,7.95,0.04,1.7,18.62,26.96,0.12,0.05
5104,Consumer Products & Services,0.095,0.03,0.13,0.1,-446.0,-0.0,-0.0,0.0,0.0,-0.2,-7.23,0.02,0.02
5105,Industrial Products & Services,2.86,1.588,3.167,9.1596,1.0,3.3,115.38,0.06,2.1,36.08,55.86,0.43,0.43
5106,Real Estate Investment Trusts,1.93,1.66,2.25,1.4719,20.0,0.1,5.18,0.09,4.8,6.69,11.18,0.23,0.24
5107,Consumer Products & Services,1.16,0.21,1.39,1.41,-8.0,-0.14,-12.07,0.0,0.0,-9.83,-14.44,0.06,0.03
5109,Real Estate Investment Trusts,0.845,0.69,1.38,1.5117,-107.0,-0.01,-1.18,0.07,7.95,-0.52,0.36,0.79,0.8
5110,Real Estate Investment Trusts,1.1,1.05,1.29,1.451,21.0,0.05,4.55,0.08,7.67,3.54,2.77,0.4,0.0
5111,Real Estate Investment Trusts,0.565,0.49,0.78,1.9002,23.0,0.02,3.54,0.02,4.3,1.31,1.45,0.48,0.0
5115,Energy,0.085,0.03,0.165,0.35,-1.0,-0.07,-82.35,0.0,0.0,-20.26,-21.68,0.03,0.23
5116,Real Estate Investment Trusts,1.35,1.25,1.45,1.3166,14.0,0.09,6.67,0.08,5.74,7.07,7.99,0.08,0.68
5120,Real Estate Investment Trusts,0.4,0.32,0.5,1.2254,13.0,0.03,7.5,0.03,8.38,2.49,2.8,0.58,0.53
5121,Real Estate Investment Trusts,0.56,0.49,0.98,1.3276,-44.0,-0.01,-1.79,0.08,13.88,-0.96,1.84,0.92,0.9
5123,Real Estate Investment Trusts,0.915,0.5,0.955,1.1984,14.0,0.07,7.65,0.07,7.74,5.65,2.16,0.64,0.38
5125,Industrial Products & Services,0.46,0.248,0.52,0.88,16.0,0.03,6.52,0.01,1.74,3.2,5.78,0.08,0.09
5127,Real Estate Investment Trusts,0.645,0.5,0.77,1.3547,12.0,0.05,7.75,0.06,9.61,3.94,4.57,0.83,0.62
5130,Real Estate Investment Trusts,1.34,0.805,1.35,1.2987,13.0,0.1,7.46,0.06,4.48,7.89,1.57,0.53,0.54
5131,Consumer Products & Services,1.82,0.95,1.85,1.2738,18.0,0.1,5.49,0.17,9.34,7.98,8.19,0.0,0.0
5132,Energy,0.625,0.34,0.915,0.85,30.0,0.02,3.2,0.04,7.04,2.49,9.73,0.06,0.06
5133,Energy,1.06,0.385,1.37,1.18,12.0,0.09,8.49,0.06,5.66,7.31,17.34,0.01,0.01
5134,Industrial Products & Services,3.74,2.7,3.9,4.59,12.0,0.32,8.56,0.05,1.34,7.01,5.35,0.01,0.01
5136,Transportation & Logistics,0.695,0.39,0.85,1.26,2.0,0.35,50.36,0.16,23.02,27.57,28.12,0.16,0.15
5139,Financial Services,10.84,7.7,14.38,6.04,13.0,0.82,7.56,0.36,3.34,13.53,15.11,3.69,3.21
5140,Transportation & Logistics,5.0,0.65,4.58,2.27,41.0,0.12,2.4,0.02,0.4,5.41,2.2,0.51,0.58
5141,Energy,1.2,0.71,3.01,1.42,10.0,0.12,10.0,0.0,0.0,8.14,18.06,0.45,0.48
5142,Energy,0.72,0.38,1.413,0.85,-2.0,-0.47,-65.28,0.0,0.56,-54.73,2.49,0.6,0.45
5143,Industrial Products & Services,0.79,0.33,1.47,0.36,17.0,0.05,6.33,0.02,2.85,12.81,12.71,0.0,0.0
5145,Transportation & Logistics,0.155,0.125,0.7,0.61,-2.0,-0.09,-58.06,0.0,0.0,-14.02,-10.51,0.1,0.11
5147,Industrial Products & Services,1.35,0.35,1.48,0.63,12.0,0.11,8.15,0.04,2.96,17.21,15.72,0.07,0.08
5149,Transportation & Logistics,0.225,0.14,0.385,0.4969,-1.0,-0.44,-195.56,0.0,0.0,-87.97,-60.26,0.09,0.12
5151,Industrial Products & Services,0.985,0.475,1.0,0.24,20.0,0.05,5.08,0.03,3.25,20.71,1.96,0.06,0.07
5152,Industrial Products & Services,0.59,0.46,0.8,0.73,10.0,0.06,10.17,0.0,0.0,7.89,15.66,0.1,0.08
5156,Consumer Products & Services,0.06,0.05,0.175,0.71,9.0,0.01,16.67,0.0,0.0,0.92,1.64,0.0,0.0
5157,Consumer Products & Services,0.345,0.08,0.67,0.2254,-2.0,-0.19,-55.07,0.0,0.0,-84.12,-70.85,0.17,0.23
5159,Consumer Products & Services,0.895,0.43,0.965,1.51,9.0,0.1,11.17,0.03,3.35,6.79,6.29,0.01,0.02
5160,Consumer Products & Services,0.635,0.308,0.965,0.61,11.0,0.06,9.45,0.02,2.36,9.08,14.22,0.0,0.0
5161,Technology,0.425,0.13,0.87,0.4408,35.0,0.01,2.35,0.0,0.0,2.75,2.88,0.0,0.0
5162,Technology,2.48,0.7,2.76,1.83,13.0,0.19,7.66,0.06,2.22,10.52,9.93,0.0,0.0
5163,Industrial Products & Services,0.665,0.35,0.73,0.28,14.0,0.05,7.52,0.0,0.0,16.71,15.6,1.09,0.49
5165,Industrial Products & Services,0.505,0.34,0.63,0.6197,-9.0,-0.06,-11.88,0.0,0.0,-9.39,-10.8,0.38,0.39
5166,Consumer Products & Services,0.05,0.015,0.09,0.14,-2.0,-0.03,-60.0,0.0,0.0,-22.29,-17.79,1.22,0.95
5167,Industrial Products & Services,0.715,0.53,0.84,1.02,13.0,0.06,8.39,0.01,1.4,5.48,2.8,0.02,0.02
5168,Health Care,12.9,5.68,21.16,1.22,23.0,0.55,4.26,0.08,0.6,45.0,18.08,0.06,0.08
5170,Industrial Products & Services,0.41,0.1,0.625,46.0,-1.0,-0.28,-68.29,0.0,0.0,-0.61,-42.48,0.57,0.53
5172,Consumer Products & Services,0.105,0.035,0.98,0.0569,-7.0,-0.01,-9.52,0.0,0.0,-25.48,-24.86,0.38,1.08
5173,Transportation & Logistics,0.32,0.115,0.395,0.78,-3.0,-0.12,-37.5,0.0,0.0,-15.36,-14.77,0.07,0.08
5176,Real Estate Investment Trusts,1.41,1.34,1.92,1.4815,29.0,0.05,3.55,0.07,5.2,3.23,4.35,0.04,0.04
5178,Industrial Products & Services,0.125,0.025,0.15,0.0561,-4.0,-0.03,-24.0,0.0,0.0,-54.9,-27.86,0.2,0.97
5180,Real Estate Investment Trusts,0.6,0.59,0.985,1.1643,0.0,0.0,0.0,0.03,5.0,0.0,2.76,0.49,0.48
5183,Industrial Products & Services,7.49,4.0,7.96,3.79,40.0,0.19,2.54,0.18,2.4,4.96,9.31,0.09,0.08
5184,Industrial Products & Services,1.47,0.605,1.6,2.01,10.0,0.14,9.52,0.0,0.0,7.19,13.0,1.21,1.31
5185,Financial Services,1.68,1.25,2.04,4.61,10.0,0.17,10.12,0.07,4.17,3.77,5.42,0.38,0.4
5186,Energy,0.46,0.255,0.84,1.2375,-2.0,-0.24,-52.17,0.0,0.0,-19.14,-1.43,0.12,0.08
5187,Consumer Products & Services,0.19,0.03,0.225,0.42,-8.0,-0.02,-10.53,0.0,0.0,-5.67,5.06,0.07,0.0
5188,Consumer Products & Services,0.05,0.02,0.085,0.18,-15.0,-0.0,-0.0,0.0,0.0,-1.83,0.13,0.0,0.0
5192,Industrial Products & Services,0.605,0.2,0.95,0.81,-42.0,-0.01,-1.65,0.0,0.0,-1.77,-2.57,0.03,0.03
5195,Technology,0.245,0.035,0.29,0.1435,-2.0,-0.12,-48.98,0.0,0.0,-80.84,-77.16,0.0,0.2
5196,Consumer Products & Services,1.51,1.0,1.83,0.9709,-44.0,-0.03,-1.99,0.02,1.32,-3.54,-5.61,1.21,1.26
5197,Industrial Products & Services,0.84,0.61,1.14,1.66,-10.0,-0.08,-9.52,0.05,5.95,-4.89,-3.93,0.0,0.0
5198,Industrial Products & Services,0.405,0.255,0.495,0.9,22.0,0.02,4.94,0.0,0.0,2.02,1.17,0.04,0.06
5199,Energy,0.64,0.245,0.92,0.75,-20.0,-0.03,-4.69,0.0,0.0,-4.28,-4.01,0.01,0.01
5202,Consumer Products & Services,0.57,0.23,0.985,2.17,-2.0,-0.24,-42.11,0.0,0.0,-11.0,-16.56,0.39,0.37
5204,Technology,0.92,0.085,1.03,0.1976,-51.0,-0.02,-2.17,0.0,0.0,-9.21,-16.01,0.23,0.23
5208,Industrial Products & Services,1.18,0.815,2.891,1.42,18.0,0.07,5.93,0.05,4.06,4.68,9.64,0.1,0.1
5209,Utilities,2.58,2.3,2.9,0.7868,16.0,0.16,6.2,0.14,5.47,19.93,18.39,0.15,0.18
5210,Energy,0.36,0.11,0.41,0.52,-8.0,-0.04,-11.11,0.0,0.0,-8.29,1.78,2.35,2.17
5211,Industrial Products & Services,1.49,1.22,1.83,1.71,18.0,0.08,5.37,0.07,5.01,4.8,7.91,0.4,0.24
5212,Real Estate Investment Trusts,1.38,1.34,1.82,1.2421,91.0,0.02,1.45,0.04,2.99,1.22,6.6,0.45,0.54
5216,Technology,0.495,0.272,0.835,0.0951,30.0,0.02,4.04,0.02,3.03,17.46,23.22,0.22,0.23
5218,Energy,0.125,0.06,0.25,0.58,0.0,-0.26,-208.0,0.0,0.0,-45.1,-41.32,0.86,0.87
5219,Industrial Products & Services,1.07,0.596,1.282,0.8283,16.0,0.07,6.54,0.01,0.93,8.03,10.32,1.34,1.35
5220,Industrial Products & Services,0.53,0.18,0.565,0.911,13.0,0.04,7.55,0.0,0.0,4.52,1.0,0.02,0.02
5223,Industrial Products & Services,0.97,0.24,0.885,2.62,6.0,0.16,16.49,0.0,0.0,5.99,1.98,0.12,0.12
5225,Health Care,5.08,4.55,5.88,2.42,-496.0,-0.01,-0.2,0.04,0.79,-0.42,1.9,0.43,0.41
5227,Real Estate Investment Trusts,1.67,1.43,2.0,1.0675,25.0,0.07,4.19,0.07,4.04,6.22,8.37,0.32,0.32
5228,Financial Services,1.39,1.09,1.7,1.43,14.0,0.1,7.19,0.07,5.22,6.85,8.35,0.3,0.43
5229,Industrial Products & Services,0.01,0.01,0.01,-0.002,-14.0,-0.0,-0.0,0.0,0.0,35.0,8.2,0.0,0.0
5230,Financial Services,0.4,0.2,0.505,0.76,11.0,0.04,10.0,0.0,0.0,4.91,9.33,0.01,0.0
5231,Consumer Products & Services,0.335,0.185,0.59,0.75,22.0,0.02,5.97,0.0,0.0,2.07,1.73,0.35,0.24
5232,Industrial Products & Services,0.485,0.2,0.695,1.17,24.0,0.02,4.12,0.0,0.0,1.74,1.59,0.17,0.18
5235SS,Real Estate Investment Trusts,7.0,6.85,8.39,7.21,-76.0,-0.09,-1.29,0.3,4.29,-1.29,15.58,0.37,0.45
5237,Financial Services,0.965,0.49,1.29,2.0,63.0,0.02,2.07,0.0,0.0,0.77,2.27,0.01,0.0
5238,Consumer Products & Services,0.07,0.035,0.15,-0.28,0.0,-0.3,-428.57,0.0,0.0,108.43,-182.78,0.0,39.19
5242,Consumer Products & Services,0.21,0.19,0.365,0.37,-31.0,-0.01,-4.76,0.0,0.0,-1.81,-5.01,0.12,0.16
5243,Energy,0.13,0.09,0.35,0.3474,91.0,0.0,0.0,0.0,0.0,0.4,1.19,0.33,0.36
5246,Transportation & Logistics,4.32,2.97,4.69,0.8297,23.0,0.19,4.4,0.12,2.67,23.13,24.29,0.48,0.48
5247,Consumer Products & Services,0.76,0.26,1.23,0.48,165.0,0.0,0.0,0.01,1.32,0.96,0.05,0.04,0.05
5248,Consumer Products & Services,1.39,0.935,1.99,0.4301,25.0,0.05,3.6,0.07,5.36,12.72,19.49,0.12,0.14
5250,Consumer Products & Services,1.29,1.21,1.45,0.0743,43.0,0.03,2.33,0.02,1.78,39.97,55.67,10.29,5.45
5255,Energy,0.115,0.035,0.535,0.1327,9.0,0.01,8.7,0.0,0.0,9.95,-19.21,0.87,0.7
5256,Energy,0.095,0.025,0.16,0.53,-1.0,-0.14,-147.37,0.0,0.0,-27.36,-21.9,1.5,0.01
5257,Energy,0.685,0.325,1.25,0.7283,23.0,0.03,4.38,0.0,0.73,4.11,8.07,0.17,0.2
5258,Financial Services,4.02,2.79,4.58,3.64,11.0,0.37,9.2,0.13,3.13,10.06,14.41,0.41,0.42
5259,Transportation & Logistics,0.23,0.2,0.425,0.39,-2.0,-0.1,-43.48,0.0,0.0,-25.87,14.86,0.58,0.78
5260,Consumer Products & Services,0.3,0.149,0.532,0.75,-3.0,-0.11,-36.67,0.0,0.0,-14.44,-15.09,0.52,0.54
5264,Utilities,0.885,0.645,1.02,1.1,13.0,0.07,7.91,0.07,7.4,6.39,5.02,1.65,1.73
5265,Industrial Products & Services,0.08,0.018,0.18,0.072,-31.0,-0.0,-0.0,0.0,0.0,-3.61,-16.86,0.16,1.23
5267,Transportation & Logistics,0.345,0.28,0.69,0.82,-13.0,-0.03,-8.7,0.0,0.0,-3.29,0.59,0.54,0.51
5269,Real Estate Investment Trusts,0.58,0.5,0.86,1.0797,13.0,0.04,6.9,0.05,8.19,4.17,5.81,1.01,0.14
5271,Industrial Products & Services,1.81,0.675,1.87,0.8861,38.0,0.05,2.76,0.05,2.56,5.33,5.23,0.0,0.0
5272,Utilities,0.83,0.805,1.109,0.55,13.0,0.07,8.43,0.05,5.96,11.91,14.34,1.65,1.84
5273,Industrial Products & Services,1.65,0.4,1.64,0.81,64.0,0.03,1.82,0.02,1.21,3.17,4.3,0.18,0.19
5274,Financial Services,6.38,5.71,8.88,3.69,14.0,0.47,7.37,0.23,3.61,12.73,11.5,0.14,0.14
5275,Consumer Products & Services,0.62,0.545,1.02,0.42,-46.0,-0.01,-1.61,0.0,0.0,-3.21,10.12,0.26,0.2
5276,Industrial Products & Services,0.68,0.23,0.745,0.44,14.0,0.05,7.35,0.02,2.57,11.07,11.57,0.07,0.01
5277,Industrial Products & Services,1.05,0.375,1.23,0.1827,38.0,0.03,2.86,0.0,0.48,15.22,18.23,0.0,0.0
5278,Consumer Products & Services,0.76,0.57,1.19,0.6,22.0,0.03,3.95,0.01,1.32,5.72,8.17,0.27,0.23
5279,Energy,1.65,1.02,2.48,0.94,11.0,0.15,9.09,0.06,3.48,16.29,21.97,1.07,1.21
5280,Real Estate Investment Trusts,0.805,0.6,0.915,1.0128,19.0,0.04,4.97,0.06,7.68,4.23,6.26,0.6,0.61
5284,Industrial Products & Services,2.3,0.975,2.98,5.19,36.0,0.06,2.61,0.07,3.04,1.24,3.67,0.0,0.0
5286,Technology,5.07,1.32,5.52,0.53,65.0,0.08,1.58,0.04,0.72,14.66,16.65,0.01,0.0
5289,Industrial Products & Services,1.84,0.48,1.55,0.61,41.0,0.04,2.17,0.01,0.54,7.38,7.98,0.0,0.0
5291,Industrial Products & Services,0.5,0.26,0.535,0.37,23.0,0.02,4.0,0.01,2.48,5.84,6.69,0.15,0.18
5292,Technology,12.88,1.0,13.52,0.43,104.0,0.12,0.93,0.02,0.16,28.86,28.9,0.02,0.02
5295,Consumer Products & Services,0.505,0.242,0.716,0.1968,17.0,0.03,5.94,0.01,1.98,14.68,33.72,0.07,0.15
5296,Consumer Products & Services,3.15,1.5,3.24,0.0853,44.0,0.07,2.22,0.01,0.23,84.76,73.42,1.75,3.65
5347,Utilities,9.67,9.5,13.1,9.4463,18.0,0.53,5.48,1.0,10.34,5.63,7.82,1.35,1.2
5371,Industrial Products & Services,0.735,0.63,1.02,2.87,-4.0,-0.17,-23.13,0.02,2.72,-6.01,-7.65,0.08,0.09
5436,Industrial Products & Services,3.88,2.521,4.14,3.06,11.0,0.34,8.76,0.1,2.58,11.15,7.75,0.02,0.0
5517,Consumer Products & Services,3.95,3.88,5.12,2.19,-54.0,-0.07,-1.77,0.15,3.8,-3.32,5.97,0.0,0.0
5533,Consumer Products & Services,0.64,0.3,0.755,1.86,-3.0,-0.19,-29.69,0.0,0.0,-10.35,-13.28,0.08,0.1
5568,Industrial Products & Services,0.535,0.305,0.68,1.42,16.0,0.03,5.61,0.0,0.0,2.38,2.4,0.0,0.0
5576,Industrial Products & Services,0.35,0.155,0.47,1.1,113.0,0.0,0.0,0.0,0.0,0.28,0.65,0.07,0.07
5592,Consumer Products & Services,0.365,0.3,0.45,1.04,-7.0,-0.05,-13.7,0.0,0.0,-4.9,-3.09,0.0,0.0
5614,Transportation & Logistics,0.56,0.22,0.8,1.1175,2.0,0.25,44.64,0.0,0.0,22.43,8.23,0.27,0.31
5649,Industrial Products & Services,0.28,0.1,0.295,0.52,-4.0,-0.07,-25.0,0.0,0.0,-12.79,-13.29,0.17,0.15
5657,Consumer Products & Services,0.145,0.065,0.3,1.52,0.0,-0.37,-255.17,0.0,0.0,-24.32,-24.02,2.99,3.1
5665,Industrial Products & Services,0.665,0.33,0.965,1.08,-1.0,-0.75,-112.78,0.0,0.0,-69.81,-61.2,0.04,0.04
5673,Industrial Products & Services,1.02,0.175,1.26,0.436,-2.0,-0.42,-41.18,0.0,0.0,-97.11,-69.52,0.21,0.16
5681,Consumer Products & Services,19.34,17.08,23.48,5.7,61.0,0.32,1.65,0.85,4.4,5.53,13.97,0.02,0.03
5797,Industrial Products & Services,1.43,0.7,2.02,3.89,28.0,0.05,3.5,0.0,0.0,1.33,-0.22,0.0,0.0
5819,Financial Services,17.4,11.7,19.68,13.71,15.0,1.17,6.72,0.36,2.07,8.53,9.47,0.1,0.1
5835,Industrial Products & Services,0.105,0.025,0.15,0.13,1.0,0.1,95.24,0.0,0.0,74.08,-159.15,0.2,0.97
5843,Industrial Products & Services,0.83,0.265,1.09,1.81,18.0,0.05,6.02,0.0,0.0,2.61,2.57,0.51,0.55
5878,Health Care,0.935,0.72,1.04,0.44,25.0,0.04,4.28,0.02,2.14,8.66,10.9,1.27,1.4
5908,Consumer Products & Services,3.24,1.68,3.86,4.1344,10.0,0.31,9.57,0.0,0.0,7.5,6.42,0.9,1.02
5916,Industrial Products & Services,2.51,0.44,2.35,0.91,-78.0,-0.03,-1.2,0.02,0.8,-3.55,8.56,0.21,0.21
5983,Consumer Products & Services,3.2,2.5,4.06,4.49,10.0,0.33,10.31,0.22,6.88,7.3,13.44,0.0,0.01
6009,Financial Services,0.845,0.75,0.945,1.01,-25.0,-0.03,-3.55,0.06,7.4,-3.4,-3.51,0.32,0.32
6033,Utilities,16.14,12.978,18.457,6.3101,16.0,1.01,6.26,0.82,5.08,15.95,14.76,0.16,0.29
6068,Consumer Products & Services,0.445,0.16,0.625,0.7297,10.0,0.05,11.24,0.01,2.25,6.25,10.29,0.17,0.16
