code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,Price A5,Price A10,Price B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EY avg,EY std,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,Revenue GR 3Y avg,Revenue GR 5Y avg,Revenue GR 10Y avg,NP GR 3Y avg,NP GR 5Y avg,NP GR 10Y avg,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,check NP,check EPS GR,check OCF,neg Revenue GR,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,intrinsic 3Y,intrinsic 5Y,intrinsic 10Y,Price A3,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
0056,GRAND-FLO BERHAD,Technology,2020-12-01,10,1.0,0.12,0.0,0.23,0.15,0.39,0.61,0.218,0.73,0.2107,65.0,0.01,1.64,0.0,0.0,4.41,5.33,0.0,0.0,7.54,-9.0,32.5,11.75,17.97,0.0,4.67,9.58,-2.69,-1.34,4.67,1.59,1.67,1.0,1.59,22.32,-9.59,-8.6,1.14,-13.96,-2.69,0.0,-25.24,-15.2,-5.13,0,0,0,1+3+4+5+7,5,2+3+4+5+7+9,1+5+6+7,75,77,0.03,0.01,6,-24,0.73,0.31,0.2,0.55,0,0,0.0,0.0,0.0,0.0,1.0
0060,VORTEX CONSOLIDATED BERHAD,Technology,2020-03-01,9,1.5,-0.04,-0.0,-0.08,-0.08,0.23,0.135,0.135,0.428,0.1534,-22.0,-0.01,-7.41,0.0,0.0,-3.98,-15.41,0.02,0.06,-7.49,-2.5,9.5,3.5,7.25,0.0,-113.37,136.55,-76.49,-49.89,0.0,0.0,0.0,0.0,0.0,0.0,1.38,-7.28,26.72,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+9,1+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9,1+3+4+5+6+7+8+9,10,142,-0.31,-0.12,0,-5,-0.1,-0.1,-0.1,-0.08,0,0,0.5,0.0,0.0,0.0,1.0
0065,EXCEL FORCE MSC BERHAD,Technology,2019-12-01,10,1.5,2.06,0.01,0.43,0.38,0.45,0.48,0.34,0.67,0.17,27.0,0.02,4.17,0.01,2.08,10.35,9.01,0.0,0.0,31.82,46.0,160.0,103.0,72.7,0.49,2.36,0.95,2.09,1.71,2.36,2.16,2.09,1.54,2.16,78.48,0.72,0.98,6.6,-5.59,0.5,0.0,0.49,-7.92,-5.89,1,0,0,4+10,+,2+3+4+5+8+10,1,13,23,0.01,0.01,5,-23,0.34,0.57,0.5,0.26,2,3,0.5,0.0,0.0,0.0,1.0
0066,VSOLAR GROUP BERHAD,Technology,2020-06-01,10,1.0,0.1,-0.0,-0.08,-0.08,0.06,0.03,0.021,0.14,0.0326,-4.0,-0.01,-33.33,0.0,0.0,-23.01,-27.0,0.0,0.01,-154.33,-12.5,-6.5,-9.5,,0.0,-10.07,7.65,-5.13,-7.33,-10.07,0.0,0.0,0.0,0.0,0.0,17.47,8.93,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+5+7+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,4,3,-0.02,-0.01,0,-2,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
0068,ASDION BERHAD,Technology,2020-09-01,10,1.0,0.2,-0.0,-0.22,-0.22,0.32,0.45,0.065,0.845,0.0283,-14.0,-0.03,-6.67,0.0,0.0,-117.67,-132.16,0.18,0.15,-60.31,-10.25,-3.38,-6.82,3.5,0.0,-10.88,14.83,-24.88,-18.88,-10.88,0.0,0.0,0.0,0.0,0.0,-30.77,-2.18,-7.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9+10,2+4+5+6+7+9+10,6,4,0.08,-0.04,0,1,-0.3,-0.3,-0.3,-0.22,0,0,0.0,0.0,0.0,0.0,1.0
0069,VIVOCOM INTL HOLDINGS BERHAD,Technology,2018-12-01,6,1.0,0.0,0.0,0.0,0.0,0.78,0.645,0.15,2.05,0.08,129.0,0.0,0.0,0.0,0.0,6.25,-15.02,0.01,0.02,-10.08,-0.18,8.0,3.91,2.71,0.0,56.4,343.26,77.78,55.32,0.0,0.0,0.0,0.0,0.0,0.0,7.37,0.13,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+6,1,1+2+5+6,1+2+3,120,121,0.17,-0.17,24,-39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
0070,MQ TECHNOLOGY BERHAD,Technology,2018-12-01,9,1.0,0.03,-0.0,-0.08,-0.08,0.11,0.095,0.015,0.305,0.05,-9.0,-0.01,-10.53,0.0,0.0,-22.2,-12.58,0.0,0.0,-28.6,-5.0,-1.0,-3.0,6.5,0.0,-66.63,57.81,-53.33,-55.33,0.0,0.0,0.0,0.0,0.0,0.0,11.15,3.7,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+5+6+8+9,1+2+3+4+5+6+7+8,1+2+3+4+5+6+7+8+9,1+2+3+4+5+6,42,25,0.02,-0.01,7,-3,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
0079,ORION IXL BERHAD,Technology,2020-06-01,9,1.0,0.12,-0.0,-0.08,-0.08,0.09,0.07,0.045,0.17,0.1229,-8.0,-0.01,-14.29,0.0,0.0,-6.92,-3.86,0.01,0.01,-25.97,-19.0,-5.5,-12.25,,0.0,-5.73,6.25,-10.5,-7.97,0.0,0.0,0.0,0.0,0.0,0.0,16.1,7.5,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+8+9,1+3+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9,2+3+4+5+6+7+8+9,7,9,-0.01,-0.01,0,3,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
0083,NOTION VTEC BERHAD,Technology,2020-09-01,10,1.0,-0.56,-0.0,-0.08,-0.29,1.14,0.805,0.55,2.34,0.8443,-86.0,-0.01,-1.24,0.0,0.0,-1.11,1.5,0.1,0.11,4.98,7.25,104.0,55.62,46.88,0.0,2.98,7.83,5.54,4.47,2.98,1.17,0.94,0.96,1.17,14.21,-4.1,0.25,0.74,0.0,-16.42,0.0,-25.22,0.0,-18.45,0,0,0,2+3+5+7+8,6+7,1+2+5+6+7+8,2,237,243,0.11,0.01,49,35,-0.55,-0.11,-0.38,-0.41,0,0,0.0,0.0,0.0,0.0,1.0
0085,MLABS SYSTEMS BERHAD,Technology,2020-06-01,9,1.0,0.09,-0.0,-0.22,-0.22,0.15,0.04,0.035,0.371,0.136,-1.0,-0.03,-75.0,0.0,0.0,-19.85,-47.83,0.0,0.01,-210.41,-5.75,-0.22,-2.98,,0.0,-105.95,128.6,-188.07,-126.32,0.0,0.0,0.0,0.0,0.0,0.0,29.71,29.75,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+5+6+8+9,1+2+3+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9,1+2+3+4+5+7+8+9,3,8,-0.04,-0.16,0,-9,-0.3,-0.3,-0.3,-0.22,0,0,0.0,0.0,0.0,0.0,1.0
0090,ELSOFT RESEARCH BERHAD,Technology,2019-12-01,10,3.0,0.0,0.0,0.0,0.0,0.72,0.72,0.56,1.04,0.15,698.0,0.0,0.0,0.03,4.17,0.67,15.49,0.0,0.0,43.84,13.83,54.0,33.92,31.42,26.08,2.88,1.66,4.89,3.87,2.88,1.83,4.6,3.4,1.83,54.94,-19.21,-5.76,19.02,-3.32,26.41,0.0,-18.76,-3.84,26.08,1,0,1,1+10,+,1+3+10,+,11,34,0.01,0.03,2,14,0.0,0.0,0.0,0.0,0,5,0.5,0.0,1.0,0.5,1.0
0093,SOLUTION GROUP BERHAD,Technology,2019-12-01,9,1.0,-0.0,-0.0,0.0,0.0,0.7,1.14,0.065,2.0,0.1939,-480.0,-0.0,-0.0,0.0,0.0,-1.24,-2.34,0.17,0.17,3.93,-9.5,41.0,15.75,18.0,0.0,2.96,8.58,3.9,5.43,0.0,1.13,0.0,1.54,0.0,22.51,-18.92,-12.09,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+5+8+9,1+2+8,1+2+3+7+8+9,1+3+7,11,19,0.0,0.0,3,-3,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
0097,VITROX CORPORATION BERHAD,Technology,2019-12-01,10,3.0,13.35,1.52,1.16,0.41,11.26,15.82,7.86,18.16,1.2054,71.0,0.22,1.39,0.04,0.27,18.56,17.78,0.07,0.09,26.59,34.94,86.47,60.7,48.6,6.92,3.36,1.83,2.27,2.3,3.36,0.55,0.56,0.42,0.55,13.99,13.21,14.85,34.04,10.16,44.99,0.0,6.92,9.85,44.57,1,0,1,1+5+9+10,+,1+5+8+10,+,88,340,0.05,0.17,21,86,1.78,1.55,0.55,1.34,0,0,0.0,0.0,1.0,1.0,1.0
0104,GENETEC TECHNOLOGY BERHAD,Technology,2020-03-01,9,1.5,-0.39,-0.0,-1.1,-1.1,2.91,4.46,1.12,6.55,1.79,-32.0,-0.14,-3.14,0.0,0.0,-7.81,-0.22,0.11,0.12,0.07,-7.73,13.3,2.78,5.45,0.0,663.23,1960.92,5.2,19.11,0.0,5.37,0.96,0.58,0.0,4.39,4.39,-11.25,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+4+5+7+8,3+7,1+3+4+5+6+7+8+9,2+6+9,155,80,0.12,0.0,-6,10,-1.46,-1.46,-1.46,-1.1,0,0,0.0,0.0,0.5,0.0,1.0
0106,REXIT BERHAD,Technology,2020-06-01,10,3.5,0.83,0.2,0.41,0.57,0.74,0.965,0.505,1.23,0.21,18.0,0.05,5.18,0.04,4.15,25.81,24.38,0.0,0.0,33.9,11.7,21.62,16.66,15.91,3.9,7.1,1.98,6.86,6.58,7.1,5.59,4.72,4.3,5.59,85.05,6.79,8.07,3.63,12.32,4.05,0.0,7.72,11.21,3.9,1,0,1,7+9+10,+,2+3+4+7+9+10,+,15,25,0.02,0.05,6,9,0.62,0.55,0.76,0.46,3,5,0.5,0.0,1.0,1.0,1.0
0107,EDUSPEC HOLDINGS BERHAD,Technology,2020-02-01,9,1.0,-0.18,-0.0,-0.22,-0.22,0.03,0.02,0.015,0.07,0.027,-1.0,-0.03,-150.0,0.0,0.0,-111.11,-102.73,0.38,0.73,-142.02,-0.83,13.0,6.08,16.06,0.0,-68.29,128.05,-170.77,-99.23,0.0,0.0,0.0,0.0,0.0,0.0,-25.5,-7.34,14.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+8+9,1+2+8+9,1+2+3+8+9,1+2+3+4+5,13,21,-0.11,-0.08,1,-8,-0.3,-0.3,-0.3,-0.22,0,0,0.0,0.0,0.0,0.0,1.0
0108,N2N CONNECT BERHAD,Technology,2019-12-01,10,2.0,1.68,0.33,0.31,0.55,0.67,0.73,0.515,0.995,0.47,16.0,0.05,6.85,0.02,3.42,9.64,6.21,0.03,0.06,10.89,21.0,46.0,33.5,32.9,6.6,1.3,3.46,3.91,3.31,1.3,1.35,2.64,2.28,1.35,47.1,35.96,25.14,23.96,17.38,0.0,0.0,6.6,12.06,0.0,0,0,0,1+10,9+10,2+6+8+9+10,9,15,105,-0.02,0.03,4,12,0.52,0.41,0.74,0.39,3,5,0.5,0.0,0.5,0.0,1.0
0111,K-ONE TECHNOLOGY BERHAD,Technology,2019-12-01,10,1.5,-0.13,-0.13,-0.26,-0.04,0.35,0.28,0.18,0.705,0.1405,-26.0,-0.01,-3.57,0.0,0.0,-7.69,5.95,0.0,0.0,-0.56,-10.0,36.0,13.0,17.64,12.85,-1.96,9.99,-2.41,-0.97,-1.96,0.64,0.0,1.29,0.64,1.95,5.84,-12.21,1.44,-12.47,16.87,0.0,0.0,-21.57,12.85,0,0,0,2+3+4+5+10,3+4+8+9,1+2+3+4+5+6+7+8+9+10,2+8+10,133,97,0.02,0.01,-3,7,-0.1,-0.34,-0.05,-0.08,0,0,0.0,0.0,0.5,0.0,1.0
0112,MIKRO MSC BERHAD,Technology,2020-06-01,10,2.5,0.24,0.0,0.55,0.22,0.19,0.255,0.155,0.275,0.1701,40.0,0.01,3.92,0.0,0.2,3.76,4.01,0.08,0.09,15.33,19.0,29.0,24.0,23.28,0.0,4.55,0.59,4.45,4.38,4.55,4.86,2.7,2.34,4.86,59.64,0.02,5.28,9.56,-17.56,-1.62,0.0,-39.8,-23.51,-5.92,1,0,1,2+3,+,1+2+3+8+10,+,24,50,0.01,0.01,4,10,4.8,0.73,0.29,3.6,2,0,0.5,0.0,1.0,0.0,1.0
0113,MMS VENTURES BERHAD,Technology,2019-12-01,8,2.0,0.21,0.0,0.18,0.1,0.82,0.92,0.51,1.44,0.3,103.0,0.01,1.09,0.02,2.17,3.0,12.73,0.0,0.0,14.4,6.9,34.8,20.85,18.49,0.0,4.75,6.44,8.4,7.11,0.0,1.85,2.75,2.63,0.0,26.29,6.52,1.62,21.02,-6.23,0.0,0.0,-6.89,-5.77,0.0,0,0,1,1+2+5+8,8,1+2+5+7+8,+,16,43,-0.02,0.04,1,9,0.27,0.24,0.13,0.2,0,3,0.0,0.0,1.0,0.0,1.0
0117,SMRT HOLDINGS BERHAD,Technology,2019-12-01,9,1.0,-0.07,-0.0,-0.16,-0.16,0.1,0.165,0.045,0.21,0.2609,-7.0,-0.02,-12.12,0.0,0.0,-8.51,-29.86,2.41,1.94,2.23,-1.46,8.5,3.52,8.63,0.0,6.43,81.64,47.72,0.48,0.0,0.68,0.0,0.0,0.0,4.7,20.05,2.95,34.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+5+7,1+4+5,1+2+3+4+5+6+7+8+9,4,44,141,0.05,-0.1,7,40,-0.21,-0.21,-0.21,-0.16,0,0,0.5,0.0,0.5,0.0,0.0
0118,TRIVE PROPERTY GROUP BERHAD,Technology,2020-07-01,9,0.0,-0.0,-0.0,-0.08,-0.08,0.2,0.085,0.075,0.452,0.02,-14.0,-0.01,-11.76,0.0,0.0,-29.5,-6.61,0.75,0.66,-15.77,-0.5,0.83,0.16,0.61,0.0,120.34,220.66,-115.56,-3.94,0.0,0.0,0.0,0.0,0.0,0.0,-25.12,-23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+5+6+7+8+9,1+2,1+2+3+4+5+6+7+8+9,2+4+6+7+8+9,32,4,0.07,-0.03,0,15,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,0.0
0119,APPASIA BERHAD,Technology,2019-12-01,6,1.5,-0.0,0.0,0.0,0.0,0.4,0.615,0.155,0.91,0.0807,330.0,0.0,0.0,0.0,0.0,2.35,-0.98,0.0,0.0,-29.23,-18.25,-1.4,-9.82,,0.0,-13.73,25.92,0.0,-2.19,0.0,0.0,0.0,0.0,0.0,0.0,169.68,43.67,18.09,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+5,1+2+3+4+5+6,1+2+3+4+5+6,2+3+4+5+6,15,91,-0.1,0.0,-4,6,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0.0,0.0,1.0
0120,VISDYNAMICS HOLDINGS BERHAD,Technology,2020-10-01,9,1.0,1.03,0.0,0.34,0.34,0.84,1.43,0.39,1.74,0.28,37.0,0.04,2.8,0.01,0.7,13.71,5.43,0.0,0.0,2.22,7.83,43.5,25.66,21.03,0.0,3.95,4.8,6.25,7.0,0.0,0.51,1.52,0.91,0.0,13.54,0.0,22.73,2.93,0.0,0.97,0.0,-28.86,0.0,-0.21,0,0,0,1+2+3+4+6+8+9,6+8,1+2+5+6+7+8+9,4+7+8+9,10,26,0.0,0.01,0,8,4.52,0.45,0.46,3.39,1,0,0.0,0.0,0.0,0.0,1.0
0126,MICROLINK SOLUTIONS BERHAD,Technology,2020-03-01,9,1.5,4.84,0.79,1.1,0.36,1.35,2.59,0.685,2.71,0.53,39.0,0.07,2.7,0.01,0.39,12.62,36.16,0.03,0.1,4.99,-1.63,140.0,69.18,41.93,11.25,-1.1,21.93,-16.74,-9.9,0.0,1.71,0.0,0.0,0.0,16.14,-4.28,25.99,27.15,-6.05,14.26,0.0,132.21,-9.29,11.25,0,0,0,2+3+8+9,3,1+2+3+4+5+9,6+7+8+9,22,221,0.01,0.06,0,23,0.06,1.46,0.48,0.04,1,0,0.0,0.0,0.0,0.5,1.0
0127,JHM CONSOLIDATION BERHAD,Technology,2019-12-01,10,2.5,3.39,0.39,0.32,0.32,1.41,1.99,0.785,2.67,0.39,52.0,0.04,2.01,0.02,1.01,9.85,15.89,0.16,0.18,6.68,5.67,164.0,84.84,62.14,9.82,2.58,5.17,7.95,5.16,2.58,0.28,0.94,0.57,0.28,5.55,9.85,29.02,23.83,0.0,0.0,0.0,9.82,0.0,0.0,0,0,0,1+8+10,6,1+2+5+6+9+10,6,49,257,0.0,0.05,5,26,0.25,0.42,0.42,0.19,0,1,0.5,0.0,0.5,0.5,1.0
0128,FRONTKEN CORPORATION BERHAD,Technology,2019-12-01,10,3.0,2.41,1.64,0.2,0.26,3.32,5.32,2.03,5.95,0.42,68.0,0.08,1.5,0.04,0.75,18.52,19.71,0.03,0.03,8.49,9.5,50.71,30.1,30.5,20.52,3.16,3.55,2.8,2.55,3.16,0.21,0.71,0.43,0.21,6.46,9.09,1.87,9.48,29.8,23.46,0.0,51.18,28.83,20.52,0,0,1,4+5+8+10,7,5+6+7+9+10,+,147,340,0.01,0.07,21,115,0.16,0.27,0.35,0.12,0,0,0.0,0.0,1.0,1.0,1.0
0131,DIVERSIFIED GATEWAY SOLUTIONS BERHAD,Technology,2020-06-01,9,1.0,0.03,-0.0,-0.08,-0.08,0.12,0.15,0.057,0.255,5.51,-13.0,-0.01,-6.67,0.0,2.67,-0.21,-11.28,0.01,0.01,-5.79,-12.0,5.5,-3.25,5.5,0.0,-7.42,20.5,-2.78,1.97,0.0,0.0,0.0,0.0,0.0,0.0,-31.55,-23.34,-11.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+9,1+2+7+8,1+2+3+4+7+8+9,1+4+7+8+9,62,14,-0.03,-0.01,-16,-7,-0.1,-0.1,-0.1,-0.08,0,4,0.0,0.0,0.0,0.0,1.0
0132,TECHNODEX BHD,Technology,2020-06-01,6,1.5,0.03,-0.0,-0.08,-0.08,0.13,0.19,0.035,0.335,0.04,-20.0,-0.01,-5.26,0.0,0.0,-23.25,-30.82,0.19,0.29,6.06,-3.0,-3.0,-3.0,,0.0,-5.56,12.42,-11.11,-6.67,0.0,0.0,0.0,0.0,0.0,0.0,21.92,26.82,14.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1+2+3,1+2+3+4+5+6,1+3,13,55,0.0,-0.02,4,-4,-0.1,-0.1,-0.1,-0.08,0,0,0.5,0.0,0.0,0.0,1.0
0138,MY E.G. SERVICES BERHAD,Technology,2017-06-01,10,3.0,8.14,2.6,0.11,0.14,1.48,1.98,1.09,2.27,0.3128,27.0,0.07,3.54,0.02,1.26,23.34,42.26,0.14,0.21,43.04,27.5,205.0,116.25,97.65,37.1,1.12,1.26,2.94,1.97,1.12,0.25,0.82,0.49,0.25,0.0,50.05,40.87,30.72,49.1,39.73,0.0,58.12,48.84,37.1,1,0,1,7+8+9+10,+,8+9+10,+,49,371,0.0,0.06,13,85,0.12,0.14,0.18,0.09,2,1,0.0,0.0,1.0,1.0,1.0
0143,KEY ASIC BERHAD,Technology,2020-05-01,10,1.0,0.17,-0.0,-0.15,-0.15,0.08,0.15,0.035,0.175,0.0225,-10.0,-0.02,-13.33,0.0,0.0,-69.33,-68.64,0.0,0.03,-97.21,-14.0,-2.75,-8.38,13.0,0.0,-19.13,18.75,-6.67,-13.05,-19.13,0.0,0.0,0.0,0.0,0.0,-11.32,-18.19,-16.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+5+8+9+10,1+2+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5+6+7+8+9+10,74,11,0.01,-0.02,0,-5,-0.2,-0.2,-0.2,-0.15,0,0,0.0,0.0,0.0,0.0,1.0
0145,TFP SOLUTIONS BERHAD,Technology,2019-12-01,9,1.0,0.04,-0.0,-0.08,-0.08,0.11,0.18,0.039,0.265,0.0348,-24.0,-0.01,-5.56,0.0,0.0,-21.26,-39.92,0.0,0.02,-3.62,-23.0,16.0,-3.5,29.25,0.0,-5.56,11.02,-6.58,-5.33,0.0,0.0,0.0,0.0,0.0,0.0,8.7,-0.45,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+6+9,1+2+3+4+6+9,1+2+3+4+5+6+8+9,1+2+4+6,34,88,0.0,-0.01,4,-10,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
0146,JF TECHNOLOGY BERHAD,Technology,2020-06-01,9,2.5,2.19,0.08,0.04,0.03,1.03,1.23,0.355,2.41,0.4957,89.0,0.01,0.81,0.0,0.41,2.8,23.05,0.02,0.03,11.1,196.0,242.0,219.0,219.0,7.96,0.1,0.19,0.14,0.18,0.0,0.0,0.0,0.0,0.0,28.18,2.82,8.93,11.95,21.31,27.56,0.0,7.96,21.34,27.52,0,0,0,2+9,7+8,3+5+7+8+9,2+8,8,27,0.0,0.01,1,5,0.08,0.05,0.04,0.06,0,0,0.5,0.0,0.5,0.5,1.0
0152,DGB ASIA BERHAD,Technology,2015-09-01,6,1.0,0.08,-0.0,-0.08,-0.08,0.22,0.065,0.06,0.54,0.387,-6.0,-0.01,-15.38,0.0,0.0,-2.87,-23.05,0.46,0.0,-4.7,-16.0,-0.55,-8.28,,0.0,-81.74,66.49,-114.28,-96.48,0.0,0.0,0.0,0.0,0.0,0.0,-21.7,-16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4+6,1+2+3+4,1+2+3+4+5+6,1+2+3+5+6,15,6,-0.01,-0.1,0,-11,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
0154,EA HOLDINGS BERHAD,Technology,2019-03-01,8,1.5,-0.04,-0.0,-0.08,-0.08,0.02,0.03,0.01,0.05,0.02,-3.0,-0.01,-33.33,0.0,0.0,-50.0,-29.85,0.01,0.01,-50.84,-3.5,11.5,4.0,10.0,0.0,-4.76,17.85,-13.33,-13.71,0.0,0.0,0.0,0.0,0.0,0.0,-9.42,-20.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+4+5+8,1+2+4,1+2+3+4+5+7+8,2+3+4,37,27,0.02,-0.01,1,11,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.5,0.0,1.0
0156,MANAGEPAY SYSTEMS BERHAD,Technology,2019-12-01,9,1.5,0.76,-0.0,-0.38,-0.38,0.15,0.19,0.07,0.32,0.08,-4.0,-0.05,-26.32,0.0,0.0,-62.5,-6.55,0.0,0.0,-35.34,-22.0,-8.25,-15.12,,0.0,-4.94,4.9,-5.56,-6.67,0.0,0.0,0.0,0.0,0.0,0.0,42.99,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4+5+8,1+2+3+4+5+8,1+2+3+4+5+6+8+9,1+2+3+4+5+7+8,9,18,-0.01,-0.01,2,-2,-0.5,-0.5,-0.5,-0.38,0,0,0.5,0.0,0.0,0.0,1.0
0166,INARI AMERTRON BERHAD,Technology,2020-06-01,10,2.5,3.01,0.85,0.94,0.43,2.14,3.4,1.34,3.75,0.399,49.0,0.07,2.06,0.04,1.29,17.29,13.41,0.0,0.0,15.39,26.67,59.4,43.04,35.65,12.08,3.11,1.25,3.42,3.05,0.0,1.82,2.92,2.27,0.0,44.7,-3.5,2.53,21.19,0.42,26.24,0.0,-13.79,-3.82,12.08,1,0,0,1+2+9+10,+,1+2+5+9+10,10,155,1057,0.02,0.05,0,347,2.43,1.25,0.57,1.82,0,1,0.0,0.0,0.5,1.0,1.0
0169,SMTRACK BERHAD,Technology,2020-07-01,8,1.0,0.09,-0.0,-0.08,-0.08,0.23,0.09,0.06,0.58,0.099,-14.0,-0.01,-11.11,0.0,0.0,-6.57,-5.72,0.0,0.0,-203.42,-18.5,-0.2,-9.35,,0.0,-130.24,184.85,-10.5,-117.69,0.0,0.0,0.0,0.0,0.0,0.0,-12.78,-7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+6+7+8,1+2+3+4+5+6+7+8,1+2+3+4+5+6+7+8,1+2+3+4+5+6+7,6,2,-0.03,0.0,9,-4,-0.1,-0.1,-0.1,-0.08,0,0,0.0,0.0,0.0,0.0,1.0
0174,iDIMENSION CONSOLIDATED BHD,Technology,2020-06-01,7,1.5,0.05,-0.0,-0.15,-0.15,0.05,0.07,0.015,0.13,0.05,-4.0,-0.02,-28.57,0.0,0.0,-39.6,-18.72,0.22,0.22,-24.97,-4.5,-0.42,-2.46,,0.0,-50.59,78.47,-91.11,-66.38,0.0,0.0,0.0,0.0,0.0,0.0,-37.06,-15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2,1+2+4+5+6,1+2+3+4+5+6+7,1+4+5+6+7,9,11,-0.02,-0.01,-2,0,-0.2,-0.2,-0.2,-0.15,0,0,0.5,0.0,0.0,0.0,1.0
0176,KRONOLOGI ASIA BERHAD,Technology,2019-12-01,5,2.0,0.93,0.25,0.16,0.16,0.64,0.695,0.495,0.945,0.46,29.0,0.02,2.88,0.0,0.0,5.26,9.62,0.03,0.03,6.52,0.22,92.5,46.36,29.28,12.48,95.83,182.68,5.63,95.83,0.0,0.52,0.87,0.52,0.0,8.68,42.56,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,1,0,0,5,+,1+2+3+5,3+5,61,236,0.01,0.04,-6,34,0.12,0.22,0.22,0.09,1,0,0.5,0.0,0.5,0.0,1.0
0181,AEMULUS HOLDINGS BERHAD,Technology,2020-09-01,6,1.0,0.0,-0.0,0.0,0.0,0.46,0.88,0.175,1.04,0.19,-4889.0,-0.0,-0.0,0.0,0.0,-0.11,-4.11,0.13,0.13,2.61,-62.5,60.5,-1.0,40.25,0.0,0.53,2.63,-0.83,-0.17,0.0,0.0,0.0,0.0,0.0,22.22,-21.58,-9.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+5+6,1+2+5,1+2+3+4+5+6,1+2+4+5,33,19,0.02,-0.01,8,-1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0
0191,CABNET HOLDINGS BERHAD,Technology,2019-12-01,6,1.5,-0.39,-0.0,-0.45,-0.25,0.21,0.25,0.135,0.36,0.2434,-10.0,-0.03,-12.0,0.0,0.0,-10.35,5.1,0.11,0.11,8.8,0.0,26.0,13.0,13.86,0.0,10.3,5.67,11.69,0.0,0.0,2.05,2.73,0.0,0.0,10.73,10.65,15.12,0.0,-9.88,0.0,0.0,-27.79,-9.95,0.0,1,0,0,2+6,+,1+2+3+6,3,34,69,0.02,0.01,3,1,-2.85,-0.6,-0.33,-2.14,0,0,0.5,0.0,0.0,0.0,1.0
