code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE
3743,Property,0.455,0.37,0.8,1.13,10.0,0.05,10.99,0.0,0.0,4.22
3778,Industrial Products & Services,0.215,0.09,0.385,0.89,2.0,0.11,51.16,0.0,0.0,12.91
3794,Industrial Products & Services,2.6,1.3,3.93,2.77,-13.0,-0.19,-7.31,0.0,0.0,-7.03
3816,Transportation & Logistics,8.14,6.52,9.373,7.71,-151.0,-0.05,-0.61,0.33,4.05,-0.7
3859,Consumer Products & Services,2.36,1.7,2.9,1.75,14.0,0.16,6.78,0.16,6.78,9.31
3867,Technology,10.98,7.39,12.96,7.15,17.0,0.64,5.83,0.27,2.46,8.93
3883,Industrial Products & Services,1.43,0.835,1.82,3.47,11.0,0.13,9.09,0.04,3.15,3.72
3891,Consumer Products & Services,0.16,0.05,0.245,0.1199,-4.0,-0.04,-25.0,0.0,0.0,-36.53
3905,Consumer Products & Services,1.5,1.1,2.28,8.4,-2.0,-0.91,-60.67,0.0,0.0,-10.87
3913,Property,0.185,0.145,0.255,0.3731,10.0,0.02,10.81,0.0,0.0,5.01
3948,Plantation,0.37,0.275,0.465,1.5,73.0,0.01,2.7,0.05,13.51,0.34
4006,Consumer Products & Services,5.6,4.5,6.67,10.7469,10.0,0.57,10.18,0.4,7.14,5.26
4022,Property,0.27,0.12,0.33,0.5257,6.0,0.04,14.81,0.0,0.0,8.52
4057,Property,0.1,0.055,0.14,1.029,2.0,0.06,60.0,0.0,0.0,5.79
4065,Consumer Products & Services,17.34,15.0,19.96,15.5,23.0,0.77,4.44,0.31,1.79,4.95
4081,Consumer Products & Services,0.125,0.075,0.15,0.3962,-8.0,-0.02,-16.0,0.0,4.0,-3.84
4162,Consumer Products & Services,10.9,9.26,31.0,1.23,10.0,1.07,9.82,1.18,10.83,87.32
4197,Consumer Products & Services,2.2,1.56,2.38,2.1,18.0,0.12,5.45,0.1,4.55,5.79
4219,Consumer Products & Services,0.17,0.105,0.24,0.86,21.0,0.01,5.88,0.0,0.0,0.93
4235,Industrial Products & Services,0.275,0.12,0.565,2.06,-1.0,-0.47,-170.91,0.0,0.0,-22.66
4243,Industrial Products & Services,0.365,0.2,0.64,2.03,-1.0,-0.26,-71.23,0.02,4.11,-13.0
4251,Property,0.165,0.095,0.41,1.02,9.0,0.02,12.12,0.0,0.0,1.79
4286,Property,0.27,0.12,0.36,1.22,8.0,0.03,11.11,0.0,0.0,2.68
4316,Plantation,0.27,0.205,0.42,0.44,12.0,0.02,7.41,0.0,0.0,5.27
4324,Energy,3.64,2.2,5.47,7.4418,-10.0,-0.37,-10.16,0.0,0.0,-4.96
4359,Technology,0.085,0.06,0.165,0.54,-28.0,-0.0,-0.0,0.0,0.0,-0.57
4375,Property,0.13,0.07,0.3,0.81,-4.0,-0.04,-30.77,0.0,0.0,-4.52
4383,Plantation,0.5,0.27,1.12,1.17,-4.0,-0.13,-26.0,0.0,0.0,-11.28
4405,Consumer Products & Services,1.07,0.98,1.51,4.63,16.0,0.06,5.61,0.04,3.74,1.4
4448,Industrial Products & Services,5.79,4.1,6.0,4.2217,-67.0,-0.09,-1.55,0.0,0.0,-2.05
4456,Technology,0.185,0.07,0.31,0.28,13.0,0.01,5.41,0.0,2.7,4.93
4464,Property,0.015,0.005,0.02,0.0193,-11.0,-0.0,-0.0,0.0,0.0,-7.25
4502,Telecommunications & Media,0.155,0.11,0.52,0.5131,-1.0,-0.15,-96.77,0.0,0.0,-29.33
4588,Consumer Products & Services,2.83,1.65,5.5,3.2039,8.0,0.38,13.43,0.06,2.12,11.74
4596,Property,0.465,0.345,0.7,3.05,-3.0,-0.17,-36.56,0.0,0.0,-5.58
4634,Transportation & Logistics,0.985,0.52,2.0,1.8,-3.0,-0.34,-34.52,0.04,4.06,-18.79
4677,Utilities,0.82,0.6,1.16,1.21,139.0,0.01,1.22,0.04,4.88,0.49
4707,Consumer Products & Services,139.5,120.0,149.9,3.66,52.0,2.66,1.91,2.8,2.01,72.7
4715,Consumer Products & Services,2.74,1.83,3.862,3.16,23.0,0.12,4.38,0.2,7.3,3.78
4723,Construction,0.905,0.62,1.57,1.52,5.0,0.17,18.78,0.0,0.0,10.97
4731,Industrial Products & Services,8.58,5.96,9.87,4.57,12.0,0.75,8.74,0.2,2.33,16.32
4758,Industrial Products & Services,0.695,0.38,0.815,1.38,14.0,0.05,7.19,0.0,0.0,3.57
4847,Consumer Products & Services,0.04,0.025,0.12,0.04,0.0,-0.08,-200.0,0.0,0.0,-212.5
4863,Telecommunications & Media,4.18,3.09,4.68,1.896,33.0,0.13,3.11,0.1,2.39,6.68
4898,Financial Services,0.5,0.335,0.685,1.48,6.0,0.09,18.0,0.01,2.0,5.78
4936,Plantation,0.58,0.42,0.85,2.22,1012.0,0.0,0.0,0.0,0.0,0.03
4944,Industrial Products & Services,0.685,0.33,0.985,1.84,-30.0,-0.02,-2.92,0.02,2.92,-1.23
4952,Real Estate Investment Trusts,0.7,0.58,0.83,1.2674,12.0,0.06,8.57,0.06,8.21,4.57
4995,Industrial Products & Services,0.435,0.18,0.42,0.3,-10.0,-0.04,-9.2,0.0,0.0,-13.87
5000,Industrial Products & Services,1.11,0.655,1.86,0.83,-10.0,-0.12,-10.81,0.0,0.0,-13.9
5001,Industrial Products & Services,0.235,0.18,0.36,0.65,75.0,0.0,0.0,0.0,0.0,0.48
5005,Technology,1.94,1.53,2.93,1.888,-77.0,-0.03,-1.55,0.06,3.09,-1.33
5006,Construction,0.85,0.65,1.2,0.67,-15.0,-0.06,-7.06,0.0,0.0,-8.66
5007,Industrial Products & Services,1.01,0.68,1.85,1.96,9.0,0.12,11.88,0.08,7.77,5.95
5008,Consumer Products & Services,3.75,2.89,3.95,4.61,10.0,0.37,9.87,0.2,5.33,7.95
5009,Industrial Products & Services,0.72,0.645,1.19,2.82,-3.0,-0.27,-37.5,0.0,0.0,-9.44
5010,Industrial Products & Services,2.34,1.23,2.76,3.08,14.0,0.17,7.26,0.1,4.27,5.56
5011,Technology,0.935,0.55,1.5,1.9186,12.0,0.08,8.56,0.0,0.0,4.17
5012,Plantation,2.43,1.81,3.56,3.23,19.0,0.13,5.35,0.1,4.12,3.92
5014,Transportation & Logistics,5.95,3.92,8.88,5.5394,27.0,0.22,3.7,0.15,2.52,3.99
5015,Industrial Products & Services,1.71,1.5,2.8,6.51,13.0,0.14,8.19,0.12,7.02,2.08
5016,Consumer Products & Services,1.33,1.3,2.25,4.97,-13.0,-0.1,-7.52,0.03,2.26,-2.05
5020,Property,0.28,0.24,0.395,1.42,7.0,0.04,14.29,0.01,2.86,2.75
5021,Industrial Products & Services,0.18,0.115,0.325,0.69,-9.0,-0.02,-11.11,0.01,5.56,-2.75
5022,Consumer Products & Services,0.275,0.23,0.46,0.52,-42.0,-0.01,-3.64,0.02,5.82,-1.25
5024,Consumer Products & Services,0.965,0.745,1.08,0.18,19.0,0.05,5.18,0.06,6.22,28.56
5025,Industrial Products & Services,0.12,0.065,0.23,0.0766,-8.0,-0.02,-16.67,0.0,0.0,-20.5
5026,Plantation,0.45,0.27,0.77,1.26,35.0,0.01,2.22,0.0,0.0,1.02
5027,Plantation,1.14,0.895,1.64,0.77,26.0,0.04,3.51,0.06,5.26,5.66
5028,Technology,1.07,0.45,1.44,1.03,15.0,0.07,6.54,0.0,0.0,6.82
5029,Plantation,2.3,2.0,2.79,1.95,17.0,0.13,5.65,0.02,1.09,6.92
5031,Telecommunications & Media,11.08,8.3,11.98,4.63,19.0,0.58,5.23,0.29,2.62,12.5
5032,Transportation & Logistics,4.2,3.27,4.98,2.9391,16.0,0.26,6.19,0.14,3.33,8.94
5035,Industrial Products & Services,0.7,0.49,0.92,2.2728,4.0,0.17,24.29,0.0,0.0,7.38
5036,Technology,0.38,0.115,0.605,0.4352,-4.0,-0.1,-26.32,0.0,0.0,-24.08
5037,Industrial Products & Services,0.02,0.01,0.03,0.04,-6.0,-0.0,-0.0,0.0,0.0,-8.0
5038,Property,0.625,0.405,0.915,3.01,3.0,0.24,38.4,0.0,0.0,7.92
5040,Property,0.07,0.04,0.25,0.23,-3.0,-0.03,-42.86,0.0,0.0,-10.91
5041,Utilities,0.875,0.725,1.16,2.05,12.0,0.08,9.14,0.04,4.0,3.7
5042,Construction,0.235,0.18,0.49,0.9,-2.0,-0.15,-63.83,0.0,0.0,-16.12
5047,Plantation,1.85,1.7,2.0,4.37,-19.0,-0.1,-5.41,0.0,0.0,-2.29
5048,Industrial Products & Services,0.955,0.395,1.02,1.35,-24.0,-0.04,-4.19,0.0,0.0,-2.96
5049,Property,0.91,0.9,1.5,4.1,5.0,0.2,21.98,0.03,3.3,4.91
5053,Property,0.835,0.64,1.05,2.42,4.0,0.19,22.75,0.05,5.99,7.84
5054,Construction,0.36,0.2,0.7,0.89,9.0,0.04,11.11,0.02,5.28,4.64
5056,Industrial Products & Services,0.525,0.46,0.865,1.58,-263.0,-0.0,-0.0,0.01,1.18,-0.13
5060,Industrial Products & Services,0.005,0.005,0.005,-0.72,0.0,-0.16,-3200.0,0.0,0.0,22.14
5062,Property,0.28,0.145,0.465,1.61,-4.0,-0.07,-25.0,0.0,0.0,-4.05
5065,Industrial Products & Services,0.99,0.7,1.42,2.38,6.0,0.17,17.17,0.03,3.03,7.01
5066,Consumer Products & Services,0.53,0.295,0.615,0.4,-226.0,-0.0,-0.0,0.02,3.02,-0.58
5068,Industrial Products & Services,0.12,0.05,0.14,0.09,27.0,0.0,0.0,0.0,0.0,4.89
5069,Plantation,4.78,4.72,6.78,5.99,-60.0,-0.08,-1.67,0.0,0.0,-1.32
5070,Construction,0.245,0.11,0.435,0.6824,20.0,0.01,4.08,0.01,4.9,1.77
5071,Energy,0.63,0.53,1.51,2.2505,35.0,0.02,3.17,0.0,0.0,0.8
5072,Industrial Products & Services,0.16,0.09,0.25,0.63,23.0,0.01,6.25,0.0,3.13,1.11
5073,Property,0.82,0.335,1.41,2.62,7.0,0.11,13.41,0.0,0.0,4.18
5075,Property,1.03,0.735,1.45,4.08,13.0,0.08,7.77,0.04,4.37,2.01
5077,Transportation & Logistics,0.385,0.18,0.785,0.3645,8.0,0.05,12.99,0.0,0.0,14.02
5078,Transportation & Logistics,0.07,0.04,0.11,0.0854,-1.0,-0.07,-100.0,0.0,0.0,-87.59
5079,Consumer Products & Services,0.09,0.035,0.275,0.31,-2.0,-0.04,-44.44,0.0,0.0,-11.68
5080,Consumer Products & Services,0.475,0.3,0.72,1.38,6.0,0.08,16.84,0.01,2.53,6.12
5081,Consumer Products & Services,0.49,0.39,0.675,0.75,15.0,0.03,6.12,0.03,6.12,4.45
5082,Industrial Products & Services,0.18,0.18,0.34,0.73,-3.0,-0.06,-33.33,0.0,0.0,-8.55
5084,Property,0.55,0.23,0.72,0.7255,8.0,0.07,12.73,0.01,1.82,9.5
5085,Construction,0.275,0.145,0.555,0.24,-3.0,-0.08,-29.09,0.0,0.0,-33.67
5087,Industrial Products & Services,0.3,0.14,0.505,1.19,-9.0,-0.03,-10.0,0.0,0.0,-2.84
5088,Financial Services,1.08,0.615,1.1,1.5,36.0,0.03,2.78,0.02,1.85,2.01
5090,Telecommunications & Media,0.2,0.12,0.255,0.4175,-8.0,-0.02,-10.0,0.01,5.65,-5.84
5094,Industrial Products & Services,0.95,0.54,1.19,2.25,10.0,0.09,9.47,0.07,6.95,4.12
5095,Industrial Products & Services,0.42,0.23,0.66,0.77,17.0,0.02,4.76,0.04,9.52,3.22
5098,Industrial Products & Services,0.31,0.17,0.535,1.66,-37.0,-0.01,-3.23,0.0,0.0,-0.51
5099,Consumer Products & Services,0.9,0.5,2.15,1.33,-9.0,-0.1,-11.11,0.64,71.11,-7.24
5100,Industrial Products & Services,1.11,0.61,1.25,1.03,9.0,0.12,10.81,0.06,5.41,11.9
5101,Industrial Products & Services,0.165,0.09,0.34,1.38,-3.0,-0.05,-30.3,0.0,2.91,-3.6
5102,Consumer Products & Services,2.66,1.5,4.197,1.0401,11.0,0.24,9.02,0.05,1.88,22.63
5104,Consumer Products & Services,0.05,0.03,0.095,0.1,-6.0,-0.01,-20.0,0.0,6.0,-7.7
5105,Industrial Products & Services,2.66,1.6,3.83,8.9418,1.0,3.16,118.8,0.06,2.26,35.37
5106,Real Estate Investment Trusts,2.03,1.66,2.15,1.4587,14.0,0.15,7.39,0.09,4.56,10.07
5107,Consumer Products & Services,0.41,0.21,1.07,1.44,-3.0,-0.16,-39.02,0.0,0.0,-11.35
5108,Closed-End Fund,2.03,1.85,2.47,3.02,-90.0,-0.02,-0.99,0.0,0.0,-0.75
5109,Real Estate Investment Trusts,1.1,0.7,1.39,1.5606,12.0,0.09,8.18,0.08,7.15,5.86
5110,Real Estate Investment Trusts,1.21,1.05,1.36,1.6708,26.0,0.05,4.13,0.09,7.53,2.81
5111,Real Estate Investment Trusts,0.715,0.49,0.925,1.8958,20.0,0.03,4.2,0.06,8.29,1.84
5112,Plantation,0.31,0.185,0.685,0.64,-1.0,-0.26,-83.87,0.0,0.0,-40.05
5113,Plantation,0.285,0.115,0.465,0.3,-10.0,-0.03,-10.53,0.0,0.0,-10.0
5115,Energy,0.09,0.03,0.2,0.37,-2.0,-0.06,-66.67,0.0,0.0,-15.59
5116,Real Estate Investment Trusts,1.37,1.19,1.65,1.301,13.0,0.1,7.3,0.08,5.66,7.91
5120,Real Estate Investment Trusts,0.42,0.32,0.515,1.2249,12.0,0.03,7.14,0.03,7.98,2.81
5121,Real Estate Investment Trusts,0.68,0.55,1.05,1.3145,33.0,0.02,2.94,0.08,11.43,1.58
5123,Real Estate Investment Trusts,0.69,0.5,1.1,1.2015,25.0,0.03,4.35,0.07,9.86,2.29
5125,Industrial Products & Services,0.36,0.25,0.585,0.88,8.0,0.05,13.89,0.02,4.17,5.42
5126,Plantation,3.1,1.9,4.22,3.98,12.0,0.27,8.71,0.05,1.61,6.72
5127,Real Estate Investment Trusts,0.68,0.5,0.85,1.3378,11.0,0.06,8.82,0.06,9.12,4.63
5129,Construction,0.395,0.295,0.49,1.8,13.0,0.03,7.59,0.01,2.53,1.68
5130,Real Estate Investment Trusts,1.02,0.805,1.182,1.2816,34.0,0.03,2.94,0.05,5.08,2.35
5131,Consumer Products & Services,1.17,0.95,1.636,1.3083,11.0,0.11,9.4,0.12,10.26,8.24
5132,Energy,0.675,0.34,1.11,0.85,8.0,0.08,11.85,0.04,6.52,9.52
5133,Energy,0.8,0.385,1.86,1.13,6.0,0.12,15.0,0.06,7.5,11.03
5134,Industrial Products & Services,3.4,2.7,3.98,4.49,20.0,0.17,5.0,0.05,1.47,3.87
5135,Plantation,1.57,1.3,2.11,2.0,20.0,0.08,5.1,0.05,3.18,3.95
5136,Transportation & Logistics,0.505,0.39,0.97,1.1,8.0,0.07,13.86,0.0,0.0,5.95
5138,Plantation,1.52,1.25,2.14,2.04,58.0,0.03,1.97,0.02,1.64,1.28
5139,Financial Services,9.7,7.7,17.0,6.14,8.0,1.15,11.86,0.36,3.74,18.75
5140,Transportation & Logistics,0.91,0.65,1.37,2.18,16.0,0.06,6.59,0.04,4.95,2.61
5141,Energy,1.3,0.71,3.01,1.36,6.0,0.22,16.92,0.0,0.0,16.37
5142,Energy,0.525,0.46,1.453,1.22,-10.0,-0.05,-9.52,0.0,0.76,-4.29
5143,Industrial Products & Services,0.69,0.33,1.01,0.35,16.0,0.04,5.8,0.02,3.26,12.14
5145,Transportation & Logistics,0.285,0.125,0.74,0.66,-4.0,-0.07,-24.56,0.0,0.0,-11.35
5147,Industrial Products & Services,0.665,0.35,0.89,0.57,8.0,0.09,13.53,0.0,0.0,15.35
5148,Property,0.475,0.275,0.87,1.61,10.0,0.05,10.53,0.0,0.0,3.06
5149,Transportation & Logistics,0.24,0.14,0.46,0.9223,34.0,0.01,4.17,0.0,0.0,0.77
5151,Industrial Products & Services,0.6,0.475,0.835,0.23,130.0,0.0,0.0,0.04,7.3,2.0
5152,Industrial Products & Services,1.46,0.92,1.5,1.38,8.0,0.18,12.33,0.03,2.05,13.12
5156,Consumer Products & Services,0.055,0.055,0.175,0.8,3.0,0.02,36.36,0.0,0.0,2.01
5157,Consumer Products & Services,0.165,0.08,0.4,0.36,-3.0,-0.06,-36.36,0.0,0.0,-15.89
5158,Property,0.23,0.18,0.275,0.59,11.0,0.02,8.7,0.02,6.96,3.68
5159,Consumer Products & Services,0.62,0.43,1.12,1.44,6.0,0.1,16.13,0.05,8.06,6.9
5160,Consumer Products & Services,0.53,0.355,0.75,0.55,6.0,0.08,15.09,0.03,5.66,15.38
5161,Technology,0.315,0.13,0.365,0.4357,-34.0,-0.01,-3.17,0.0,1.59,-2.13
5162,Technology,1.29,0.7,1.67,1.75,7.0,0.18,13.95,0.06,4.26,10.2
5163,Industrial Products & Services,0.55,0.32,0.75,0.25,-10.0,-0.06,-10.91,0.0,0.0,-22.4
5165,Industrial Products & Services,0.43,0.34,0.75,0.6224,-6.0,-0.07,-16.28,0.0,0.0,-11.15
5166,Consumer Products & Services,0.05,0.015,0.12,0.16,-2.0,-0.03,-60.0,0.0,0.0,-18.63
5167,Industrial Products & Services,0.635,0.53,0.75,1.0,12.0,0.05,7.87,0.02,3.15,5.27
5168,Health Care,11.94,4.8,13.5,0.75,93.0,0.13,1.09,0.08,0.69,17.11
5169,Construction,0.58,0.24,0.64,1.09,4.0,0.15,25.86,0.0,0.0,14.0
5170,Industrial Products & Services,0.225,0.1,0.41,0.5,-1.0,-0.27,-120.0,0.0,0.0,-54.14
5171,Construction,0.745,0.51,1.46,2.1202,4.0,0.17,22.82,0.04,4.97,8.11
5172,Consumer Products & Services,0.125,0.035,0.135,0.0568,-9.0,-0.01,-8.0,0.0,0.0,-25.35
5173,Transportation & Logistics,0.19,0.115,0.305,0.81,-1.0,-0.16,-84.21,0.0,0.0,-19.44
5175,Property,0.14,0.115,0.22,0.83,18.0,0.01,7.14,0.0,0.0,0.96
5176,Real Estate Investment Trusts,1.68,1.5,1.98,1.4905,12.0,0.14,8.33,0.1,5.71,9.1
5178,Industrial Products & Services,0.06,0.025,0.095,0.1019,-4.0,-0.02,-33.33,0.0,0.0,-16.0
5180,Real Estate Investment Trusts,0.81,0.735,1.11,1.237,28.0,0.03,3.7,0.06,7.72,2.34
5181,Industrial Products & Services,0.465,0.375,0.49,0.55,1.0,0.43,92.47,0.56,119.78,78.09
5182,Property,0.195,0.07,0.41,0.6257,7.0,0.03,15.38,0.0,0.0,4.67
5183,Industrial Products & Services,6.5,4.0,8.77,3.8,21.0,0.31,4.77,0.18,2.77,8.29
5184,Industrial Products & Services,0.955,0.605,1.61,1.66,5.0,0.2,20.94,0.0,0.0,11.96
5185,Financial Services,1.69,1.25,2.18,4.62,7.0,0.24,14.2,0.0,0.0,5.17
5186,Energy,0.435,0.255,0.97,1.4923,547.0,0.0,0.0,0.0,0.0,0.05
5187,Consumer Products & Services,0.105,0.03,0.155,0.43,6.0,0.02,19.05,0.0,0.0,4.35
5188,Consumer Products & Services,0.03,0.02,0.045,0.19,122.0,0.0,0.0,0.0,0.0,0.11
5190,Construction,0.095,0.045,0.205,0.66,-2.0,-0.06,-63.16,0.0,0.0,-8.35
5191,Property,0.545,0.36,0.8,1.48,5.0,0.11,20.18,0.05,8.99,7.58
5192,Industrial Products & Services,0.405,0.2,0.59,0.81,-19.0,-0.02,-4.94,0.0,1.23,-2.62
5194,Consumer Products & Services,0.005,0.005,0.02,0.0,0.0,0.04,800.0,0.0,0.0,0.0
5195,Technology,0.11,0.035,0.15,0.2609,-274.0,-0.0,-0.0,0.0,0.0,-0.15
5196,Consumer Products & Services,1.06,1.0,1.7,1.0277,35.0,0.03,2.83,0.04,3.77,2.91
5197,Industrial Products & Services,0.74,0.61,1.39,1.68,-8.0,-0.1,-13.51,0.0,0.0,-5.87
5198,Industrial Products & Services,0.4,0.255,0.71,0.89,39.0,0.01,2.5,0.0,0.0,1.16
5199,Energy,0.67,0.245,1.14,0.86,9.0,0.08,11.94,0.0,0.0,8.84
5200,Property,1.75,1.38,2.42,2.58,9.0,0.2,11.43,0.14,8.0,7.87
5202,Consumer Products & Services,0.58,0.23,1.78,2.3,-1.0,-0.47,-81.03,0.0,0.0,-20.25
5204,Technology,0.48,0.1,0.57,0.2019,-8.0,-0.06,-12.5,0.0,0.0,-28.23
5205,Construction,0.305,0.14,0.49,1.18,17.0,0.02,6.56,0.0,0.0,1.48
5207,Property,0.36,0.18,0.5,1.62,5.0,0.07,19.44,0.01,2.78,4.49
5208,Industrial Products & Services,1.2,1.02,1.6,1.4,6.0,0.18,15.0,0.06,5.0,13.19
5209,Utilities,2.82,2.3,2.96,0.7997,18.0,0.16,5.67,0.14,5.0,19.61
5210,Energy,0.25,0.11,0.555,0.51,-6.0,-0.04,-16.0,0.0,0.0,-7.59
5211,Industrial Products & Services,1.4,1.25,1.87,1.73,10.0,0.14,10.0,0.07,5.34,8.3
5212,Real Estate Investment Trusts,1.66,1.35,1.92,1.2672,22.0,0.07,4.22,0.08,5.12,5.91
5213,Property,0.12,0.09,0.285,0.87,-1.0,-0.1,-83.33,0.0,0.0,-11.16
5216,Technology,1.4,0.49,1.69,0.2106,32.0,0.04,2.86,0.02,1.79,20.99
5218,Energy,0.095,0.06,0.32,0.57,0.0,-0.29,-305.26,0.0,5.26,-50.07
5219,Industrial Products & Services,0.9,0.6,1.53,0.7684,8.0,0.11,12.22,0.0,0.0,14.17
5220,Industrial Products & Services,0.355,0.18,0.515,0.876,-4.0,-0.08,-22.54,0.0,0.0,-9.52
5222,Plantation,1.02,0.715,1.59,1.11,-10.0,-0.1,-9.8,0.02,1.96,-9.41
5223,Industrial Products & Services,0.43,0.24,0.605,2.6,10.0,0.04,9.3,0.0,0.0,1.67
5225,Health Care,5.39,4.55,5.95,2.55,86.0,0.06,1.11,0.04,0.74,2.46
5226,Construction,0.895,0.595,1.54,1.04,11.0,0.08,8.94,0.05,5.47,7.49
5227,Real Estate Investment Trusts,1.75,1.43,2.1,1.0667,21.0,0.08,4.57,0.09,5.23,7.95
5228,Financial Services,1.37,1.09,1.77,1.43,12.0,0.12,8.76,0.07,5.29,8.21
5229,Industrial Products & Services,0.01,0.01,0.01,-0.002,-12.0,-0.0,-0.0,0.0,0.0,40.0
5230,Financial Services,0.34,0.2,0.765,0.74,7.0,0.05,14.71,0.03,8.82,6.26
5231,Consumer Products & Services,0.295,0.185,0.59,0.69,-71.0,-0.0,-0.0,0.0,0.0,-0.61
5232,Industrial Products & Services,0.32,0.2,0.48,1.13,16.0,0.02,6.25,0.03,9.38,1.76
5235SS,Real Estate Investment Trusts,8.0,7.38,8.48,7.3,18.0,0.45,5.62,0.38,4.75,6.1
5236,Property,1.79,1.24,1.99,1.91,6.0,0.29,16.2,0.13,7.12,15.35
5237,Financial Services,0.76,0.49,1.19,1.9,-69.0,-0.01,-1.32,0.0,0.0,-0.58
5238,Consumer Products & Services,0.11,0.04,0.24,0.05,-1.0,-0.12,-109.09,0.0,0.0,-236.0
5239,Property,0.265,0.24,0.35,0.86,39.0,0.01,3.77,0.0,0.57,0.78
5242,Consumer Products & Services,0.22,0.19,0.375,0.38,44.0,0.0,0.0,0.0,0.0,1.32
5243,Energy,0.155,0.09,0.41,0.3618,18.0,0.01,6.45,0.0,0.0,2.4
5246,Transportation & Logistics,3.66,2.97,4.54,0.733,21.0,0.18,4.92,0.13,3.55,24.16
5247,Consumer Products & Services,0.5,0.26,0.645,0.47,-227.0,-0.0,-0.0,0.0,1.0,-0.47
5248,Consumer Products & Services,1.51,0.935,2.78,0.4041,17.0,0.09,5.96,0.21,14.07,21.38
5249,Property,1.04,0.825,1.43,3.44,10.0,0.1,9.62,0.03,2.88,2.89
5250,Consumer Products & Services,1.31,1.21,1.51,0.0985,30.0,0.04,3.05,0.02,1.76,44.67
5252,Telecommunications & Media,0.12,0.085,0.21,0.39,38.0,0.0,0.0,0.0,0.0,0.79
5253,Construction,0.64,0.3,0.88,0.3,20.0,0.03,4.69,0.0,0.78,10.47
5254,Plantation,0.365,0.2,0.775,1.14,-6.0,-0.06,-16.44,0.07,19.18,-5.38
5255,Energy,0.13,0.035,0.95,0.1299,20.0,0.01,7.69,0.0,0.0,5.16
5256,Energy,0.085,0.025,0.25,0.63,-1.0,-0.13,-152.94,0.0,0.0,-20.49
5257,Energy,0.695,0.325,1.47,0.7183,6.0,0.12,17.27,0.03,4.32,16.12
5258,Financial Services,3.49,2.79,4.63,3.4,8.0,0.44,12.61,0.16,4.58,13.02
5259,Transportation & Logistics,0.4,0.2,0.485,0.52,7.0,0.06,15.0,0.0,0.0,11.56
5260,Consumer Products & Services,0.415,0.155,0.74,0.91,-10.0,-0.04,-9.64,0.0,0.0,-4.6
5263,Construction,1.9,1.25,2.2,0.5,21.0,0.09,4.74,0.07,3.68,17.74
5264,Utilities,0.88,0.645,0.93,1.1,13.0,0.07,7.95,0.07,7.44,6.23
5265,Industrial Products & Services,0.095,0.025,0.18,9.8,-110.0,-0.0,-0.0,0.0,0.0,-0.01
5267,Transportation & Logistics,0.365,0.245,0.69,0.87,22.0,0.02,5.48,0.0,1.37,1.86
5268,Construction,0.055,0.01,0.29,0.08,0.0,-0.25,-454.55,0.0,0.0,-306.63
5269,Real Estate Investment Trusts,0.71,0.595,0.935,1.0651,12.0,0.06,8.45,0.05,6.69,5.48
5270,SPAC,0.505,0.505,0.505,0.017,-32.0,-0.02,-3.96,0.0,0.0,-92.94
5271,Industrial Products & Services,0.825,0.675,1.3,0.9121,13.0,0.06,7.27,0.06,7.27,6.98
5272,Utilities,0.95,0.82,1.44,0.56,13.0,0.07,7.37,0.05,5.26,13.04
5273,Industrial Products & Services,0.64,0.4,0.92,0.77,19.0,0.03,4.69,0.02,3.13,4.45
5274,Financial Services,9.38,9.6,9.6,3.29,40.0,0.24,2.56,0.22,2.35,7.15
5275,Consumer Products & Services,0.73,0.575,1.49,0.45,22.0,0.03,4.11,0.01,1.37,7.47
5276,Industrial Products & Services,0.415,0.23,0.61,0.42,9.0,0.04,9.64,0.02,4.22,10.57
5277,Industrial Products & Services,0.8,0.3,1.01,0.1692,28.0,0.03,3.75,0.01,1.5,16.9
5278,Consumer Products & Services,0.64,0.59,0.845,0.6,14.0,0.04,6.25,0.01,1.56,7.4
5279,Energy,1.65,1.02,2.954,0.82,11.0,0.15,9.09,0.06,3.48,18.63
5280,Real Estate Investment Trusts,0.815,0.6,0.915,1.0341,9.0,0.1,12.27,0.06,7.4,9.26
5281,Construction,0.43,0.21,0.475,0.48,16.0,0.03,6.98,0.01,1.4,5.58
5283,Property,0.445,0.31,1.14,1.11,6.0,0.07,15.73,0.0,0.0,6.36
5284,Industrial Products & Services,1.81,0.975,3.04,5.34,20.0,0.09,4.97,0.07,3.87,1.74
5285,Plantation,5.0,3.82,5.63,1.92,84.0,0.06,1.2,0.01,0.2,3.09
5286,Technology,2.53,1.02,3.11,0.49,30.0,0.08,3.16,0.04,1.58,17.04
5288,Property,0.72,0.475,1.07,1.41,14.0,0.05,6.94,0.06,8.33,3.62
5289,Industrial Products & Services,0.8,0.48,0.96,0.59,18.0,0.04,5.0,0.0,0.0,7.63
5291,Industrial Products & Services,0.345,0.26,0.47,0.36,14.0,0.02,5.8,0.01,3.59,6.64
5292,Technology,3.77,0.733,4.1,0.37,42.0,0.09,2.39,0.0,0.0,24.16
5293,Construction,1.69,1.01,2.05,1.45,11.0,0.15,8.88,0.0,0.0,10.54
5295,Consumer Products & Services,0.335,0.242,0.716,0.1835,11.0,0.03,8.96,0.01,2.99,16.46
5347,Utilities,11.88,10.365,13.704,9.5989,18.0,0.65,5.47,1.0,8.42,6.74
5371,Industrial Products & Services,0.7,0.7,1.25,2.89,-3.0,-0.22,-31.43,0.0,0.0,-7.54
